song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Long Lonely Nights,The Dells,74,74,4,4
25 Or 6 To 4,Chicago,4,4,12,12
"America, Communicate With Me",Ray Stevens,45,45,6,6
Wigwam,Bob Dylan,41,41,7,7
"Girls Will Be Girls, Boys Will Be Boys",The Isley Brothers,75,75,2,2
Glory Glory,The Rascals,58,58,6,6
Black Fox,Freddy Robinson,56,56,9,9
Something,Booker T. & The MG's,76,76,4,4
Hummingbird,B.B. King,48,48,7,7
Sing A Song For Freedom,Frijid Pink,55,55,7,7
It's Your Life,Andy Kim,85,85,4,4
Candida,Dawn,3,3,18,18
Morning Much Better,Ten Wheel Drive With Genya Ravan,74,74,7,7
It's A Shame,The Spinners,14,14,15,15
Big Yellow Taxi,Joni Mitchell,67,67,6,6
(I Know) I'm Losing You,Rare Earth,7,7,14,14
"Julie, Do Ya Love Me",Bobby Sherman,5,5,15,15
Hi-De-Ho,"Blood, Sweat & Tears",14,14,8,8
I've Lost You/The Next Step Is Love,Elvis Presley,32,32,9,9
Mill Valley,Miss Abrams And The Strawberry Point School Third Grade Class,90,90,3,3
Black Hands White Cotton,The Caboose,79,79,3,3
Only You Know And I Know,Dave Mason,42,42,10,10
Everything's Tuesday,Chairman Of The Board,38,38,9,9
Yours Love,Joe Simon,78,78,7,7
Ball And Chain,Tommy James,57,57,7,7
A Song That Never Comes,Mama Cass Elliot,99,99,2,2
Bring It On Home,Lou Rawls,96,96,5,5
Ain't No Mountain High Enough,Diana Ross,1,1,14,14
Lookin' Out My Back Door/Long As I Can See The Light,Creedence Clearwater Revival,2,2,13,13
Don't Play That Song,Aretha Franklin with The Dixie Flyers,11,11,10,10
Joanne,Michael Nesmith & The First National Band,21,21,12,12
It's So Nice,Jackie DeShannon,84,84,7,7
Mongoose,Elephant's Memory,50,50,14,14
We're All Playing In The Same Band,Bert Sommer,48,48,8,8
Save Your Sugar For Me,Tony Joe White,94,94,2,2
Rainbow,The Marmalade,51,51,8,8
Uncle John's Band,The Grateful Dead,69,69,7,7
That's Where I Went Wrong,The Poppy Family (Featuring Susan Jacks),29,29,13,13
Rubber Duckie,Ernie (Jim Henson),16,16,9,9
Closer To Home (I'm Your Captain),Grand Funk Railroad,22,22,12,12
Long Long Time,Linda Ronstadt,25,25,12,12
Going To The Country,The Steve Miller Band,69,69,6,6
Soul Shake,Delaney & Bonnie & Friends,43,43,8,8
Groovin' With Mr. Bloe,Cool Heat,89,89,3,3
Green-Eyed Lady,Sugarloaf,3,3,16,16
Border Song,Elton John,92,92,5,5
All Right Now,Free,4,4,16,16
I Like Your Lovin' (Do You Like Mine),The Chi-lites,72,72,6,6
Express Yourself,Charles Wright And The Watts 103rd Street Rhythm Band,12,12,15,15
I (Who Have Nothing),Tom Jones,14,14,8,8
Peace Will Come (According To Plan),Melanie,32,32,7,7
Cracklin' Rosie,Neil Diamond,1,1,15,15
Stay Away From Me (I Love You Too Much),Major Lance,67,67,7,7
Where Are You Going To My Love,The Brotherhood Of Man,61,61,7,7
On The Beach (In The Summertime),The 5th Dimension,54,54,6,6
Neanderthal Man,Hotlegs,22,22,9,9
Riki Tiki Tavi,Donovan,55,55,8,8
If I Didn't Care,The Moments,44,44,8,8
Don't Make Me Over,Brenda & The Tabulations,77,77,3,3
What A Bummer,The Jaggerz,88,88,2,2
I Wanna Know If It's Good To You?,Funkadelic,81,81,4,4
Screaming Night Hog,Steppenwolf,62,62,7,7
She Said Yes,Wilson Pickett,68,68,5,5
"Baby, I Need Your Loving",O.C. Smith,52,52,10,10
Where Are You Going,Jerry Butler,95,95,1,1
We Can Make It Baby,The Originals,74,74,6,6
Do What You Wanna Do,Five Flights Up,37,37,11,11
Sing Out The Love (In My Heart),Arkade,99,99,1,1
As The Years Go By,Mashmakhan,31,31,15,15
Sunday Morning Coming Down,Johnny Cash,46,46,7,7
Lola,The Kinks,9,9,14,14
Still Water (Love),Four Tops,11,11,14,14
Funk # 49,James Gang,59,59,10,10
I Stand Accused,Isaac Hayes,42,42,9,9
Out In The Country,Three Dog Night,15,15,11,11
For The Good Times,Ray Price,30,30,14,14
Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",1,91,3,3
(I Remember) Summer Morning,Vanity Fare,98,98,2,2
Stand By Your Man,Candi Staton,24,24,14,14
Look What They've Done To My Song Ma,The New Seekers featuring Eve Graham,14,14,12,12
Somebody's Been Sleeping,100 Proof Aged in Soul,8,8,13,13
It's Only Make Believe,Glen Campbell,10,10,12,12
Indiana Wants Me,R. Dean Taylor,5,5,13,13
Greenwood Mississippi,Little Richard,85,85,5,5
(Baby) Turn On To Me,The Impressions,56,56,8,8
Gypsy Woman,Brian Hyland,6,6,13,13
Empty Pages,Traffic,74,74,8,8
I Have Learned To Do Without You,Mavis Staples,87,87,4,4
Looky Looky (Look At Me Girl),The O'Jays,98,98,2,2
Fire And Rain,Johnny Rivers & Friends,94,94,2,2
El Condor Pasa (If I Could),Simon & Garfunkel,18,18,11,11
We Can Make Music,Tommy Roe,49,49,6,6
I Do Take You,The Three Degrees,48,48,9,9
Fire And Rain,James Taylor,3,3,12,12
We've Only Just Begun,Carpenters,2,2,12,12
Montego Bay,Bobby Bloom,8,8,12,12
I Just Wanna Keep It Together,Paul Davis,51,51,9,9
Deeper & Deeper,Freda Payne,24,24,12,12
Animal Zoo,Spirit,97,97,1,1
Alone Again Or,Love,99,99,3,3
Loving You Is A Natural Thing,Ronnie Milsap,87,87,3,3
I'll Be There,Jackson 5,1,1,11,11
When You Get Right Down To It,The Delfonics,53,53,8,8
Our House,"Crosby, Stills, Nash & Young",30,30,9,9
Holy Man,Diane Kolby,67,67,6,6
Georgia Took Her Back,R.B. Greaves,88,88,2,2
Come On And Say It,The Grass Roots,61,61,6,6
"God, Love And Rock & Roll",Teegarden & Van Winkle,22,22,9,9
Seems Like I Gotta Do Wrong,The Whispers,50,50,9,9
Something,Shirley Bassey,55,55,9,9
Love Uprising,Otis Leaville,72,72,7,7
And The Grass Won't Pay No Mind,Mark Lindsay,44,44,11,11
Stoned Cowboy,Fantasy,77,77,9,9
"See Me, Feel Me",The Who,12,12,10,10
It Don't Matter To Me,Bread,10,10,10,10
Engine Number 9,Wilson Pickett,14,14,10,10
Lovin' You Baby,White Plains,82,82,2,2
Our World,Blue Mink,64,64,6,6
Gas Lamps And Clay,Blues Image,81,81,4,4
Just Let It Come,Alive 'N Kickin',69,69,5,5
Funky Man,Kool & The Gang,87,87,4,4
Baby Don't Take Your Love,"Faith, Hope And Charity",96,96,2,2
Sweetheart,Engelbert Humperdinck,47,47,10,10
Lucretia Mac Evil,"Blood, Sweat & Tears",29,29,7,7
Super Bad (Part 1 & Part 2),James Brown,13,13,9,9
Ungena Za Ulimwengu (Unite The World),The Temptations,33,33,7,7
Make It Easy On Yourself,Dionne Warwick,37,37,8,8
Fresh Air,Quicksilver Messenger Service,49,49,9,9
Woodstock,The Assembled Multitude,79,79,4,4
If You Were Mine,Ray Charles,52,52,9,9
Part Time Love,Ann Peebles,45,45,9,9
You Better Think Twice,Poco,72,72,8,8
So Close,Jake Holmes,49,49,9,9
Let Me Back In,Tyrone Davis,58,58,8,8
Day Is Done,Brooklyn Bridge,98,98,2,2
5-10-15-20 (25-30 Years Of Love),The Presidents,15,15,9,9
Got To Believe In Love,Robin McNamara,80,80,5,5
Cry Me A River,Joe Cocker,11,11,8,8
I Think I Love You,The Partridge Family Starring Shirley Jones Featuring David Cassidy,1,1,8,8
Let's Work Together,Canned Heat,26,26,8,8
Time Waits For No One,The Friends Of Distinction,60,60,8,8
America/Standing/Because I Love You,The Five Stairsteps,83,83,2,2
Dreams,Buddy Miles,86,86,3,3
Up On The Roof,Laura Nyro,92,92,2,2
Father Come On Home,Pacific Gas And Electric,93,93,3,3
Time To Kill,The Band,77,77,4,4
I'm Better Off Without You,The Main Ingredient,91,91,2,2
Listen Here,Brian Auger & The Trinity,100,100,2,2
Heed The Call,Kenny Rogers & The First Edition,33,33,7,7
The Tears Of A Clown,Smokey Robinson & The Miracles,2,2,7,7
After Midnight,Eric Clapton,29,29,7,7
I Am Somebody Part II,Johnnie Taylor,39,39,7,7
Heaven Help Us All,Stevie Wonder,9,9,7,7
I'm Not My Brothers Keeper,The Flaming Ember,40,40,7,7
The Taker,Waylon Jennings,94,94,1,1
Get Into Something,The Isley Brothers,89,89,3,3
Losers Weepers - Part I,Etta James,94,94,3,3
I Don't Wanna Cry,Ronnie Dyson,50,50,7,7
Jerusalem,Herb Alpert & The Tijuana Brass,74,74,4,4
Share The Land,The Guess Who,16,16,6,6
You Don't Have To Say You Love Me/Patch It Up,Elvis Presley,11,11,6,6
One Less Bell To Answer,The 5th Dimension,25,25,6,6
Easy Rider (Let The Wind Pay The Way),Iron Butterfly,66,66,6,6
"Don't Try To Lay No Boogie Woogie On The ""King Of Rock & Roll""",CROW,55,55,6,6
I Need Help (I Can't Do It Alone) Pt. 1,Bobby Byrd,69,69,5,5
I Can't Believe That You've Stopped Loving Me,Charley Pride,71,71,6,6
Groove Me,King Floyd,57,57,6,6
"Run, Woman, Run",Tammy Wynette,92,92,2,2
Fifteen Years Ago,Conway Twitty,81,81,4,4
Where Did All The Good Times Go,Dennis Yost And The Classics IV,79,79,6,6
Stand By Me,David & Jimmy Ruffin,61,61,6,6
Only Love Can Break Your Heart,Neil Young,44,44,6,6
No Matter What,Badfinger,24,24,5,5
I Just Don't Know What To Do With Myself,Gary Puckett,61,61,4,4
Big Leg Woman (With A Short Short Mini Skirt),"Israel ""Popper Stopper"" Tolbert",64,64,5,5
Thank God And Greyhound,Roy Clark,90,90,3,3
Stoney End,Barbra Streisand,56,56,5,5
That's The Way I Want Our Love,Joe Simon,93,93,3,3
Amos Moses,Jerry Reed,91,91,5,5
Chains And Things,B.B. King,53,53,5,5
Spirit In The Sky,Dorothy Morrison,99,99,2,2
One Light Two Lights,The Satisfactions,94,94,2,2
Stoned Love,The Supremes,21,21,4,4
He Ain't Heavy...He's My Brother,Neil Diamond,34,34,4,4
Does Anybody Really Know What Time It Is?,Chicago,20,20,4,4
Be My Baby,Andy Kim,35,35,4,4
Do It,Neil Diamond,42,42,4,4
It's All In Your Mind,Clarence Carter,59,59,4,4
Carolina In My Mind,Crystal Mansion Featuring Johnny Caswell,74,74,4,4
Sunset Strip,Ray Stevens,81,81,4,4
Simply Call It Love,Gene Chandler,75,75,4,4
Games,Redeye,67,67,4,4
Alright In The City,Dunn & McCashen,91,91,2,2
Burning Bridges,The Mike Curb Congregation,89,89,2,2
See The Light,The Flame,95,95,2,2
I Gotta Let You Go,Martha Reeves & The Vandellas,93,93,3,3
Beaucoups Of Blues,Ringo Starr,87,87,4,4
Black Magic Woman,Santana,27,27,3,3
Who Needs Ya,Steppenwolf,60,60,3,3
Ace Of Spade,O.V. Wright,63,63,3,3
Pay To The Piper,Chairman Of The Board,58,58,3,3
Domino,Van Morrison,47,47,3,3
This Is My Love Song,The Intruders,85,85,3,3
We Gotta Get You A Woman,Runt,68,68,3,3
Morning,Jim Ed Brown,84,84,3,3
Carolina In My Mind,James Taylor,80,80,3,3
It's Impossible,Perry Como,62,62,3,3
One Man Band,Three Dog Night,43,43,2,2
Can't Stop Loving You,Tom Jones,39,39,2,2
Border Song (Holy Moses)/You And Me,Aretha Franklin,54,54,2,2
Immigrant Song,Led Zeppelin,71,71,2,2
All I Have,The Moments,76,76,2,2
(Don't Worry) If There's A Hell Below We're All Going To Go,Curtis Mayfield,78,78,2,2
Knock Three Times,Dawn,65,65,2,2
Mr. Bojangles,Nitty Gritty Dirt Band,83,83,2,2
Help Me Find A Way (To Say I Love You),Little Anthony And The Imperials,96,96,2,2
Where Have All Our Heroes Gone,Bill Anderson,97,97,2,2
I Can't Get Next To You,Al Green,95,95,2,2
Think About Your Children,Mary Hopkin,99,99,2,2
Sweet Sweetheart,Bobby Vee,100,100,2,2
River Deep - Mountain High,The Supremes & Four Tops,51,51,1,1
My Sweet Lord/Isn't It A Pity,George Harrison,72,72,1,1
When The Party Is Over,Robert John,82,82,1,1
If I Were Your Woman,Gladys Knight And The Pips,86,86,1,1
Stealer,Free,88,88,1,1
Your Song,Elton John,89,89,1,1
Most Of All,B.J. Thomas,90,90,1,1
Silver Moon,Michael Nesmith & The First National Band,92,92,1,1
Rose Garden,Lynn Anderson,93,93,1,1
Paranoid,Black Sabbath,94,94,1,1
Can't Get Over Losing You,Donnie Elbert,98,98,1,1
