song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
All I Really Want To Do,The Byrds,40,40,10,10
My Man,Barbra Streisand,79,79,6,6
Here I Am,Dionne Warwick,65,65,8,8
All I Really Want To Do,Cher,15,15,12,12
New Orleans,Eddie Hodges,44,44,9,9
Justine,The Righteous Brothers,85,85,3,3
One Step At A Time,Maxine Brown,55,55,8,8
Stop! Look What You're Doing,Carla Thomas,92,92,3,3
Down In The Boondocks,Billy Joe Royal,9,9,13,13
Blue Shadows,B.B. King,97,97,1,1
Follow Me,The Drifters,91,91,3,3
Love Me Now,Brook Benton,100,100,1,1
Pretty Little Baby,Marvin Gaye,25,25,7,7
To Know You Is To Love You,Peter And Gordon,24,24,7,7
You'd Better Come Home,Petula Clark,22,22,9,9
In The Midnight Hour,Wilson Pickett,21,21,12,12
Candy,The Astors,63,63,9,9
(Say) You're My Girl,Roy Orbison,39,39,7,7
I Got You Babe,Sonny & Cher,1,1,14,14
"Theme From ""Harlow"" (Lonely Girl)",Bobby Vinton,61,61,5,5
Moon Over Naples,Bert Kaempfert And His Orchestra,59,59,10,10
Tickle Me,Elvis Presley With The Jordanaires,70,70,7,7
One Dyin' And A Buryin',Roger Miller,34,34,7,7
From A Window,Chad & Jeremy,97,97,2,2
Unchained Melody,The Righteous Brothers,4,4,13,13
I'll Always Love You,The Spinners,35,35,7,7
Papa's Got A Brand New Bag (Part I),James Brown And The Famous Flames,8,8,13,13
The Tracks Of My Tears,The Miracles,16,16,12,12
It's Gonna Take A Miracle,The Royalettes,41,41,11,11
"It's Too Late, Baby Too Late",Arthur Prysock,56,56,8,8
Hung On You,The Righteous Brothers,47,47,7,7
The Loser,The Skyliners,72,72,5,5
It's Gonna Be Fine,Glenn Yarbrough,54,54,6,6
You've Never Been In Love Like This Before,Unit Four plus Two,95,95,2,2
Yakety Axe,Chet Atkins,98,98,2,2
Buster Browne,Willie Mitchell,96,96,2,2
I'm A Fool To Care,Ray Charles,84,84,4,4
Since I Lost My Baby,The Temptations,17,17,10,10
California Girls,The Beach Boys,3,3,11,11
You Were On My Mind,We Five,3,3,15,15
You Tell Me Why,The Beau Brummels,38,38,7,7
Looking Through The Eyes Of Love,Gene Pitney,28,28,8,8
You're My Baby (And Don't You Forget It),The Vacels,63,63,5,5
Like A Rolling Stone,Bob Dylan,2,2,12,12
Fly Me To The Moon (In Other Words),Tony Bennett,84,84,4,4
Around The Corner,The Duprees,91,91,2,2
Sugar Dumpling,Sam Cooke,32,32,9,9
"If You Really Want Me To, I'll Go",The Ron-Dels,97,97,1,1
Only Those In Love,Baby Washington,73,73,9,9
It's The Same Old Song,Four Tops,5,5,9,9
Ju Ju Hand,Sam The Sham and the Pharaohs,26,26,7,7
Shake And Fingerpop,Jr. Walker & The All Stars,29,29,8,8
Heart Full Of Soul,The Yardbirds,9,9,12,12
Nothing But Heartaches,The Supremes,11,11,9,9
A Little You,Freddie And The Dreamers,48,48,7,7
Canadian Sunset,Sounds Orchestral,76,76,4,4
Ain't That Love,Four Tops,93,93,1,1
He's Got No Love,The Searchers,79,79,3,3
"Oowee, Oowee",Perry Como,88,88,4,4
You Better Go,Derek Martin,78,78,6,6
After Loving You,Della Reese,95,95,2,2
"The ""In"" Crowd",Ramsey Lewis Trio,5,5,16,16
Help!,The Beatles,1,1,13,13
I Don't Wanna Lose You Baby,Chad & Jeremy,35,35,7,7
It Ain't Me Babe,The Turtles,8,8,11,11
Houston,Dean Martin,21,21,9,9
If I Didn't Love You,Chuck Jackson,46,46,7,7
Agent Double-O-Soul,Edwin Starr,21,21,11,11
It's A Man Down There,G.L. Crockett,67,67,6,6
"Sad, Sad Girl",Barbara Mason,27,27,9,9
You're Gonna Make Me Cry,O.V. Wright,86,86,5,5
Moonlight And Roses (Bring Mem'ries Of You),Vic Dana,51,51,9,9
We're Doing Fine,Dee Dee Warwick,96,96,1,1
Annie Fanny,The Kingsmen,47,47,8,8
I've Cried My Last Tear,The O'Jays,94,94,2,2
Where Were You When I Needed You,Jerry Vale,99,99,1,1
Summer Wind,Wayne Newton,78,78,4,4
Action,Freddy Cannon,13,13,9,9
Who'll Be The Next In Line,The Kinks,34,34,7,7
Summer Nights,Marianne Faithfull,24,24,9,9
You've Been In Love Too Long,Martha & The Vandellas,36,36,7,7
We Gotta Get Out Of This Place,The Animals,13,13,11,11
First I Look At The Purse,The Contours,57,57,8,8
(My Girl) Sloopy,Little Caesar And The Consuls,50,50,8,8
I'll Take You Where The Music's Playing,The Drifters,51,51,6,6
Is It Really Over?,Jim Reeves,79,79,6,6
I'm A Happy Man,The Jive Five,36,36,8,8
Danger Heartbreak Dead Ahead,The Marvelettes,61,61,8,8
Colours,Donovan,61,61,7,7
"Liar, Liar",The Castaways,12,12,14,14
I Need You,The Impressions,64,64,7,7
Give All Your Love To Me,Gerry And The Pacemakers,68,68,6,6
Hang On Sloopy,The McCoys,1,1,14,14
What Are We Going To Do?,David Jones,93,93,3,3
Eve Of Destruction,Barry McGuire,1,1,11,11
Catch Us If You Can,The Dave Clark Five,4,4,11,11
Baby Don't Go,Sonny & Cher,8,8,12,12
Laugh At Me,Sonny,10,10,10,10
Two Different Worlds,Lenny Welch,61,61,8,8
If You Wait For Love,Bobby Goldsboro,75,75,5,5
You've Got Your Troubles,The Fortunes,7,7,11,11
Do You Believe In Magic,The Lovin' Spoonful,9,9,13,13
Good Times,Gene Chandler,92,92,3,3
Ride Away,Roy Orbison,25,25,10,10
Can't Let You Out Of My Sight,Chuck Jackson & Maxine Brown,91,91,4,4
Someone Is Watching,Solomon Burke,89,89,4,4
I'll Make All Your Dreams Come True,Ronnie Dove,21,21,9,9
Just You,Sonny & Cher,20,20,9,9
With These Hands,Tom Jones,27,27,8,8
I'm Yours,Elvis Presley,11,11,11,11
Mohair Sam,Charlie Rich,21,21,11,11
Home Of The Brave,Jody Miller,25,25,9,9
Heartaches By The Number,Johnny Tillotson,35,35,8,8
I Want To (Do Everything For You),Joe Tex,23,23,13,13
Home Of The Brave,Bonnie & The Treasures,77,77,5,5
Too Hot To Hold,Major Lance,93,93,3,3
The World Through A Tear,Neil Sedaka,76,76,9,9
High Heel Sneakers,Stevie Wonder,59,59,7,7
These Hands (Small But Mighty),Bobby Bland,63,63,8,8
Some Enchanted Evening,Jay & The Americans,13,13,10,10
Treat Her Right,Roy Head And The Traits,2,2,11,11
Ain't It True,Andy Williams,40,40,7,7
N-E-R-V-O-U-S!,Ian Whitcomb,59,59,5,5
Respect,Otis Redding,35,35,11,11
Simpel Gimpel,Horst Jankowski,91,91,1,1
I Live For The Sun,The Sunrays,51,51,10,10
The Girl From Peyton Place,Dickey Lee,73,73,6,6
Soul Heaven,The Dixie Drifter,99,99,2,2
Kansas City Star,Roger Miller,31,31,7,7
Keep On Dancing,The Gentrys,4,4,12,12
3rd Man Theme,Herb Alpert & The Tijuana Brass,47,47,6,6
"My Town, My Guy And Me",Lesley Gore,32,32,8,8
Roundabout,Connie Francis,80,80,4,4
There But For Fortune,Joan Baez,50,50,7,7
Make Me Your Baby,Barbara Lewis,11,11,12,12
"You Can't Be True, Dear",Patti Page,94,94,2,2
Me Without You,Mary Wells,95,95,2,2
The Silence (Il Silenzio),Al Hirt,96,96,2,2
Hungry For Love,San Remo Golden Strings,27,27,10,10
A Lover's Concerto,The Toys,2,2,12,12
Little Miss Sad,The Five Emprees,74,74,6,6
Just A Little Bit Better,Herman's Hermits,7,7,10,10
The Dawn Of Correction,The Spokesmen,36,36,7,7
Steppin' Out,Paul Revere & The Raiders,46,46,9,9
Cara-Lin,The Strangeloves,39,39,8,8
What Color (Is A Man),Bobby Vinton,38,38,7,7
Not The Lovin' Kind,"Dino, Desi & Billy",25,25,9,9
You're The One,The Vogues,4,4,11,11
I Knew You When,Billy Joe Royal,14,14,11,11
Tossing & Turning,The Ivy League,83,83,5,5
For Your Love,Sam & Bill,95,95,3,3
The Way Of Love,Kathy Kirby,88,88,3,3
How Nice It Is,Billy Stewart,97,97,2,2
Yesterday,The Beatles,1,1,10,10
Everyone's Gone To The Moon,Jonathan King,17,17,10,10
Are You A Boy Or Are You A Girl,The Barbarians,55,55,6,6
Universal Soldier,Donovan,53,53,7,7
Everybody Loves A Clown,Gary Lewis And The Playboys,4,4,10,10
Act Naturally,The Beatles,47,47,7,7
Funny Little Butterflies,Patty Duke,77,77,5,5
Taste Of Honey,Herb Alpert & The Tijuana Brass,7,7,10,10
The Universal Soldier,Glen Campbell,45,45,7,7
If You've Got A Heart,Bobby Goldsboro,60,60,8,8
1-2-3,Len Barry,2,2,10,10
The Sins Of A Family,P.F. Sloan,87,87,2,2
Road Runner,The Gants,47,47,10,10
You Can't Take It Away,Fred Hughes,96,96,3,3
Let's Move & Groove (Together),Johnny Nash,91,91,6,6
Positively 4th Street,Bob Dylan,7,7,9,9
Rescue Me,Fontella Bass,4,4,9,9
Take Me In Your Arms (Rock Me A Little While),Kim Weston,50,50,8,8
Say Something Funny,Patty Duke,22,22,8,8
I Miss You So,Little Anthony And The Imperials,34,34,7,7
A Lifetime Of Loneliness,Jackie DeShannon,66,66,6,6
"Run, Baby Run (Back Into My Arms)",The Newbeats,15,15,9,9
Just One Kiss From You,The Impressions,76,76,5,5
Where Have All The Flowers Gone,Johnny Rivers,26,26,9,9
Secretly,The Lettermen,64,64,6,6
Looking With My Eyes,Dionne Warwick,64,64,8,8
He Touched Me,Barbra Streisand,53,53,9,9
The Organ Grinder's Swing,Jimmy Smith With Kenny Burrell And Grady Tate,92,92,3,3
Get Off Of My Cloud,The Rolling Stones,1,1,8,8
But You're Mine,Sonny & Cher,15,15,8,8
Ain't That Peculiar,Marvin Gaye,8,8,8,8
Let's Hang On!,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",4,4,8,8
Round Every Corner,Petula Clark,21,21,8,8
Ring Dang Doo,Sam The Sham and the Pharaohs,33,33,8,8
Chapel In The Moonlight,The Bachelors,32,32,7,7
Don't Talk To Strangers,The Beau Brummels,52,52,8,8
Just Yesterday,Jack Jones,73,73,5,5
Cleo's Back,Jr. Walker & The All Stars,43,43,8,8
I'm So Thankful,The Ikettes,74,74,7,7
My Girl Has Gone,The Miracles,14,14,8,8
Early Morning Rain,"Peter, Paul & Mary",91,91,3,3
Right Now And Not Later,The Shangri-Las,99,99,2,2
Rusty Bells,Brenda Lee,33,33,8,8
I Found A Girl,Jan & Dean,30,30,7,7
You've Got To Hide Your Love Away,The Silkie,10,10,7,7
Make The World Go Away,Eddy Arnold,19,19,7,7
Where Do You Go,Cher,25,25,7,7
Remember When,Wayne Newton,69,69,4,4
May The Bird Of Paradise Fly Up Your Nose,"""Little"" Jimmy Dickens",17,17,7,7
Roses And Rainbows,Danny Hutton,73,73,6,6
Autumn Leaves - 1965,Roger Williams,92,92,3,3
Forgive Me,Al Martino,61,61,6,6
Sinner Man,Trini Lopez,54,54,7,7
So Long Babe,Nancy Sinatra,86,86,4,4
Make It Easy On Yourself,The Walker Bros.,21,21,7,7
My Baby,The Temptations,13,13,6,6
Turn! Turn! Turn! (To Everything There Is A Season),The Byrds,2,2,6,6
I Still Love You,The Vejtables,84,84,4,4
Inky Dinky Spider (The Spider Song),The Kids Next Door,84,84,3,3
Don't Have To Shop Around,The Mad Lads,93,93,5,5
Stand By Me,Earl Grant,82,82,5,5
Think,Jimmy McCracklin,95,95,2,2
I Believe I'll Love On,Jackie Wilson,96,96,2,2
I Need You So,Chuck Jackson & Maxine Brown,98,98,1,1
Misty,The Vibrations,63,63,6,6
The Letter,Sonny & Cher,75,75,5,5
I Hear A Symphony,The Supremes,1,1,5,5
(All Of A Sudden) My Heart Sings,Mel Carter,40,40,5,5
Let Me Be,The Turtles,29,29,5,5
Just A Little Bit,Roy Head,43,43,5,5
I'm A Man,The Yardbirds,27,27,5,5
Harlem Nocturne,The Viscounts,52,55,21,5
I Will,Dean Martin,18,18,5,5
Dance With Me,The Mojo Men,68,68,5,5
Honky Tonk '65,Lonnie Mack,78,78,5,5
Mystic Eyes,Them,45,45,5,5
I Have Dreamed,Chad & Jeremy,91,91,2,2
Kiss Away,Ronnie Dove,31,31,4,4
Here It Comes Again,The Fortunes,39,39,4,4
England Swings,Roger Miller,24,24,4,4
Child Of Our Times,Barry McGuire,72,72,4,4
It's My Life,The Animals,47,47,4,4
I Can Never Go Home Anymore,The Shangri-Las,12,12,4,4
Crawling Back,Roy Orbison,49,49,4,4
Don't Think Twice,The Wonder Who?,32,32,4,4
One Has My Name (The Other Has My Heart),Barry Young,51,51,4,4
I Want To Meet Him,The Royalettes,73,73,4,4
I Really Love You,Dee Dee Sharp,85,85,4,4
Don't Fight It,Wilson Pickett,72,72,4,4
Don't Pity Me,Peter And Gordon,83,83,4,4
"If You Don't (Love Me, Tell Me So)",Barbara Mason,85,85,3,3
Try To Remember,The Brothers Four,91,91,3,3
Something About You,Four Tops,20,20,3,3
Over And Over,The Dave Clark Five,16,16,3,3
I Got You (I Feel Good),James Brown And The Famous Flames,9,9,3,3
Fever,The McCoys,37,37,3,3
Puppet On A String,Elvis Presley With The Jordanaires,46,46,3,3
A Time To Love-A Time To Cry (Petite Fleur),Lou Johnson,66,66,3,3
Hole In The Wall,The Packers,57,57,3,3
"Mother Nature, Father Time",Brook Benton,67,67,3,3
Let The Good Times Roll,Roy Orbison,81,81,3,3
Let's Get Together,We Five,59,59,3,3
Seesaw,Don Covay & The Goodtimers,70,70,3,3
Pied Piper,The Changin' Times,87,87,3,3
Flowers On The Wall,The Statler Brothers,60,60,3,3
Buckaroo,Buck Owens and The Buckaroos,71,71,3,3
"Love Theme From ""The Sandpiper"" (The Shadow Of Your Smile)",Tony Bennett,95,95,3,3
Hang On Sloopy,Ramsey Lewis Trio,28,28,2,2
Sunday And Me,Jay & The Americans,52,52,2,2
Apple Of My Eye,Roy Head And The Traits,61,61,2,2
The Sound Of Silence,Simon & Garfunkel,65,65,2,2
Princess In Rags,Gene Pitney,64,64,2,2
Our World,Johnny Tillotson,79,79,2,2
Try Me,James Brown At The Organ,84,84,2,2
Look Through Any Window,The Hollies,86,86,2,2
You've Been Cheatin',The Impressions,78,78,2,2
She's With Her Other Love,Leon Hayward,98,98,2,2
The Duck,Jackie Lee,77,77,2,2
The Little Girl I Once Knew,The Beach Boys,69,69,1,1
You Didn't Have To Be So Nice,The Lovin' Spoonful,75,75,1,1
The Revolution Kind,Sonny,76,76,1,1
Jealous Heart,Connie Francis,81,81,1,1
Rainbow '65 (Part I),Gene Chandler,89,89,1,1
Everybody Do The Sloopy,Johnny Thunder,90,90,1,1
I Don't Know What You've Got But It's Got Me - Part I,Little Richard,92,92,1,1
For You,The Spellbinders,93,93,1,1
Five O'Clock World,The Vogues,94,94,1,1
Only Love (Can Save Me Now),Solomon Burke,97,97,1,1
I'm Satisfied,The San Remo Golden Strings,99,99,1,1
Michael,The C.O.D.'s,100,100,1,1
