song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Don't Go Out Into The Rain (You're Going To Melt),Herman's Hermits,18,18,7,7
You Only Live Twice,Nancy Sinatra,44,44,9,9
There Goes My Everything,Engelbert Humperdinck,20,20,7,7
Lonely Drifter,Pieces Of Eight,59,59,8,8
Some Kind Of Wonderful,Soul Brothers Six,91,91,1,1
Up-Up And Away,The Johnny Mann Singers,91,91,3,3
My World Fell Down,Sagittarius,70,70,5,5
Hypnotized,Linda Jones,21,21,12,12
The Jokers,Peter And Gordon,97,97,1,1
Thread The Needle,Clarence Carter,98,98,1,1
Let The Good Times Roll & Feel So Good,Bunny Sigler,22,22,11,11
Groovy Summertime,The Love Generation,74,74,7,7
I Like The Way,Tommy James And The Shondells,25,25,7,7
Show Business,Lou Rawls,45,45,7,7
You Were On My Mind,Crispian St. Peters,36,36,6,6
I'll Do It For You,Toussaint McCall,77,77,4,4
Take Me (Just As I Am),Solomon Burke,49,49,5,5
Give Me Time,Dusty Springfield,76,76,4,4
Pictures Of Lily,The Who,51,51,6,6
(I Wanna) Testify,The Parliaments,20,20,13,13
Your Unchanging Love,Marvin Gaye,33,33,7,7
Washed Ashore (On A Lonely Island In The Sea),The Platters,56,56,8,8
Don't Rock The Boat,Eddie Floyd,98,98,1,1
Mr. Pleasant,The Kinks,80,80,4,4
Joy,Mitch Ryder,41,41,6,6
In The Chapel In The Moonlight,Dean Martin,25,25,7,7
The Happening,Herb Alpert & The Tijuana Brass,32,32,5,5
Don't Let The Rain Fall Down On Me,The Critters,39,39,8,8
You Keep Me Hangin' On,The Vanilla Fudge,67,67,5,5
Everybody Needs Love,Gladys Knight And The Pips,39,39,9,9
The River Is Wide,The Forum,45,45,8,8
Temptation,Boots Randolph,93,93,1,1
What Am I Living For,Percy Sledge,91,91,2,2
More And More,Andy Williams,88,88,4,4
My Elusive Dreams,David Houston & Tammy Wynette,89,89,5,5
Omaha,Moby Grape,88,88,3,3
Gentle On My Mind,Glen Campbell,62,62,7,7
My Mammy,The Happenings,13,13,8,8
A Girl Like You,The Young Rascals,10,10,9,9
Bluebird,Buffalo Springfield,58,58,7,7
To Love Somebody,Bee Gees,17,17,9,9
Out & About,Tommy Boyce & Bobby Hart,39,39,7,7
I'll Turn To Stone,Four Tops,76,76,5,5
Thank The Lord For The Night Time,Neil Diamond,13,13,11,11
I Take What I Want,James & Bobby Purify,41,41,6,6
Cold Sweat - Part 1,James Brown And The Famous Flames,7,7,12,12
I Could Be So Happy,The Magnificent Men,93,93,1,1
Happy,The Blades Of Grass,87,87,4,4
Happy,The Sunshine Company,50,50,10,10
"Apples, Peaches, Pumpkin Pie",Jay And The Techniques,6,6,17,17
Brown Eyed Girl,Van Morrison,10,10,16,16
A Thousand Shadows,The Seeds,72,72,4,4
Pleasant Valley Sunday,The Monkees,3,3,10,10
Baby I Love You,Aretha Franklin,4,4,11,11
All You Need Is Love,The Beatles,1,1,11,11
It's A Happening World,The Tokens,69,69,4,4
Words,The Monkees,11,11,9,9
Shoot Your Shot,Jr. Walker & The All Stars,44,44,7,7
The Sweetest Thing This Side Of Heaven,Chris Bartley,32,32,7,7
I Can't Go On Livin' Baby Without You,Nino Tempo & April Stevens,86,86,2,2
Don't You Miss Me A Little Bit Baby,Jimmy Ruffin,68,68,5,5
Come Back When You Grow Up,Bobby Vee And The Strangers,3,3,16,16
Let It Be Me,The Sweet Inspirations,94,94,2,2
The Look Of Love,Dusty Springfield,22,22,15,15
Slippin' & Slidin',Willie Mitchell,96,96,2,2
I'll Never Find Another You,Sonny James,97,97,3,3
Baby You're A Rich Man,The Beatles,34,34,5,5
You're My Everything,The Temptations,6,6,12,12
Glory Of Love,Otis Redding,60,60,4,4
Slim Jenkin's Place,Booker T. & The MG's,70,70,5,5
The Windows Of The World,Dionne Warwick,32,32,9,9
Cry Softly Lonely One,Roy Orbison,52,52,6,6
Fakin' It,Simon & Garfunkel,23,23,8,8
Nearer To You,Betty Harris,85,85,4,4
Pearl Time,Andre Williams,90,90,2,2
It's Been A Long Long Time,The Elgins,92,92,1,1
Darling Be Home Soon,Bobby Darin,93,93,2,2
Devil's Angels,Davie Allan And The Arrows,97,97,1,1
Happy And Me,Don And The Goodtimes,98,98,1,1
Lonesome Road,The Wonder Who?,89,89,4,4
Heroes And Villains,The Beach Boys,12,12,7,7
Ode To Billie Joe,Bobbie Gentry,1,1,14,14
San Franciscan Nights,Eric Burdon & The Animals,9,9,10,10
You Know What I Mean,The Turtles,12,12,11,11
The World We Knew (Over And Over),Frank Sinatra,30,30,7,7
Ha Ha Said The Clown,The Yardbirds,45,45,7,7
I Want To Love You For What You Are,Ronnie Dove,54,54,5,5
A Woman's Hands,Joe Tex,63,63,5,5
Groovin',Booker T. & The MG's,21,21,12,12
Funky Broadway,Wilson Pickett,8,8,12,12
Not So Sweet Martha Lorraine,Country Joe & The Fish,95,95,2,2
Along Comes Mary,Baja Marimba Band,96,96,2,2
"Run, Run, Run",The Third Rail,53,53,9,9
It Could Be We're In Love,The Cryan' Shames,85,85,8,8
Good Day Sunshine,Claudine Longet,100,100,2,2
Reflections,Diana Ross & The Supremes,2,2,11,11
It's The Little Things,Sonny & Cher,50,50,7,7
(Your Love Keeps Lifting Me) Higher And Higher,Jackie Wilson,6,6,12,12
Things I Should Have Said,The Grass Roots,23,23,8,8
The Letter,The Box Tops,1,1,16,16
Jill,Gary Lewis And The Playboys,52,52,7,7
Gimme Little Sign,Brenton Wood,9,9,15,15
There Is A Mountain,Donovan,11,11,9,9
Zip Code,The Five Americans,36,36,7,7
Turn On Your Love Light,"Oscar Toney, Jr.",65,65,6,6
Sixteen Tons,Tom Jones,68,68,4,4
"Laura, What's He Got That I Ain't Got",Frankie Laine,66,66,6,6
A Little Bit Now,The Dave Clark Five,67,67,4,4
Get The Message,Brian Hyland,91,91,2,2
Knock On Wood,Otis & Carla,30,30,9,9
There Must Be A Way,Jimmy Roselli,93,93,2,2
It's Got To Be Mellow,Leon Haywood,63,63,11,11
Little Old Wine Drinker Me,Robert Mitchum,96,96,2,2
Just Once In A Lifetime,Brenda & The Tabulations,97,97,2,2
I Dig Rock And Roll Music,"Peter, Paul & Mary",9,9,11,11
"Little Ole Wine Drinker, Me",Dean Martin,38,38,6,6
I Had A Dream,Paul Revere & The Raiders Featuring Mark Lindsay,17,17,9,9
You've Got To Pay The Price,Al Kent,49,49,9,9
Lady Friend,The Byrds,82,82,2,2
Making Every Minute Count,Spanky And Our Gang,31,31,7,7
Anything Goes,Harpers Bizarre,43,43,8,8
Laura (Tell Me What He's Got That I Ain't Got),Brook Benton,78,78,4,4
Get On Up,The Esquires,11,11,15,15
Love Bug Leave My Heart Alone,Martha & The Vandellas,25,25,9,9
Turn The World Around,Eddy Arnold,66,66,8,8
Come On Sock It To Me,Syl Johnson,97,97,3,3
Last Minute Miracle,The Shirelles,99,99,2,2
Drums,Jon & Robin,100,100,2,2
Twelve Thirty (Young Girls Are Coming To The Canyon),The Mamas & The Papas,20,20,6,6
Gettin' Together,Tommy James And The Shondells,18,18,8,8
Museum,Herman's Hermits,39,39,6,6
I Feel Good (I Feel Bad),The Lewis & Clarke Expedition,64,64,4,4
Never My Love,The Association,2,2,14,14
Put Your Mind At Ease,Every Mothers' Son,46,46,7,7
Memphis Soul Stew,King Curtis,33,33,9,9
In The Heat Of The Night,Ray Charles,33,33,7,7
There's Always Me,Elvis Presley With The Jordanaires,56,56,6,6
Tell Him,Patti Drew,85,85,8,8
Stout-Hearted Men,Barbra Streisand,92,92,2,2
I Make A Fool Of Myself,Frankie Valli,18,18,8,8
Purple Haze,The Jimi Hendrix Experience,65,65,8,8
Casonova (Your Playing Days Are Over),Ruby Andrews,51,51,9,9
How Can You Mistreat The One You Love,Jean & The Darlings,96,96,1,1
Love Is A Doggone Good Thing,Eddie Floyd,97,97,1,1
Little Ole Man (Uptight-Everything's Alright),Bill Cosby,4,4,11,11
The Cat In The Window (The Bird In The Sky),Petula Clark,26,26,7,7
Just Out Of Reach (Of My Two Empty Arms),Percy Sledge,66,66,4,4
It Must Be Him,Vikki Carr,3,3,13,13
Take A Look,Aretha Franklin,56,56,8,8
Expressway (To Your Heart),Soul Survivors,4,4,13,13
Ballad Of You & Me & Pooneil,Jefferson Airplane,42,42,6,6
Knucklehead,Bar-Kays,76,76,4,4
Get Together,The Youngbloods,62,62,8,8
I Can't Stay Away From You,The Impressions,80,80,4,4
Paper Sun,Traffic featuring Stevie Winwood,94,94,1,1
Penny Arcade,The Cyrkle,95,95,1,1
There Goes The Lover,Gene Chandler,98,98,1,1
Requiem For The Masses,The Association,100,100,2,2
Your Precious Love,Marvin Gaye & Tammi Terrell,5,5,12,12
To Sir With Love,Lulu,1,1,12,12
Dandelion,The Rolling Stones,14,14,8,8
A Banda (Ah Bahn-da),Herb Alpert & The Tijuana Brass,35,35,6,6
Let Love Come Between Us,James & Bobby Purify,23,23,9,9
Soul Man,Sam & Dave,2,2,12,12
How Can I Be Sure,The Young Rascals,4,4,11,11
You've Made Me So Very Happy,Brenda Holloway,39,39,10,10
What Now My Love,Mitch Ryder,30,30,7,7
Hey Baby (They're Playing Our Song),The Buckinghams,12,12,10,10
I'll Never Fall In Love Again,Tom Jones,49,49,7,7
Judy,Elvis Presley,78,78,5,5
Sweet Soul Medley - Part 1,The Magnificent Men,90,90,2,2
Our Song,Jack Jones,92,92,2,2
Sunshine Games,The Music Explosion,63,63,5,5
Hey Joe,Cher,94,94,2,2
Spreadin' Honey,The Watts 103rd Street Rhythm Band,73,73,10,10
Forget It,The Sandpebbles,81,81,3,3
Wednesday,The Royal Guardsmen,97,97,2,2
You're A Very Lovely Woman,The Merry-Go-Round,94,94,3,3
You Keep Running Away,Four Tops,19,19,8,8
We Love You,The Rolling Stones,50,50,6,6
Baby I'm Lonely,The Intruders,70,70,5,5
Let It Out (Let It All Hang Out),The Hombres,12,12,11,11
Louisiana Man,Pozo Seco Singers,97,97,3,3
Karate-Boo-Ga-Loo,Jerryo,51,51,9,9
Time Seller,The Spencer Davis Group,100,100,1,1
People Are Strange,The Doors,12,12,9,9
Child Of Clay,Jimmie Rodgers,31,31,8,8
Lightning's Girl,Nancy Sinatra,24,24,7,7
Ode To Billie Joe,The Kingpins,28,28,6,6
The Last Waltz,Engelbert Humperdinck,25,25,9,9
Why Do Fools Fall In Love,The Happenings,41,41,6,6
To Share Your Love,Fantastic Four,68,68,5,5
For What It's Worth,The Staple Singers,66,66,4,4
More Than The Eye Can See,Al Martino,54,54,6,6
Fall In Love With Me,Bettye Swann,67,67,5,5
Dancing In The Street,Ramsey Lewis,84,84,4,4
Dirty Man,Laura Lee,68,68,7,7
Funky Donkey,Pretty Purdie,87,87,3,3
Nine Pound Steel,Joe Simon,70,70,9,9
I'm A Fool For You,James Carr,97,97,3,3
Love Is Strange,Peaches & Herb,13,13,9,9
(You Make Me Feel Like) A Natural Woman,Aretha Franklin,8,8,9,9
Rock 'N' Roll Woman,Buffalo Springfield,44,44,7,7
Please Love Me Forever,Bobby Vinton,6,6,9,9
Even The Bad Times Are Good,The Tremeloes,36,36,7,7
Just One Look,The Hollies,44,44,8,7
Everlasting Love,Robert Knight,13,13,9,9
Holiday,Bee Gees,16,16,9,9
Incense And Peppermints,Strawberry Alarm Clock,1,1,9,9
"The Rain, The Park & Other Things",The Cowsills,3,3,9,9
Hush,Billy Joe Royal,52,52,8,8
What've I Done (To Make You Mad),Linda Jones,61,61,6,6
Ode To Billy Joe,Ray Bryant,89,89,2,2
Stranded In The Middle Of Noplace,The Righteous Brothers,72,72,4,4
When The Snow Is On The Roses,Ed Ames,98,98,2,2
I'm Wondering,Stevie Wonder,12,12,8,8
King Midas In Reverse,The Hollies,51,51,5,5
If This Is Love (I'd Rather Be Lonely),The Precisions,60,60,6,6
Shout Bamalama,Mickey Murray,54,54,8,8
Heart Be Still,Lorraine Ellison,89,89,2,2
Peas 'N' Rice,Freddie McCoy,92,92,2,2
Pata Pata,Miriam Makeba,12,12,8,8
Boogaloo Down Broadway,The Fantastic Johnny C,20,20,8,8
"You, No One But You",Frankie Laine,83,83,3,3
"Beg, Borrow And Steal",Ohio Express,35,35,8,8
Walkin' Proud,The Pete Klint Quintet,98,98,3,3
You Mean The World To Me,David Houston,75,75,7,7
(Loneliness Made Me Realize) It's You That I Need,The Temptations,14,14,7,7
Big Boss Man,Elvis Presley,38,38,6,6
I Can See For Miles,The Who,9,9,7,7
Kentucky Woman,Neil Diamond,22,22,7,7
Lazy Day,Spanky And Our Gang,19,19,7,7
Go With Me,Gene And Debbe,78,78,6,6
Get Down,Harvey Scales,79,79,6,6
You Don't Know Me,Elvis Presley With The Jordanaires,44,44,6,6
Different Strokes,Syl Johnson,95,95,2,2
Give Everybody Some,The Bar-Kays,91,91,4,4
All Your Goodies Are Gone (The Loser's Seat),The Parliaments,80,80,7,7
Lovey Dovey/You're So Fine,Bunny Sigler,86,86,4,4
Shame On Me,Chuck Jackson,77,77,7,7
I Heard It Through The Grapevine,Gladys Knight And The Pips,16,16,6,6
I Say A Little Prayer,Dionne Warwick,7,7,6,6
Lady Bird,Nancy Sinatra & Lee Hazlewood,20,20,6,6
Mr. Dream Merchant,Jerry Butler,38,38,6,6
Like An Old Time Movie,Scott McKenzie,24,24,6,6
Are You Never Coming Home,Sandy Posey,59,59,5,5
Can't Stop Loving You,The Last Word,78,78,5,5
Brink Of Disaster,Lesley Gore,82,82,4,4
Go-Go Girl,Lee Dorsey,62,62,6,6
Keep The Ball Rollin',Jay And The Techniques,21,21,6,6
Next Plane To London,The Rose Garden,57,57,6,6
Believe In Me Baby - Part I,Jesse James,92,92,1,1
"To Sir, With Love",Herbie Mann,93,93,1,1
"Sweet, Sweet Lovin'",The Platters,70,70,6,6
Back On The Street Again,The Sunshine Company,36,36,6,6
Glad To Be Unhappy,The Mamas & The Papas,26,26,5,5
She Is Still A Mystery,The Lovin' Spoonful,27,27,5,5
Get It Together (Part 1),James Brown And The Famous Flames,40,40,5,5
Homburg,Procol Harum,34,34,5,5
"Wake Up, Wake Up",The Grass Roots,68,68,5,5
Watch The Flowers Grow,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",30,30,5,5
This Town,Frank Sinatra,53,53,5,5
You Better Sit Down Kids,Cher,17,17,5,5
Out Of The Blue,Tommy James And The Shondells,43,43,5,5
Suzanne,Noel Harrison,56,56,5,5
By The Time I Get To Phoenix,Glen Campbell,39,39,5,5
For Once In My Life,Tony Bennett,91,91,5,5
Skinny Legs And All,Joe Tex,34,34,5,5
You Are My Sunshine,Mitch Ryder,88,88,3,3
Birds Of Britain,Bob Crewe Generation,89,89,2,2
Lapland,The Baltimore And Ohio Marching Band,94,94,3,3
Desiree',The Left Banke,98,98,2,2
On A Saturday Night,Eddie Floyd,97,97,3,3
Stag-O-Lee,Wilson Pickett,23,23,4,4
Wild Honey,The Beach Boys,32,32,4,4
Whole Lotta Woman,Arthur Conley,73,73,3,3
When You're Gone,Brenda & The Tabulations,69,69,4,4
I Second That Emotion,Smokey Robinson & The Miracles,28,28,4,4
Paper Cup,The 5th Dimension,48,48,4,4
"O-O, I Love You",The Dells,66,66,4,4
Alligator Bogaloo,Lou Donaldson,93,93,3,3
Piece Of My Heart,Erma Franklin,90,90,4,4
Yesterday,Ray Charles,41,41,3,3
In And Out Of Love,Diana Ross & The Supremes,29,29,3,3
She's My Girl,The Turtles,44,44,3,3
(The Lights Went Out In) Massachusetts,Bee Gees,37,37,3,3
Soul Man,Ramsey Lewis,52,52,3,3
An Open Letter To My Teenage Son,Victor Lundberg,18,18,3,3
Neon Rainbow,The Box Tops,47,47,3,3
Different Drum,Stone Poneys Featuring Linda Ronstadt,54,54,3,3
Itchycoo Park,Small Faces,78,78,3,3
Where Is The Party,Helena Ferguson,92,92,3,3
Pony With The Golden Mane,Every Mothers' Son,93,93,2,2
Tell Mama,Etta James,75,75,3,3
He Ain't Give You None,Freddie Scott,100,100,1,1
Daydream Believer,The Monkees,5,5,2,2
Honey Chile,Martha Reeves & The Vandellas,55,55,2,2
Beautiful People,Kenny O'Dell,60,60,2,2
Beautiful People,Bobby Vee And The Strangers,61,61,2,2
Summer Rain,Johnny Rivers,58,58,2,2
"Woman, Woman",The Union Gap Featuring Gary Puckett,59,59,2,2
Peace Of Mind,Paul Revere & The Raiders Featuring Mark Lindsay,63,63,2,2
Georgia Pines,The Candymen,83,83,2,2
What's It Gonna Be,Dusty Springfield,79,79,2,2
Red And Blue,The Dave Clark Five,89,89,2,2
Goin' Back,The Byrds,94,94,2,2
Ten Little Indians,The Yardbirds,96,96,2,2
Chattanooga Choo Choo,Harpers Bizarre,65,65,2,2
Ooh Baby,Deon Jackson,84,84,2,2
Felicidad,Sally Field,95,95,2,2
And Get Away,The Esquires,71,71,1,1
Since You Showed Me How To Be Happy,Jackie Wilson,72,72,1,1
Love Power,The Sandpebbles,73,73,1,1
Wear Your Love Like Heaven,Donovan,74,74,1,1
Cover Me,Percy Sledge,76,76,1,1
Baby You Got It,Brenton Wood,81,81,1,1
Okolona River Bottom Band,Bobbie Gentry,82,82,1,1
Windy,Wes Montgomery,85,85,1,1
Come See About Me,Jr. Walker & The All Stars,86,86,1,1
Too Much Of Nothing,"Peter, Paul & Mary",87,87,1,1
Can't Help But Love You,The Standells,88,88,1,1
I'll Be Sweeter Tomorrow (Than I Was Today),The O'Jays,97,97,1,1
A Letter To Dad,Every Father's Teenage Son,98,98,1,1
Judy In Disguise (With Glasses),John Fred And The Playboys,99,99,1,1
For What It's Worth,King Curtis & The Kingpins,100,100,1,1
