song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
One Big Country Song,LoCash,50,50,11,11
T.D,"Lil Yachty & Tierra Whack Featuring A$AP Rocky & Tyler, The Creator",83,83,1,1
Alice,Lady Gaga,84,84,1,1
Hasta Que Dios Diga,Anuel AA & Bad Bunny,86,86,1,1
Why We Drink,Justin Moore,50,50,15,15
Lose Somebody,Kygo & OneRepublic,88,88,1,1
One Of Them Girls,Lee Brice,17,17,23,23
Like That,Doja Cat Featuring Gucci Mane,50,50,18,18
One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,36,36,22,22
Otherside Of America,Meek Mill,64,64,2,2
Deep End Freestyle,Sleepy Hallow,80,80,2,2
Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul",62,62,11,11
One Night Standards,Ashley McBryde,76,76,15,15
Hard Days,Brantley Gilbert,95,95,1,1
Worldwide Beautiful,Kane Brown,100,100,1,1
Trollz,6ix9ine & Nicki Minaj,1,1,4,4
The Bigger Picture,Lil Baby,3,3,20,20
Make It Rain,Pop Smoke Featuring Rowdy Rebel,49,49,2,2
Go!,Kid LAROI & Juice WRLD,52,52,5,5
Shotta Flow 5,NLE Choppa,54,54,3,3
Snow On Tha Bluff,J. Cole,54,54,2,2
Tommy Lee,Tyla Yaweh & Post Malone,65,65,2,2
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,1,1,21,21
Do It,Chloe X Halle,63,63,11,11
Done,Chris Janson,41,41,12,12
The Man Who Loves You The Most,Zac Brown Band,96,96,1,1
Need Me,J.I The Prince Of N.Y,95,95,2,2
Black Parade,Beyonce,37,37,2,2
Bleed,A Boogie wit da Hoodie,57,57,1,1
My Truck,BRELAND,92,92,2,2
One Shot,YoungBoy Never Broke Again Featuring Lil Baby,94,94,1,1
Pretty Heart,Parker McCollum,38,38,17,17
Bang!,AJR,26,26,18,18
Girls In The Hood,Megan Thee Stallion,28,28,17,17
How You Like That,BLACKPINK,33,33,2,2
Wash Us In The Blood,Kanye West Featuring Travis Scott,49,49,2,2
Know My Rights,6LACK Featuring Lil Baby,75,75,1,1
Past Life,Trevor Daniel x Selena Gomez,77,77,5,5
Stick That In Your Country Song,Eric Church,92,92,1,1
Lovin' On You,Luke Combs,23,23,19,19
Rags2Riches,Rod Wave Featuring ATR Son Son,12,12,19,19
I Called Mama,Tim McGraw,53,53,12,12
For The Night,Pop Smoke Featuring Lil Baby & DaBaby,6,6,18,18
The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,11,11,18,18
Got It On Me,Pop Smoke,31,31,10,10
Aim For The Moon,Pop Smoke Featuring Quavo,34,34,2,2
Gangstas,Pop Smoke,37,37,2,2
44 Bulldog,Pop Smoke,39,39,2,2
Something Special,Pop Smoke,41,41,7,7
Yea Yea,Pop Smoke,43,43,1,1
Mood Swings,Pop Smoke Featuring Lil Tjay,17,17,18,18
What You Know Bout Love,Pop Smoke,25,25,9,9
Snitchin,Pop Smoke Featuring Quavo & Future,54,54,1,1
Bad Bitch From Tokyo (Intro),Pop Smoke,55,55,1,1
Enjoy Yourself,Pop Smoke Featuring Karol G,56,56,2,2
Creature,Pop Smoke Featuring Swae Lee,57,57,1,1
Said Sum,Moneybagg Yo,17,17,18,18
West Coast Shit,Pop Smoke Featuring Tyga & Quavo,65,65,1,1
Life's A Mess,Juice WRLD X Halsey,9,9,6,6
Diana,Pop Smoke Featuring King Combs,76,76,1,1
Tunnel Vision (Outro),Pop Smoke,79,79,1,1
YaYa,6ix9ine,99,99,1,1
Come & Go,Juice WRLD x Marshmello,2,2,17,17
Wishing Well,Juice WRLD,5,5,17,17
Conversations,Juice WRLD,7,7,6,6
Hate The Other Side,Juice WRLD & Marshmello Featuring Polo G & The Kid Laroi,10,10,7,7
Blood On My Jeans,Juice WRLD,12,12,4,4
Titanic,Juice WRLD,14,14,2,2
Bad Energy,Juice WRLD,16,16,2,2
The Adventures Of Moon Man & Slim Shady,Kid Cudi & Eminem,22,22,1,1
Stay High,Juice WRLD,34,34,2,2
Fighting Demons,Juice WRLD,35,35,2,2
Up Up And Away,Juice WRLD,42,42,2,2
Screw Juice,Juice WRLD,46,46,2,2
I Want It,Juice WRLD,47,47,1,1
Can't Die,Juice WRLD,50,50,2,2
Man Of The Year,Juice WRLD,51,51,2,2
Be Like That,Kane Brown With Swae Lee & Khalid,19,19,17,17
Let It Go,Summer Walker,84,84,1,1
My Affection,Summer Walker & PARTYNEXTDOOR,86,86,1,1
Tap In,Saweetie,20,20,17,17
Popstar,DJ Khaled Featuring Drake,3,3,16,16
Greece,DJ Khaled Featuring Drake,8,8,15,15
Breaking Me,Topic & A7S,53,53,13,13
the.climb.back,J. Cole,52,52,2,2
Cardigan,Taylor Swift,1,1,14,14
The 1,Taylor Swift,4,4,6,6
Exile,Taylor Swift Featuring Bon Iver,6,6,5,5
The Last Great American Dynasty,Taylor Swift,13,13,2,2
My Tears Ricochet,Taylor Swift,16,16,2,2
August,Taylor Swift,23,23,2,2
Mirrorball,Taylor Swift,26,26,2,2
Seven,Taylor Swift,35,35,2,2
Invisible String,Taylor Swift,37,37,2,2
This Is Me Trying,Taylor Swift,39,39,1,1
Betty,Taylor Swift,42,42,2,2
Illicit Affairs,Taylor Swift,44,44,1,1
Nobody's Love,Maroon 5,41,41,10,10
Mad Woman,Taylor Swift,47,47,1,1
Lion King On Ice,J. Cole,51,51,2,2
Happy Anywhere,Blake Shelton Featuring Gwen Stefani,45,45,15,15
Epiphany,Taylor Swift,57,57,1,1
Peace,Taylor Swift,58,58,1,1
Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",63,63,14,14
Hoax,Taylor Swift,71,71,1,1
Perfect,Logic,95,95,1,1
My Future,Billie Eilish,6,6,6,6
Move Ya Hips,A$AP Ferg Featuring  Nicki Minaj & MadeinTYO,19,19,2,2
I Should Probably Go To Bed,Dan + Shay,42,42,14,14
No Dribble,DaBaby x Stunna 4 Vegas,92,92,1,1
WAP,Cardi B Featuring Megan Thee Stallion,1,1,13,13
Smile,Juice WRLD & The Weeknd,8,8,10,10
Letter From Houston,Rod Wave,62,62,1,1
Kings & Queens,Ava Max,19,19,13,13
My Ex's Best Friend,Machine Gun Kelly X Blackbear,28,28,12,12
Mood,24kGoldn Featuring iann dior,1,1,13,13
Freestyle,Rod Wave,86,86,1,1
Some Girls,Jameson Rodgers,29,29,13,13
La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,93,93,10,10
B*tch From da Souf,Mulatto,95,95,3,3
Laugh Now Cry Later,Drake Featuring Lil Durk,2,2,12,12
7 Summers,Morgan Wallen,6,6,12,12
Midnight Sky,Miley Cyrus,14,14,12,12
Kacey Talk,YoungBoy Never Broke Again,50,50,12,12
Heather,Conan Gray,46,46,12,12
Lemonade,Internet Money & Gunna Featuring Don Toliver & Nav,7,7,12,12
24,Money Man Featuring Lil Baby,49,49,12,12
Caramelo,Ozuna x Karol G x Myke Towers,76,76,10,10
Lonely If You Are,Chase Rice,91,91,6,6
Dynamite,BTS,1,1,11,11
The Plan,Travis Scott,74,74,1,1
Hawai,Maluma & The Weeknd,55,55,11,11
All In,YoungBoy Never Broke Again,67,67,3,3
You Broke Me First.,Tate McRae,55,55,11,11
Spicy,Nas Featuring Fivio Foreign & A$AP Ferg,96,96,1,1
Ice Cream,BLACKPINK X Selena Gomez,13,13,8,8
Over Now,Calvin Harris X The Weeknd,38,38,5,5
Starting Over,Chris Stapleton,57,57,10,10
Blastoff,Internet Money Featuring Juice WRLD & Trippie Redd,79,79,1,1
Expensive,Ty Dolla $ign Featuring Nicki Minaj,83,83,1,1
Lets Link,WhoHeem,86,86,3,3
Ain't Always The Cowboy,Jon Pardi,61,61,10,10
Hit Different,SZA Featuring Ty Dolla $ign,29,29,9,9
The Voice,Lil Durk,62,62,1,1
Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",64,64,9,9
Wolves,Big Sean Featuring Post Malone,65,65,2,2
Lithuania,Big Sean Featuring Travis Scott,69,69,1,1
Deep Reverence,Big Sean Featuring Nipsey Hussle,82,82,1,1
Love You Like I Used To,Russell Dickerson,34,34,9,9
Body Language,Big Sean Featuring Ty Dolla $ign & Jhene Aiko,95,95,1,1
Everywhere But On,Matt Stell,48,48,9,9
Why Would I Stop?,Big Sean,97,97,1,1
My Window,YoungBoy Never Broke Again Featuring Lil Wayne,35,35,2,2
OK Not To Be OK,Marshmello & Demi Lovato,36,36,6,6
Drug Addiction,YoungBoy Never Broke Again,44,44,2,2
Gone Too Soon,Andrew Jannakos,65,65,1,1
Dead Trollz,YoungBoy Never Broke Again,72,72,1,1
Cross Roads,YoungBoy Never Broke Again,76,76,1,1
The Last Backyard...,YoungBoy Never Broke Again,81,81,1,1
Right Foot Creep,YoungBoy Never Broke Again,88,88,1,1
You Got It,VEDO,87,87,4,4
Dirty Stick,YoungBoy Never Broke Again,98,98,1,1
Holy,Justin Bieber Featuring Chance the Rapper,3,3,7,7
Diamonds,Sam Smith,45,45,7,7
One Too Many,Keith Urban Duet With P!nk,62,62,4,4
Without You,Luke Combs Featuring Amanda Shires,70,70,2,2
Dolly,Lil Tecca & Lil Uzi Vert,80,80,1,1
When You Down,Lil Tecca & Polo G Featuring Lil Durk,90,90,1,1
Me Gusta,Anitta Featuring Cardi B & Myke Towers,91,91,1,1
Wet. (She Got That...),Yfn Lucci,92,92,1,1
Whole Lotta Choppas,Sada Baby Featuring Nicki Minaj,35,35,3,3
Blind,DaBaby Featuring Young Thug,78,78,7,7
Franchise,Travis Scott Featuring Young Thug & M.I.A.,1,1,6,6
Forget Me Too,Machine Gun Kelly & Halsey,44,44,3,3
Epidemic,Polo G,47,47,3,3
Bloody Valentine,Machine Gun Kelly,50,50,4,4
U 2 Luv,Ne-Yo & Jeremih,66,66,5,5
Better,ZAYN,89,89,1,1
Drunk Face,Machine Gun Kelly,91,91,1,1
"Big, Big Plans",Chris Lane,64,64,5,5
"Ay, Dios Mio!",Karol G,94,94,1,1
Good Time,Niko Moon,74,74,5,5
Put Your Records On,Ritt Momney,79,79,5,5
Money Over Fallouts,Tory Lanez,97,97,1,1
Runnin,21 Savage & Metro Boomin,9,9,5,5
Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,10,10,5,5
Wonder,Shawn Mendes,18,18,5,5
Glock In My Lap,21 Savage & Metro Boomin,19,19,3,3
Dreams,Fleetwood Mac,1,12,23,4
Rich N*gga Sh*t,21 Savage & Metro Boomin Featuring Young Thug,26,26,2,2
Don't Stop,Megan Thee Stallion Featuring Young Thug,30,30,5,5
Slidin,21 Savage & Metro Boomin,32,32,2,2
Many Men,21 Savage & Metro Boomin,33,33,2,2
Fallin',Why Don't We,37,37,1,1
Outta Time,Bryson Tiller Featuring Drake,48,48,1,1
My Dawg,21 Savage & Metro Boomin,56,56,1,1
Brand New Draco,21 Savage & Metro Boomin,57,57,1,1
Lovesick Girls,BLACKPINK,59,59,1,1
Snitches & Rats,21 Savage & Metro Boomin Featuring Young Nudy,61,61,1,1
No Opp Left Behind,21 Savage & Metro Boomin,71,71,1,1
Levitating,Dua Lipa,29,29,5,5
Steppin On N*ggas,21 Savage & Metro Boomin,74,74,1,1
RIP Luv,21 Savage & Metro Boomin,76,76,1,1
Always Forever,Bryson Tiller,83,83,1,1
Years Go By,Bryson Tiller,84,84,1,1
Said N Done,21 Savage & Metro Boomin,91,91,1,1
"Baby, I'm Jealous",Bebe Rexha Featuring Doja Cat,58,58,1,1
Hole In The Bottle,Kelsea Ballerini,87,87,4,4
Sofia,Clairo,98,98,1,1
Lonely,Justin Bieber & Benny Blanco,14,14,3,3
You're Mines Still,Yung Bleu Featuring Drake,52,52,2,2
Hate The Way,G-Eazy Featuring Blackbear,71,71,1,1
Canceled,Larray,81,81,1,1
Happy Does,Kenny Chesney,85,85,3,3
Throat Baby (Go Baby),BRS Kash,87,87,3,3
Pardon,T.I. Featuring Lil Baby,97,97,1,1
Champagne Night,Lady A,90,90,3,3
Positions,Ariana Grande,1,1,2,2
Forever After All,Luke Combs,2,2,2,2
Tyler Herro,Jack Harlow,34,34,2,2
Spicy,Ty Dolla $ign Featuring Post Malone,53,53,1,1
The Other Guy,Luke Combs,69,69,1,1
Damage,H.E.R.,70,70,1,1
Back To The Streets,Saweetie Featuring Jhene Aiko,76,76,1,1
So Done,The Kid Laroi,77,77,2,2
Cold As You,Luke Combs,84,84,1,1
Practice,DaBaby,86,86,2,2
La Toxica,Farruko,98,98,2,2
Head & Heart,Joel Corry X MNEK,99,99,1,1
"Wine, Beer, Whiskey",Little Big Town,100,100,1,1
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,8,8,1,1
Dakiti,Bad Bunny & Jhay Cortez,9,9,1,1
Motive,Ariana Grande Featuring Doja Cat,32,32,1,1
Off The Table,Ariana Grande Featuring The Weeknd,35,35,1,1
pov,Ariana Grande,40,40,1,1
Just Like Magic,Ariana Grande,43,43,1,1
Shut Up,Ariana Grande,47,47,1,1
Thriller,Michael Jackson,4,48,20,1
Nasty,Ariana Grande,49,49,1,1
Safety Net,Ariana Grande Featuring Ty Dolla $ign,52,52,1,1
Six Thirty,Ariana Grande,63,63,1,1
My Hair,Ariana Grande,65,65,1,1
Obvious,Ariana Grande,70,70,1,1
West Side,Ariana Grande,71,71,1,1
Love Language,Ariana Grande,75,75,1,1
Weeeeee,Trippie Redd,80,80,1,1
Stay Down,"Lil Durk, 6LACK & Young Thug",92,92,1,1
Thick,DJ Chose Featuring BeatKing,98,98,1,1
Take You Dancing,Jason Derulo,100,100,1,1
