song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Late Night Talking,Harry Styles,3,3,24,24
Music For A Sushi Restaurant,Harry Styles,8,8,16,16
Matilda,Harry Styles,9,9,4,4
Daylight,Harry Styles,13,13,4,4
Little Freak,Harry Styles,14,14,3,3
Grapejuice,Harry Styles,15,15,3,3
Satellite,Harry Styles,21,21,3,3
Cinema,Harry Styles,22,22,2,2
Daydreaming,Harry Styles,24,24,2,2
Keep Driving,Harry Styles,25,25,2,2
Love Of My Life,Harry Styles,29,29,2,2
Boyfriends,Harry Styles,30,30,2,2
Hotel Lobby (Unc And Phew),Quavo & TakeOff,59,59,17,17
Like I Love Country Music,Kane Brown,26,26,20,20
DFMU,Ella Mai,85,85,4,4
Running Up That Hill (A Deal With God),Kate Bush,3,3,40,20
True Love,Kanye West & XXXTENTACION,22,22,3,3
Sleazy Flow,SleazyWorld Go Featuring Lil Baby,47,47,20,20
See Wat I'm Sayin,Moneybagg Yo,59,59,3,3
Die Young,Sleepy Hallow Featuring 347aidan,60,60,5,5
Potion,"Calvin Harris, Dua Lipa & Young Thug",71,71,3,3
She Had Me At Heads Carolina,Cole Swindell,16,16,23,23
Sunroof,Nicky Youre & dazy,4,4,23,23
F.N.F. (Let's Go),Hitkidd & GloRilla,42,42,20,20
Wild Hearts,Keith Urban,97,97,1,1
Last Night Lonely,Jon Pardi,27,27,20,20
7500 OBO,Tim McGraw,66,66,8,8
Until I Found You,Stephen Sanchez,38,38,18,18
I Like You (A Happier Song),Post Malone Featuring Doja Cat,3,3,22,22
Distraction,Polo G,39,39,2,2
I Cannot Be (A Sadder Song),Post Malone Featuring Gunna,46,46,1,1
Wrapped Around Your Finger,Post Malone,47,47,2,2
Lemon Tree,Post Malone,53,53,1,1
Reputation,Post Malone,54,54,1,1
Wasting Angels,Post Malone Featuring The Kid Laroi,56,56,1,1
Insane,Post Malone,62,62,1,1
Love/Hate Letter To Alcohol,Post Malone Featuring Fleet Foxes,70,70,1,1
Vegas,Doja Cat,10,10,22,22
Te Felicito,Shakira & Rauw Alejandro,67,67,8,8
When I'm Alone,Post Malone,97,97,1,1
Euthanasia,Post Malone,100,100,1,1
Glimpse Of Us,Joji,8,8,20,20
Yet To Come,BTS,13,13,2,2
Rock And A Hard Place,Bailey Zimmerman,24,24,21,21
Cash In Cash Out,"Pharrell Williams Featuring 21 Savage & Tyler, The Creator",26,26,7,7
So Good,Halsey,51,51,16,16
Run BTS,BTS,73,73,1,1
I Ain't Worried,OneRepublic,6,6,21,21
5 Foot 9,Tyler Hubbard,22,22,21,21
New Truck,Dylan Scott,61,61,9,9
Jimmy Cooks,Drake Featuring 21 Savage,1,1,20,20
Sticky,Drake,6,6,13,13
Falling Back,Drake,7,7,2,2
Texts Go Green,Drake,13,13,2,2
Massive,Drake,14,14,7,7
Break My Soul,Beyonce,1,1,18,18
The Kind Of Love We Make,Luke Combs,8,8,20,20
Calling My Name,Drake,20,20,1,1
A Keeper,Drake,21,21,1,1
Currents,Drake,23,23,1,1
Flight's Booked,Drake,28,28,1,1
Overdrive,Drake,42,42,1,1
Liability,Drake,47,47,1,1
U-Digg,"Lil Baby, 42 Dugg & Veeze",52,52,3,3
Down Hill,Drake,62,62,1,1
Tie That Binds,Drake,66,66,1,1
Wild As Her,Corey Kent,75,75,12,12
Left And Right,Charlie Puth Featuring Jung Kook,22,22,17,17
Carolina,Taylor Swift,60,60,1,1
Late To Da Party (F*CK BET),Lil Nas X & YoungBoy Never Broke Again,67,67,1,1
From The D 2 The LBC,Eminem & Snoop Dogg,72,72,1,1
Call Me Everyday,Chris Brown Featuring Wizkid,76,76,1,1
Psychic,Chris Brown Featuring Jack Harlow,78,78,1,1
WE (Warm Embrace),Chris Brown,79,79,1,1
Burglars & Murderers,Lil Durk Featuring EST Gee,91,91,1,1
Addicted,Chris Brown Featuring Lil Baby,92,92,1,1
Did Shit To Me,Lil Durk Featuring Doodie Lo,95,95,1,1
Possessive,Chris Brown Featuring Lil Wayne & BLEU,98,98,1,1
Hot Shit,"Cardi B, Ye & Lil Durk",13,13,12,12
Master Of Puppets,Metallica,35,35,3,3
Son Of A Sinner,Jelly Roll,31,31,18,18
Good Love,City Girls & Usher,70,70,5,5
Wishful Drinking,Ingrid Andress With Sam Hunt,47,47,18,18
Country On,Luke Bryan,72,72,11,11
More,J-Hope,82,82,1,1
Numb,Marshmello & Khalid,40,40,16,16
Best Thing Since Backroads,Jake Owen,72,72,4,4
Unstoppable,Sia,28,28,18,18
Rich Minion,Yeat,99,99,1,1
Bad Habit,Steve Lacy,1,1,18,18
All Mine,Brent Faiyaz,42,42,13,13
Loose Change,Brent Faiyaz,52,52,1,1
Price Of Fame,Brent Faiyaz,67,67,1,1
Betty (Get Money),Yung Gravy,30,30,17,17
Gravity,"Brent Faiyaz & DJ Dahi Featuring Tyler, The Creator",71,74,2,1
Rolling Stone,Brent Faiyaz,84,84,1,1
Last Last,Burna Boy,44,44,17,17
Ghetto Gatsby,Brent Faiyaz Featuring Alicia Keys,91,91,1,1
Heal Your Heart (Interlude),Brent Faiyaz,93,93,1,1
FYTB,Brent Faiyaz Featuring Joony,97,97,1,1
Wasting Time,Brent Faiyaz Featuring Drake,49,98,3,1
2 Be Loved (Am I Ready),Lizzo,55,55,12,12
Truth About You,Mitchell Tenpenny,54,54,13,13
Free Mind,Tems,46,46,16,16
At The End Of A Bar,Chris Young With Mitchell Tenpenny,75,75,6,6
Arson,J-Hope,96,96,1,1
Pick Me Up,Gabby Barrett,69,69,14,14
TV,Billie Eilish,52,52,1,1
Pressurelicious,Megan Thee Stallion Featuring Future,55,55,2,2
Progress,John Rich,65,65,1,1
The 30th,Billie Eilish,79,79,1,1
With A Woman You Love,Justin Moore,59,59,12,12
Love Lost,Mac Miller,91,91,1,1
Vette Motors,YoungBoy Never Broke Again,62,62,3,3
Are You Entertained,Russ & Ed Sheeran,97,97,1,1
"Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,79,79,10,10
Cuff It,Beyonce,13,13,12,12
Alien Superstar,Beyonce,19,19,5,5
Church Girl,Beyonce,22,22,3,3
I'm That Girl,Beyonce,26,26,2,2
Energy,Beyonce Featuring BEAM,27,27,2,2
Cozy,Beyonce,30,30,2,2
Plastic Off The Sofa,Beyonce,41,41,1,1
Virgo's Groove,Beyonce,43,43,1,1
Summer Renaissance,Beyonce,47,47,1,1
Never Sleep,"Nav, Travis Scott & Lil Baby",50,50,3,3
Heated,Beyonce,51,51,1,1
Thique,Beyonce,53,53,1,1
Move,Beyonce Featuring Grace Jones & Tems,55,55,1,1
Pure/Honey,Beyonce,64,64,1,1
America Has A Problem,Beyonce Featuring Kendrick Lamar,69,69,1,1
All Up In Your Mind,Beyonce,70,70,1,1
Victoria's Secret,Jax,35,35,14,14
Dah Dah DahDah,Nardo Wick,48,48,11,11
Staying Alive,DJ Khaled Featuring Drake & Lil Baby,5,5,13,13
Bad Decisions,"Benny Blanco, BTS & Snoop Dogg",10,10,5,5
Umm Hmm,YoungBoy Never Broke Again,37,37,1,1
I Know,YoungBoy Never Broke Again,46,46,1,1
Home Ain't Home,YoungBoy Never Broke Again Featuring Rod Wave,47,47,1,1
Fuck Da Industry,YoungBoy Never Broke Again,63,63,1,1
Free Dem 5's,YoungBoy Never Broke Again,68,68,1,1
Lost Soul Survivor,YoungBoy Never Broke Again,75,75,1,1
Hold Your Own,YoungBoy Never Broke Again,83,83,1,1
Top Sound,YoungBoy Never Broke Again,86,86,1,1
Kamikaze,YoungBoy Never Broke Again,88,88,1,1
My Time,YoungBoy Never Broke Again,90,90,1,1
Big 14,"Trippie Redd, Moneybagg Yo & Offset",96,96,1,1
Despecha,ROSALIA,63,63,12,12
7 Days,YoungBoy Never Broke Again,100,100,1,1
Super Freaky Girl,Nicki Minaj,1,1,12,12
Alone,Rod Wave,21,21,5,5
Yungen,Rod Wave Featuring Jack Harlow,35,35,2,2
Never Get Over Me,Rod Wave,48,48,1,1
Sweet Little Lies,Rod Wave,51,51,2,2
Forever,Rod Wave,58,58,1,1
Her,Megan Thee Stallion,62,62,1,1
Stone Rolling,Rod Wave,66,66,1,1
No Deal,Rod Wave,71,71,1,1
I Know It,Rod Wave,74,74,1,1
Ungrateful,Megan Thee Stallion Featuring Key Glock,82,82,1,1
Pieces,Rod Wave,86,86,1,1
Budget,Megan Thee Stallion Featuring Latto,87,87,1,1
Rockstar Heart,Rod Wave,90,90,1,1
Time Kills (Love Birds),Rod Wave,95,95,1,1
Fading,Rod Wave,96,96,1,1
What My World Spins Around,Jordan Davis,41,41,12,12
Pink Venom,BLACKPINK,22,22,6,6
Where It Ends,Bailey Zimmerman,32,32,5,5
Die For You,The Weeknd & Ariana Grande,27,27,14,11
54321,Offset,88,88,1,1
Don't Come Lookin',Jackson Dean,50,50,10,10
Half Of Me,Thomas Rhett Featuring Riley Green,52,52,11,11
29,Demi Lovato,96,96,1,1
Snap,Rosa Linn,82,82,9,9
Soul,Lee Brice,83,83,6,6
La Bachata,Manuel Turizo,67,67,11,11
Hold Me Closer,Elton John & Britney Spears,6,6,10,10
God Did,"DJ Khaled Featuring Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy",17,17,3,3
Beautiful,DJ Khaled Featuring Future & SZA,29,29,2,2
Big Time,DJ Khaled Featuring Future & Lil Baby,31,31,1,1
Beat The Odds,Lil Tjay,36,36,4,4
Gatubela,Karol G x Maldy,37,37,10,10
Use This Gospel (Remix),DJ Khaled Featuring Kanye West & Eminem,49,49,1,1
Juice WRLD Did,DJ Khaled Featuring Juice WRLD,55,55,1,1
Keep Going,"DJ Khaled Featuring Lil Durk, 21 Savage & Roddy Ricch",57,57,1,1
Party,DJ Khaled Featuring Quavo & TakeOff,66,66,1,1
Golden Hour,JVKE,46,46,10,10
It Ain't Safe,DJ Khaled Featuring Nardo Wick & Kodak Black,77,77,1,1
No Secret,DJ Khaled Featuring Drake,78,78,1,1
I'm Good (Blue),David Guetta & Bebe Rexha,14,14,10,10
Let's Pray,DJ Khaled Featuring Don Toliver & Travis Scott,86,86,1,1
Wait In The Truck,HARDY Featuring Lainey Wilson,54,54,9,9
Detox,Lil Baby,25,25,4,4
Talk,Yeat,42,42,5,5
Romantic Homicide,d4vd,33,33,9,9
Calm Down,Rema & Selena Gomez,74,74,9,9
Static,Steve Lacy,78,78,7,7
Billie Eilish.,Armani White,58,58,8,8
Sin Fin,Romeo Santos & Justin Timberlake,100,100,1,1
Thank God,Kane Brown With Katelyn Brown,22,22,8,8
Under The Influence,Chris Brown,21,21,8,8
Put It On Me,YoungBoy Never Broke Again,63,63,5,5
Freestyle,Lil Baby,63,63,8,8
Flawless,Yeat Featuring Lil Uzi Vert,77,77,1,1
Mary On A Cross,Ghost,90,90,2,2
Purge Me,YoungBoy Never Broke Again,95,95,1,1
"Burn, Burn, Burn",Zach Bryan,100,100,1,1
Shut Down,BLACKPINK,25,25,3,3
Evergreen,Omar Apollo,51,51,7,7
Hell Yeah,Little Big Town,91,91,1,1
Love In The Way,BLEU & Nicki Minaj,93,93,1,1
Dark Red,Steve Lacy,78,78,5,5
Backstage Passes,EST Gee Featuring Jack Harlow,98,98,1,1
Unholy,Sam Smith & Kim Petras,1,1,6,6
Tomorrow 2,GloRilla & Cardi B,9,9,6,6
Star Walkin' (League Of Legends Worlds Anthem),Lil Nas X,32,32,6,6
Out In The Middle,Zac Brown Band,86,86,3,3
Blow,Moneybagg Yo,96,96,1,1
World's Smallest Violin,AJR,91,91,3,3
Oklahoma Smokeshow,Zach Bryan,98,98,1,1
No Se Va,Grupo Frontera,57,57,6,6
Down Home,Jimmie Allen,88,88,3,3
Toxic,YG,81,81,2,2
Tennessee Orange,Megan Moroney,75,75,3,3
Gotta Move On,Diddy & Bryson Tiller,79,79,5,5
Forget Me,Lewis Capaldi,95,95,4,4
What He Didn't Do,Carly Pearce,96,96,2,2
Poland,Lil Yachty,40,40,3,3
Heyy,Lil Baby,21,21,4,4
To The Bone,"Quavo, TakeOff & YoungBoy Never Broke Again",83,83,1,1
Lokera,"Rauw Alejandro, Lyanno & Brray",99,99,1,1
Walk,Kodak Black,100,100,1,1
California Breeze,Lil Baby,4,4,3,3
Forever,Lil Baby Featuring Fridayy,8,8,3,3
Real Spill,Lil Baby,10,10,3,3
Pop Out,Lil Baby & Nardo Wick,15,15,2,2
Never Hating,Lil Baby & Young Thug,19,19,3,3
Stand On It,Lil Baby,22,22,3,3
Not Finished,Lil Baby,26,26,2,2
Perfect Timing,Lil Baby,32,32,2,2
From Now On,Lil Baby Featuring Future,42,42,2,2
Waterfall Flow,Lil Baby,45,45,1,1
Everything,Lil Baby,52,52,1,1
Bye Bye,Marshmello & Juice WRLD,53,53,1,1
Double Down,Lil Baby,54,54,1,1
Cost To Be Alive,Lil Baby & Rylo Rodriguez,57,57,1,1
Shiest Talk,Lil Baby Featuring Pooh Shiesty,58,58,1,1
Edging,blink-182,61,61,1,1
Top Priority,Lil Baby,64,64,1,1
Back And Forth,Lil Baby & EST Gee,68,68,1,1
Danger,Lil Baby,69,69,1,1
Russian Roulette,Lil Baby,70,70,1,1
FR,Lil Baby,76,76,1,1
No Fly Zone,Lil Baby,80,80,1,1
Stop Playin,Lil Baby Featuring Jeremih,81,81,1,1
Just Wanna Rock,Lil Uzi Vert,48,48,3,3
Anti-Hero,Taylor Swift,1,1,2,2
Lavender Haze,Taylor Swift,2,2,2,2
Maroon,Taylor Swift,3,3,2,2
Snow On The Beach,Taylor Swift Featuring Lana Del Rey,4,4,2,2
Midnight Rain,Taylor Swift,5,5,2,2
Bejeweled,Taylor Swift,6,6,2,2
Question...?,Taylor Swift,7,7,2,2
"You're On Your Own, Kid",Taylor Swift,8,8,2,2
Karma,Taylor Swift Featuring Ice Spice,9,9,2,2
Vigilante Shit,Taylor Swift,10,10,2,2
Mastermind,Taylor Swift,13,13,2,2
Labyrinth,Taylor Swift,14,14,2,2
Sweet Nothing,Taylor Swift,15,15,2,2
"Would've, Could've, Should've",Taylor Swift,20,20,2,2
Bigger Than The Whole Sky,Taylor Swift,21,21,2,2
The Great War,Taylor Swift,26,26,2,2
Paris,Taylor Swift,32,32,2,2
High Infidelity,Taylor Swift,33,33,2,2
Glitch,Taylor Swift,41,41,2,2
Dear Reader,Taylor Swift,45,45,2,2
Monotonia,Shakira + Ozuna,65,65,2,2
Made You Look,Meghan Trainor,63,63,2,2
Miss You,Oliver Tree & Robin Schulz,84,84,2,2
Lift Me Up,Rihanna,2,2,1,1
Shirt,SZA,11,11,1,1
In My Head,Juice WRLD,23,23,1,1
Thriller,Michael Jackson,4,26,22,1
Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",1,47,39,1
Ghostbusters,Ray Parker Jr.,1,49,23,1
The Astronaut,JIN,51,51,1,1
Ain't Safe,Trippie Redd & Don Toliver,92,92,1,1
300 Blackout,Kodak Black,96,96,1,1
