song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
It's A Long Way There,Little River Band,32,32,11,11
Gimme Your Money Please,Bachman-Turner Overdrive,70,70,5,5
Made To Love You,Gary Wright,79,79,5,5
Cowboy Song,Thin Lizzy,77,77,8,8
The End Is Not In Sight (the Cowboy Tune),Amazing Rhythm Aces,42,42,10,10
Roxy Roller,Sweeney Todd Featuring Bryan Guy Adams,99,99,1,1
Let's Be Young Tonight,Jermaine Jackson,58,58,11,11
Muskrat Love,Captain & Tennille,4,4,10,10
You Gotta Make Your Own Sunshine,Neil Sedaka,53,53,5,5
Give It Up (turn It Loose),Tyrone Davis,38,38,10,10
Home Tonight,Aerosmith,71,71,4,4
The Fez,Steely Dan,59,59,5,5
Wanna Make Love (Come Flick My BIC),Sun,76,76,6,6
I'll Play The Fool,Dr. Buzzard's Original Savannah Band,80,80,3,3
A Dose Of Rock 'N' Roll,Ringo Starr,26,26,9,9
Love Ballad,L.T.D.,24,24,9,9
Tonight's The Night (Gonna Be Alright),Rod Stewart,1,1,9,9
Jump,Aretha Franklin,72,72,5,5
Love Me,Yvonne Elliman,21,21,9,9
Daylight,Vicki Sue Robinson,63,63,7,7
Here's Some Love,Tanya Tucker,82,82,5,5
I Can't Live A Dream,The Osmonds,46,46,9,9
Stand Tall,Burton Cummings,20,20,8,8
Nights Are Forever Without You,England Dan & John Ford Coley,13,13,8,8
Hot Line,The Sylvers,27,27,8,8
So Sad The Song,Gladys Knight And The Pips,47,47,8,8
Jeans On,David Dundas,38,38,8,8
Flowers,The Emotions,87,87,4,4
Can't You See,Waylon Jennings,97,97,1,1
Hello Old Friend,Eric Clapton,29,29,7,7
California Day,Starland Vocal Band,66,66,3,3
If I Only Could,The Rowans,74,74,4,4
Shake Your Rump To The Funk,The Bar-Kays,42,42,7,7
You Ought To Be Havin' Fun,Tower of Power,68,68,7,7
The Raven,The Alan Parsons Project,80,80,4,4
Groovy People,Lou Rawls,64,64,5,5
Breezin',George Benson,63,63,6,6
You Make Me Feel Like Dancing,Leo Sayer,16,16,6,6
Lets Get It Together,El Coco,66,66,6,6
After The Lovin',Engelbert Humperdinck,22,22,6,6
Car Wash,Rose Royce,52,52,6,6
Keep Me Cryin',Al Green,61,61,6,6
Livin' Thing,Electric Light Orchestra,28,28,6,6
Dazz,Brick,30,30,6,6
"Find 'Em, Fool 'Em & Forget 'Em",Dobie Gray,94,94,2,2
Down To Love Town,The Originals,57,57,6,6
Full Time Thing (Between Dusk And Dawn),Whirlwind,91,91,4,4
Peter Gunn,Deodato,84,84,6,6
Whenever I'm Away From You,John Travolta,40,40,5,5
"Do What You Want, Be What You Are",Daryl Hall  John Oates,50,50,5,5
I Kinda Miss You,The Manhattans,49,49,5,5
Don't Take Away The Music,Tavares,46,46,5,5
Catfish,Four Tops,73,73,5,5
Let Me Down Easy,American Flyer,80,80,4,4
Living It Down,Freddy Fender,72,72,4,4
Baby Boy,Mary Kay Place As Loretta Haggers,64,64,5,5
Someday (I Didn't Want To Have to be the One),Henry Gross,85,85,3,3
Things,Anne Murray,89,89,3,3
Don't Fight The Hands (That Need You),"Hamilton, Joe Frank & Dennison",81,81,5,5
Every Face Tells A Story,Olivia Newton-John,56,56,4,4
I Don't Wanna Lose Your Love,The Emotions,53,53,4,4
(one More Year Of) Daddy's Little Girl,Ray Sawyer,81,81,3,3
Help Wanted,The Hudson Brothers,70,70,4,4
I Like Dreamin',Kenny Nolan,55,55,4,4
Slow Dancing,Funky Kings,88,88,4,4
Open Sesame - Part 1,Kool & The Gang,89,89,4,4
Cathedrals,D.C. LaRue,94,94,2,2
Makes You Blind,The Glitter Band,92,92,4,4
Whispering/Cherchez La Femme/Se Si Bon,Dr. Buzzard's Original Savannah Band,60,60,4,4
Sorry Seems To Be The Hardest Word,Elton John,19,19,3,3
Mademoiselle,Styx,59,59,3,3
Enjoy Yourself,The Jacksons,54,54,3,3
Flight '76,The Walter Murphy Band,62,62,3,3
It Keeps You Runnin',The Doobie Brothers,67,67,3,3
Sherry,The Keane Brothers,86,86,3,3
Saturday Nite,"Earth, Wind & Fire",48,48,2,2
"Ob-la-di, Ob-la-da",The Beatles,69,69,2,2
This Song,George Harrison,63,63,2,2
"Baby, I'll Give It To You",Seals & Crofts,74,74,2,2
What Can I Say,Boz Scaggs,72,72,2,2
Torn Between Two Lovers,Mary MacGregor,76,76,2,2
Walk This Way,Aerosmith,65,65,2,2
"9,999,999 Tears",Dickey Lee,87,87,2,2
Blinded By The Light,Manfred Mann's Earth Band,83,83,2,2
Somebody To Love,Queen,45,45,1,1
Lost Without Your Love,Bread,47,47,1,1
Ain't Nothing Like The Real Thing,Donny & Marie Osmond,71,71,1,1
Drivin' Wheel,Foghat,75,75,1,1
Do It To My Mind,Johnny Bristol,77,77,1,1
Weekend In New England,Barry Manilow,78,78,1,1
"Baby, Baby I Love You",Terry Cashman,82,82,1,1
If Not You,Dr. Hook,85,85,1,1
Sixteen Reasons,Laverne & Shirley,90,90,1,1
Dog Eat Dog,Ted Nugent,91,91,1,1
Laid Back Love,Major Harris,99,99,1,1
