song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Spaceship Superstar,Prism,82,82,4,4
Shake It Well,The Dramatics,76,76,6,6
You're In My Heart (The Final Acclaim),Rod Stewart,38,38,5,5
Don't Ask My Neighbors,The Emotions,47,47,5,5
Serpentine Fire,"Earth, Wind & Fire",39,39,5,5
"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",Chic,46,46,5,5
Don't Let The Flame Burn Out,Jackie DeShannon,74,74,5,5
We Never Danced To A Love Song,The Manhattans,93,93,2,2
As,Stevie Wonder,44,44,4,4
Gettin' Ready For Love,Diana Ross,41,41,4,4
I Honestly Love You,Olivia Newton-John,1,52,19,4
Heaven's Just A Sin Away,The Kendalls,76,76,4,4
(Love Is) Thicker Than Water,Andy Gibb,53,53,4,4
Breakdown,Tom Petty And The Heartbreakers,65,65,4,4
Don't Let Me Be Misunderstood,Santa Esmeralda Starring Leroy Gomez,61,61,4,4
My Way,Elvis Presley,48,48,3,3
Hey Deanie,Shaun Cassidy,40,40,3,3
Runaround Sue,Leif Garrett,45,45,3,3
Bloat On Featuring the Bloaters,Cheech & Chong,60,60,3,3
Point Of Know Return,Kansas,50,50,3,3
You Light Up My Life,Kacey Cisyk/Original Cast,80,80,3,3
Short People,Randy Newman,66,66,3,3
Just The Way You Are,Billy Joel,58,58,3,3
Still The Lovin' Is Fun,B.J. Thomas,85,85,3,3
Native New Yorker,Odyssey,67,67,3,3
Sad Eyes,Brooklyn Dreams,77,77,3,3
Turn To Stone,Electric Light Orchestra,63,63,2,2
Girls' School,Wings,71,71,2,2
Mind Bender,Stillwater,82,82,2,2
Emotion,Samantha Sang,75,75,2,2
Peg,Steely Dan,83,83,2,2
(You're My) Soul And Inspiration,Donny & Marie Osmond,78,78,2,2
If You're Not Back In Love By Monday,Millie Jackson,79,79,2,2
Was Dog A Doughnut,Cat Stevens,88,88,2,2
More Than A Woman,Tavares,91,91,2,2
Moondance,Van Morrison,94,94,2,2
Kick It Out,Heart,84,84,1,1
Sometimes When We Touch,Dan Hill,86,86,1,1
Closer To The Heart,Rush,89,89,1,1
How Can I Leave You Again,John Denver,90,90,1,1
Le Spank,Le Pamplemousse,92,92,1,1
Any Way You Want Me,The Sylvers,93,93,1,1
Ooh Boy,Rose Royce,95,95,1,1
Cocomotion,El Coco,97,97,1,1
