song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Hot Shot,The Buena Vistas,87,87,4,4
Everybody Loves A Nut,Johnny Cash,96,96,2,2
Hey You! Little Boo-Ga-Loo,Chubby Checker,76,76,5,5
All These Things,The Uniques,97,97,2,2
Such A Sweet Thing,Mary Wells,99,99,2,2
Mothers Little Helper,The Rolling Stones,8,8,9,9
Friday's Child,Nancy Sinatra,36,36,5,5
This Door Swings Both Ways,Herman's Hermits,12,12,8,8
Tar And Cement,Verdelle Smith,38,38,8,8
See You In September,The Happenings,3,3,14,14
Lonely Soldier,Mike Williams,69,69,5,5
Look At Me Girl,Bobby Vee And The Strangers,52,52,8,8
Distant Shores,Chad & Jeremy,30,30,9,9
Wade In The Water,Ramsey Lewis,19,19,13,13
Summer In The City,The Lovin' Spoonful,1,1,11,11
The Joker Went Wild,Brian Hyland,20,20,11,11
I Couldn't Live Without Your Love,Petula Clark,9,9,9,9
5 D (Fifth Dimension),The Byrds,44,44,5,5
I Guess I'll Always Love You,The Isley Brothers,61,61,7,7
Almost Persuaded,David Houston,24,24,15,15
You You You,Mel Carter,49,49,7,7
Uptight (Everything's Alright),Nancy Wilson,84,84,4,4
Freddie Feelgood (And His Funky Little Five Piece Band),Ray Stevens,91,91,2,2
Drive My Car,Bob Kuban And The In-Men,93,93,3,3
You're Nobody Till Somebody Loves You,The Wonder Who?,96,96,1,1
Summertime,Billy Stewart,10,10,10,10
(We'll Be) United,The Intruders,78,78,6,6
Tell Her,Dean Parrish,97,97,2,2
"They're Coming To Take Me Away, Ha-Haaa!",Napoleon XIV,3,3,6,6
Blowin In The Wind,Stevie Wonder,9,9,10,10
Warm And Tender Love,Percy Sledge,17,17,9,9
The Tip Of My Fingers,Eddy Arnold,43,43,7,7
Make Me Belong To You,Barbara Lewis,28,28,8,8
Lady Jane,The Rolling Stones,24,24,6,6
I Believe I'm Gonna Make It,Joe Tex,67,67,5,5
Working In The Coal Mine,Lee Dorsey,8,8,12,12
Sugar And Spice,The Cryan' Shames,49,49,9,9
Born A Woman,Sandy Posey,12,12,14,14
Georgia Rose,Tony Bennett,89,89,4,4
Bus Stop,The Hollies,5,5,14,14
Open The Door To Your Heart,Darrell Banks,27,27,12,12
A Million And One,Dean Martin,41,41,7,7
Guantanamera,The Sandpipers,9,9,11,11
Alfie,Cher,32,32,6,6
(You Make Me Feel) So Good,The McCoys,53,53,4,4
My Heart's Symphony,Gary Lewis And The Playboys,13,13,7,7
Land Of 1000 Dances,Wilson Pickett,6,6,11,11
Money Won't Change You (Part 1),James Brown And The Famous Flames,53,53,9,9
Bring Back The Time,B.J. Thomas,75,75,4,4
Livin' Above Your Head,Jay & The Americans,76,76,5,5
Wouldn't It Be Nice,The Beach Boys,8,8,11,11
Lonely Summer,The Shades Of Blue,72,72,6,6
Wipe Out,The Surfaris,2,16,30,14
7 And 7 Is,Love,33,33,10,10
Sunshine Superman,Donovan,1,1,13,13
Let's Call It A Day Girl,The Razor's Edge,77,77,7,7
I Put A Spell On You,Alan Price Set,80,80,3,3
The Philly Freeze,Alvin Cash & The Registers,49,49,9,9
How Sweet It Is (To Be Loved By You),Jr. Walker & The All Stars,18,18,11,11
To Show I Love You,Peter And Gordon,98,98,2,2
Love Attack,James Carr,99,99,1,1
Takin' All I Can Get,Mitch Ryder And The Detroit Wheels,100,100,1,1
Respectable,The Outsiders,15,15,8,8
Say I Am (What I Am),Tommy James And The Shondells,21,21,8,8
Go Ahead And Cry,The Righteous Brothers,30,30,6,6
With A Girl Like You,The Troggs,29,29,8,8
Too Soon To Know,Roy Orbison,68,68,5,5
A Million And One,Vic Dana,71,71,3,3
Petticoat White (Summer Sky Blue),Bobby Vinton,81,81,3,3
Out Of This World,The Chiffons,67,67,4,4
Sunny Afternoon,The Kinks,14,14,11,11
"Let Me Tell You, Babe",Nat King Cole,90,90,4,4
The Dangling Conversation,Simon & Garfunkel,25,25,7,7
World Of Fantasy,The Five Stairsteps,49,49,8,8
Your Good Thing (Is About To End),Mable John,95,95,2,2
Just Yesterday,Al Martino,77,77,4,4
Suspicions,The Sidekicks,55,55,9,9
That's Enough,Rosco Robinson,62,62,8,8
You Can't Hurry Love,The Supremes,1,1,13,13
Turn-Down Day,The Cyrkle,16,16,8,8
God Only Knows,The Beach Boys,39,39,8,8
Mr. Dieingly Sad,The Critters,17,17,11,11
Satisfied With You,The Dave Clark Five,50,50,6,6
There Will Never Be Another You,Chris Montez,33,33,8,8
Cast Your Fate To The Wind,Shelby Flint,61,61,7,7
Sometimes Good Guys Don't Wear White,The Standells,43,43,8,8
In The Basement - Part 1,Etta James & Sugar Pie DeSanto,97,97,2,2
Ashes To Ashes,The Mindbenders,55,55,6,6
Black Is Black,Los Bravos,4,4,12,12
Yellow Submarine,The Beatles,2,2,9,9
Beauty Is Only Skin Deep,The Temptations,3,3,12,12
What Becomes Of The Brokenhearted,Jimmy Ruffin,7,7,15,15
"Cherry, Cherry",Neil Diamond,6,6,12,12
B-A-B-Y,Carla Thomas,14,14,15,15
"Little Darling, I Need You",Marvin Gaye,47,47,7,7
Ain't Nobody Home,Howard Tate,63,63,7,7
Dear Mrs. Applebee,Flip Cartridge,91,91,2,2
You're Gonna Miss Me,The Thirteenth Floor Elevators,55,55,8,8
She Drives Me Out Of My Mind,The Swingin' Medallions,71,71,5,5
Come Share The Good Times With Me,Julie Monday,96,96,2,2
Get Away,Georgie Fame And The Blue Flames,70,70,7,7
Rumors,Syndicate Of Sound,55,55,7,7
Eleanor Rigby,The Beatles,11,11,8,8
Cherish,The Association,1,1,14,14
In The Arms Of Love,Andy Williams,49,49,8,8
I Got To Handle It,The Capitols,74,74,4,4
Blue Side Of Lonesome,Jim Reeves,59,59,8,8
Summer Samba (So Nice),Walter Wanderley,26,26,9,9
I'm Your Hoochie Cooche Man (Part 1),Jimmy Smith,94,94,2,2
I Want To Be With You,Dee Dee Warwick,41,41,12,12
Alfie,Cilla Black,95,95,3,3
Born Free,Roger Williams,10,10,14,14
Safe And Sound,Fontella Bass,100,100,1,1
I Chose To Sing The Blues,Ray Charles & The Raelets,32,32,7,7
Flamingo,Herb Alpert & The Tijuana Brass,28,28,6,6
Summer Wind,Frank Sinatra,25,25,7,7
96 Tears,? (Question Mark) & The Mysterians,1,1,13,13
I Really Don't Want To Know,Ronnie Dove,22,22,9,9
Reach Out I'll Be There,Four Tops,1,1,13,13
I've Got You Under My Skin,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",9,9,10,10
"Dianne, Dianne",Ronny And The Daytonas,69,69,5,5
Baby Toys,The Toys,76,76,4,4
Can't Satisfy,The Impressions,65,65,7,7
My Sweet Potato,Booker T. & The MG's,85,85,5,5
Who Do You Think You Are,The Shindogs,91,91,1,1
The Fife Piper,The Dynatones,53,53,8,8
Campfire Girls,Billy Joe Royal,91,91,2,2
It Hurts Me,Bobby Goldsboro,70,70,5,5
Mind Excursion,The Trade Winds,51,51,9,9
Baby I Love You,Jimmy Holiday,98,98,1,1
Fiddle Around,Jan & Dean,93,93,4,4
Day Tripper,The Vontastics,100,100,1,1
Last Train To Clarksville,The Monkees,1,1,12,12
Walk Away Renee,The Left Banke,5,5,12,12
Psychotic Reaction,Count Five,5,5,12,12
All Strung Out,Nino Tempo & April Stevens,26,26,8,8
Just Like A Woman,Bob Dylan,33,33,6,6
Said I Wasn't Gonna Tell Nobody,Sam & Dave,64,64,6,6
Girl On A Swing,Gerry And The Pacemakers,28,28,9,9
I Can Make It With You,Jackie DeShannon,68,68,6,6
I Can Make It With You,Pozo Seco Singers,32,32,11,11
Roller Coaster,The Ides Of March,92,92,1,1
Tomorrow Never Comes,B.J. Thomas,80,80,5,5
Bad Little Woman,The Shadows Of Knight,91,91,2,2
Knock On Wood,Eddie Floyd,35,35,12,12
Only When You're Lonely,The Grass Roots,96,96,2,2
Love Is A Hurtin' Thing,Lou Rawls,13,13,12,12
It Was A Very Good Year,Della Reese,99,99,2,2
Hooray For Hazel,Tommy Roe,6,6,11,11
All I See Is You,Dusty Springfield,20,20,8,8
My Uncle Used To Love Me But She Died,Roger Miller,58,58,5,5
See See Rider,Eric Burdon & The Animals,10,10,10,10
Poverty,Bobby Bland,65,65,5,5
In Our Time,Nancy Sinatra,46,46,6,6
Poor Side Of Town,Johnny Rivers,1,1,11,11
Ain't Gonna Lie,Keith,39,39,10,10
Changes,Crispian St. Peters,57,57,7,7
To Make A Big Man Cry,Roy Head,95,95,2,2
I Struck It Rich,Len Barry,98,98,2,2
If I Were A Carpenter,Bobby Darin,8,8,10,10
Melody For An Unknown Girl,The Unknowns,74,74,4,4
Mas Que Nada,Sergio Mendes & Brasil '66,47,47,8,8
Come On Up,The Young Rascals,43,43,7,7
Mr. Spaceman,The Byrds,36,36,7,7
Please Mr. Sun,The Vogues,48,48,8,8
Off To Dublin In The Green,The Abbey Tavern Singers,94,94,2,2
I'm Your Puppet,James & Bobby Purify,6,6,10,10
Function At The Junction,Shorty Long,97,97,1,1
Open Up Your Door,Richard And The Young Lions,99,99,1,1
The Other Side Of This Life,"Peter, Paul & Mary",100,100,1,1
Little Man,Sonny & Cher,21,21,7,7
Go Away Little Girl,The Happenings,12,12,9,9
The Hair On My Chinny Chin Chin,Sam The Sham and the Pharaohs,22,22,8,8
Fa-Fa-Fa-Fa-Fa (Sad Song),Otis Redding,29,29,8,8
Coming On Strong,Brenda Lee,12,12,9,9
I Just Don't Know What To Do With Myself,Dionne Warwick,26,26,8,8
The Great Airplane Strike,Paul Revere & The Raiders Featuring Mark Lindsay,20,20,8,8
Dandy,Herman's Hermits,5,5,9,9
"Baby, Do The Philly Dog",The Olympics,63,63,6,6
But It's Alright,J.J. Jackson,26,26,9,9
"Don't Worry Mother, Your Son's Heart Is Pure",The McCoys,67,67,5,5
Philly Dog,Herbie Mann,93,93,1,1
Almost Persuaded No. 2,Ben Colder,58,58,6,6
Happiness,Shades Of Blue,78,78,4,4
"Stop, Look And Listen",The Chiffons,85,85,2,2
What Now My Love,"""Groove"" Holmes",96,96,3,3
Take Good Care Of Her,Mel Carter,78,78,5,5
Secret Love,"Richard ""Groove"" Holmes",99,99,2,2
"Have You Seen Your Mother, Baby, Standing In The Shadow?",The Rolling Stones,9,9,7,7
(You Don't Have To) Paint Me A Picture,Gary Lewis And The Playboys,15,15,8,8
Spinout,Elvis Presley With The Jordanaires,40,40,7,7
Devil With A Blue Dress On & Good Golly Miss Molly,Mitch Ryder And The Detroit Wheels,4,4,8,8
All That I Am,Elvis Presley With The Jordanaires,41,41,8,8
A Satisfied Mind,Bobby Hebb,39,39,6,6
I've Got To Do A Little Bit Better,Joe Tex,64,64,5,5
Nobody's Baby Again,Dean Martin,60,60,6,6
Lady Godiva,Peter And Gordon,8,8,8,8
You Are She,Chad & Jeremy,87,87,4,4
Stay With Me,Lorraine Ellison,64,64,8,8
Don't Be A Drop-Out,James Brown And The Famous Flames,50,50,7,7
Lookin' For Love,Ray Conniff And The Singers,94,94,2,2
The Wheel Of Hurt,Margaret Whiting,31,31,8,8
"Dommage, Dommage (Too Bad, Too Bad)",Jerry Vale,93,93,2,2
"Dommage, Dommage (Too Bad, Too Bad)",Paul Vance,97,97,2,2
Cry Softly,Nancy Ames,95,95,4,4
Secret Love,Billy Stewart,29,29,7,7
Up Tight,Ramsey Lewis,49,49,5,5
Rain On The Roof,The Lovin' Spoonful,10,10,7,7
Somebody (Somewhere) Needs You,Darrell Banks,55,55,7,7
I Can't Control Myself,The Troggs,43,43,6,6
Somebody Like Me,Eddy Arnold,53,53,6,6
Free Again,Barbra Streisand,83,83,4,4
Whispers (Gettin' Louder),Jackie Wilson,26,26,6,6
A Symphony For Susan,The Arbors,51,51,7,7
The Wheel Of Hurt,Al Martino,59,59,7,7
I Can't Give You Anything But Love,Bert Kaempfert And His Orchestra,100,100,1,1
Look Through My Window,The Mamas & The Papas,24,24,6,6
Who Am I,Petula Clark,21,21,6,6
"Louie, Louie",The Sandpipers,30,30,6,6
Good Vibrations,The Beach Boys,2,2,6,6
Heaven Must Have Sent You,The Elgins,52,52,6,6
"Wish You Were Here, Buddy",Pat Boone,53,53,6,6
Nineteen Days,The Dave Clark Five,48,48,6,6
Holy Cow,Lee Dorsey,32,32,6,6
"Run, Run, Look And See",Brian Hyland,33,33,6,6
Pouring Water On A Drowning Man,James Carr,85,85,4,4
It Tears Me Up,Percy Sledge,34,34,6,6
Why Pick On Me,The Standells,54,54,6,6
Bang Bang,The Joe Cuba Sextet,63,63,6,6
Every Day And Every Night,The Trolls,96,96,1,1
Stand In For Love,The O'Jays,95,95,3,3
Don't Answer The Door - Part 1,B.B. King,75,75,6,6
Games That Lovers Play,Wayne Newton,86,86,6,6
Winchester Cathedral,The New Vaudeville Band,3,3,5,5
You Keep Me Hangin' On,The Supremes,1,1,5,5
I'm Ready For Love,Martha & The Vandellas,16,16,5,5
Stop Stop Stop,The Hollies,13,13,5,5
On This Side Of Goodbye,The Righteous Brothers,47,47,5,5
A Day In The Life Of A Fool,Jack Jones,64,64,5,5
Baby What Do You Want Me To Do,Barbara Lewis,74,74,5,5
Help Me Girl,The Outsiders,50,50,5,5
Games That Lovers Play,Eddie Fisher,57,57,5,5
Time After Time,Chris Montez,46,46,5,5
Can I Get To Know You Better,The Turtles,89,89,5,5
I Can Hear Music,The Ronettes Featuring Veronica,100,100,1,1
A Hazy Shade Of Winter,Simon & Garfunkel,17,17,4,4
(When She Needs Good Lovin') She Comes To Me,The Chicago Loop,39,39,4,4
Come Back,The Five Stairsteps,61,61,4,4
(Come 'round Here) I'm The One You Need,The Miracles,36,36,4,4
Heartbreak Hotel,Roger Miller,84,84,4,4
A Corner In The Sun,Walter Jackson,83,83,4,4
It's Only Love,Tommy James And The Shondells,56,56,4,4
Winchester Cathedral,Dana Rollin,72,72,4,4
Spanish Nights And You,Connie Francis,99,99,2,2
Meditation (Meditacao),Claudine Longet,98,98,2,2
Mellow Yellow,Donovan,9,9,3,3
I Got The Feelin' (Oh No No),Neil Diamond,27,27,3,3
We Got A Thing That's In The Groove,The Capitols,67,67,3,3
Please Say You're Fooling,Ray Charles and his Orchestra,68,68,3,3
A Place In The Sun,Stevie Wonder,37,37,3,3
The Proud One,Frankie Valli,70,70,3,3
A Man And A Woman,Tamiko Jones with Herbie Mann,88,88,2,2
It's Not The Same,Anthony & The Imperials,92,92,2,2
It's-A-Happening,The Magic Mushrooms,93,93,1,1
Harlem Shuffle,The Traits,94,94,2,2
Respect,The Rationals,92,92,3,3
Talk Talk,The Music Machine,58,58,3,3
I (Who Have Nothing),Terry Knight and The Pack,79,79,3,3
Theme From The Wild Angels,Davie Allan And The Arrows,99,99,2,2
That's Life,Frank Sinatra,42,42,2,2
(I Know) I'm Losing You,The Temptations,43,43,2,2
Mame,Herb Alpert & The Tijuana Brass,45,45,2,2
Sugar Town,Nancy Sinatra,62,62,2,2
Coming Home Soldier,Bobby Vinton,73,73,2,2
Money (That's What I Want) (Part 1),Jr. Walker & The All Stars,74,74,2,2
I Need Somebody,? (Question Mark) & The Mysterians,71,71,2,2
Single Girl,Sandy Posey,69,69,2,2
Living For You,Sonny & Cher,87,87,2,2
Hi Hi Hazel,Gary And The Hornets,96,96,2,2
Help Me (Get Myself Back Together Again),The Spellbinders,100,100,1,1
Mustang Sally,Wilson Pickett,66,66,1,1
Pandora's Golden Heebie Jeebies,The Association,77,77,1,1
I Fooled You This Time,Gene Chandler,78,78,1,1
I Don't Need No Doctor,Ray Charles and his Orchestra,80,80,1,1
Alvin's Boo-Ga-Loo,Alvin Cash & The Registers,81,81,1,1
Ghost Riders In The Sky,Baja Marimba Band,82,82,1,1
The Eggplant That Ate Chicago,Dr. West's Medicine Show and Junk Band,85,85,1,1
You Can Bring Me All Your Heartaches,Lou Rawls,88,88,1,1
I Wanna Meet You,The Cryan' Shames,90,90,1,1
Help Me Girl,Eric Burdon & The Animals,91,91,1,1
Tiny Bubbles,Don Ho and the Aliis,93,93,1,1
I'm Gonna Make You Love Me,Dee Dee Warwick,94,94,1,1
(He's) Raining In My Sunshine,Jay & The Americans,95,95,1,1
Behind The Door,Cher,97,97,1,1
Have You Ever Loved Somebody,The Searchers,98,98,1,1
Happenings Ten Years Time Ago,The Yardbirds,99,99,1,1
Cry,Ronnie Dove,100,100,1,1
