song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Mighty Good Lovin',The Miracles,51,51,6,6
A Thing Of The Past,The Shirelles,41,41,8,8
The Astronaut (Parts 1 & 2),Jose Jimenez,19,19,11,11
Wishin' On A Rainbow,Phill Wilson,91,91,2,2
Black Land Farmer,Frankie Miller,82,82,4,4
What Would You Do?,Jim Reeves,73,73,5,5
Michael,The Highwaymen,1,1,17,17
My Memories Of You,Donnie and The Dreamers,79,79,3,3
Nag,The Halos,25,25,11,11
Too Many Rules,Connie Francis,72,72,2,2
What A Sweet Thing That Was,The Shirelles,54,54,6,6
Water Boy,Don Shirley Trio,40,40,14,14
"Big River, Big Man",Claude King,82,82,5,5
If,The Paragons,82,82,5,5
"Starlight, Starbright",Linda Scott,44,44,7,7
My Claire De Lune,Steve Lawrence,68,68,5,5
I Don't Want To Take A Chance,Mary Wells,33,33,9,9
Drivin' Home,Duane Eddy And The Rebels,87,87,2,2
Now You Know,Little Willie John,93,93,3,3
School Is Out,Gary U.S. Bonds,5,5,11,11
Let The Four Winds Blow,Fats Domino,15,15,11,11
Hurt,Timi Yuro,4,4,12,12
I'm A Telling You,Jerry Butler,25,25,8,8
As If I Didn't Know,Adam Wade,10,10,10,10
I Never Knew,Clyde McPhatter,56,56,5,5
Tears On My Pillow,The McGuire Sisters,59,59,5,5
I Just Don't Understand,Ann-Margret,17,17,12,12
Mr. Happiness,Johnny Maestro with The Coeds,57,57,5,5
Here In My Heart,Al Martino,86,86,4,4
All I Have To Do Is Dream,The Everly Brothers,49,96,4,2
Amor,Ben E. King,18,18,10,10
It's Gonna Work Out Fine,Ike & Tina Turner,14,14,15,15
Missing You,Ray Peterson,29,29,15,15
Teardrops In My Heart,Joe Barry,63,63,5,5
I'll Never Smile Again,The Platters,25,25,8,8
A Little Bit Of Soap,The Jarmels,12,12,10,10
The Mountain's High,Dick and DeeDee,2,2,15,15
Dedicated (To The Songs I Love),The 3 Friends,89,89,2,2
"Run, Run, Run",Ronny Douglas,75,75,3,3
Now And Forever,Bert Kaempfert And His Orchestra,48,48,7,7
Transistor Sister,Freddy Cannon,35,35,8,8
When We Get Married,The Dreamlovers,10,10,12,12
Don't Forget I Love You,The Butanes,96,96,3,3
Summer Souvenirs,"Karl Hammel, Jr.",68,68,8,8
The Bells Are Ringing,The Van Dykes,99,99,2,2
"Who Put The Bomp (In The Bomp, Bomp, Bomp)",Barry Mann,7,7,12,12
"Don't Cry, Baby",Etta James,39,39,7,7
Candy Man,Roy Orbison,25,25,14,14
Does Your Chewing Gum Lose It's Flavor (On The Bedpost Over Night),Lonnie Donegan And His Skiffle Group,5,5,11,11
Let Me Belong To You,Brian Hyland,20,20,11,11
Without You,Johnny Tillotson,7,7,13,13
Take Good Care Of My Baby,Bobby Vee,1,1,15,15
Lonely Street,Clarence Henry,57,57,6,6
Don't Cry No More,Bobby Bland,71,71,7,7
Hully Gully Again,Little Caesar and The Romans,54,54,4,4
Every Breath I Take,Gene Pitney,42,42,8,8
"Well-A, Well-A",Shirley & Lee,77,77,6,6
Lovedrops,Mickey & Sylvia,97,97,1,1
San-Ho-Zay,Freddy King,47,47,5,5
My Heart's On Fire,Billy Bland,90,90,4,4
Crying,Roy Orbison,2,2,16,16
Lover's Island,The Blue Jays,31,31,9,9
Back Beat No. 1,The Rondels,66,66,4,4
Bless You,Tony Orlando,15,15,12,12
Magic Moon (Clair De Lune),The Rays,49,49,8,8
Mexico,Bob Moore and His Orch.,7,7,15,15
Roll Over Beethoven,The Velaires,51,51,7,7
In Time,Steve Lawrence,94,94,1,1
"Music, Music, Music",The Sensations Featuring Yvonne,54,54,8,8
Starlight,The Preludes Five,80,80,5,5
More Money For You And Me,The Four Preps,17,17,11,11
Girls Girls Girls (Part II),The Coasters,96,96,2,2
Pitter-Patter,The Four Sportsmen,76,76,5,5
Little Sister,Elvis Presley,5,5,13,13
Nothing But Good,Hank Ballard And The Midnighters,49,49,3,3
Frankie And Johnny,Brook Benton,20,20,8,8
Big Cold Wind,Pat Boone,19,19,9,9
Baby You're So Fine,Mickey & Sylvia,52,52,6,6
Jeremiah Peabody's Poly Unsaturated Quick Dissolving Fast Acting Pleasant T,Ray Stevens,35,35,6,6
Years From Now,Jackie Wilson,37,37,6,6
Black Land Farmer,Wink Martindale,85,85,2,2
"Baby, You're Right",James Brown And The Famous Flames,49,49,4,4
I Wake Up Crying,Chuck Jackson,59,59,8,8
Keep On Dancing,Hank Ballard And The Midnighters,66,66,5,5
Wizard Of Love,The Ly - Dells,54,54,6,6
Donald Where's Your Troosers?,Andy Stewart,77,77,4,4
Kissin' On The Phone,Paul Anka,35,35,7,7
(Marie's The Name) His Latest Flame,Elvis Presley,4,4,11,11
One Track Mind,Bobby Lewis,9,9,10,10
Sweet Little You,Neil Sedaka,59,59,7,7
Look In My Eyes,The Chantels,14,14,12,12
My Blue Heaven,Duane Eddy And The Rebels,50,50,5,5
Romeo,Janie Grant,75,75,3,3
My Dream Come True,Jack Scott,83,83,4,4
You're The Reason,Joe South,87,87,2,2
You're The Reason,Bobby Edwards,11,11,14,14
(Theme From) Silver City,The Ventures,83,83,3,3
I Can't Take It,Mary Ann Fisher,92,92,3,3
You Must Have Been A Beautiful Baby,Bobby Darin,5,5,11,11
Don't Get Around Much Anymore,The Belmonts,57,57,9,9
Juke Box Saturday Night,Nino & The Ebb Tides,57,57,5,5
A Little Dog Cried,Jimmie Rodgers,71,71,4,4
Sad Movies (Make Me Cry),Sue Thompson,5,5,13,13
For Sentimental Reasons,The Cleftones,60,60,6,6
I Don't Like It Like That,The Bobbettes,72,72,4,4
Let's Get Together,Hayley Mills and Hayley Mills,8,8,13,13
The Way You Look Tonight,The Lettermen,13,13,13,13
Please Mr. Postman,The Marvelettes,3,3,13,13
I Love How You Love Me,The Paris Sisters,5,5,13,13
Human,Tommy Hunt,48,48,10,10
Foot Stomping - Part 1,The Flares,25,25,13,13
Hit The Road Jack,Ray Charles And His Orchestra With The Raelettes,1,1,12,12
Take Five,The Dave Brubeck Quartet,25,25,12,12
Bristol Stomp,The Dovells,2,2,12,12
Stick Shift,Duals,25,25,11,11
Cinderella,Paul Anka,70,70,4,4
Sweets For My Sweet,The Drifters,16,16,11,11
Anniversary Of Love,The Caslons,89,89,2,2
(He's) The Great Impostor,The Fleetwoods,30,30,8,8
Ya Ya,Lee Dorsey,7,7,12,12
It's Your World,Marty Robbins,51,51,9,9
Impossible,Gloria Lynne,95,95,4,4
"Signed, Sealed And Delivered",Rusty Draper,91,91,2,2
I Love You Yes I Do,Bull Moose Jackson,98,98,2,2
This Time,Troy Shondell,6,6,11,11
Tonight I Won't Be There,Adam Wade,61,61,7,7
Let True Love Begin,Nat King Cole,73,73,4,4
I Understand (Just How You Feel),The G-Clefs,14,14,11,11
Night Train,Richard Hayman And His Orchestra,80,80,1,1
Magic Is The Night,Kathy Young With The Innocents,80,80,3,3
So Long Baby,Del Shannon,28,28,10,10
Take My Love (I Want To Give It All To You),Little Willie John,87,87,1,1
Girl In My Dreams,The Capris,92,92,1,1
Back To The Hop,Danny & The Juniors,80,80,5,5
Berlin Melody,Billy Vaughn And His Orchestra,61,61,7,7
Dear Mr. D.J. Play It Again,Tina Robin,95,95,1,1
Just Out Of Reach (Of My Two Open Arms),Solomon Burke,24,24,11,11
Panic,Otis Williams And His Charms,99,99,1,1
Bright Lights Big City,Jimmy Reed,58,58,9,9
Runaround Sue,Dion,1,1,10,10
The Fly,Chubby Checker,7,7,10,10
Hollywood,Connie Francis,42,42,7,7
Movin',Bill Black's Combo,41,41,7,7
(He's My) Dreamboat,Connie Francis,14,14,9,9
Feel It,Sam Cooke,56,56,7,7
Please Don't Go,Ral Donner,39,39,9,9
I Really Love You,The Stereos,29,29,9,9
Don't Blame Me,The Everly Brothers,20,20,8,8
Sad Movies (Make Me Cry),The Lennon Sisters,56,56,7,7
Faraway Star,The Chordettes,90,90,1,1
Riders In The Sky,Lawrence Welk His Orchestra And Chorus,87,87,3,3
"True, True Love",Frankie Avalon,90,90,2,2
It's All Right,Sam Cooke,93,93,1,1
Johnny Willow,Fred Darian,96,96,1,1
Honky Train,Bill Black's Combo,92,92,2,2
Your Last Goodbye,Floyd Cramer,63,63,7,7
Big Bad John,Jimmy Dean,1,1,9,9
What A Party,Fats Domino,22,22,8,8
Fool #1,Brenda Lee,3,3,9,9
Everlovin',Rick Nelson,16,16,9,9
A Wonder Like You,Rick Nelson,11,11,9,9
Big John,The Shirelles,21,21,9,9
It's Just A House Without You,Brook Benton,45,45,5,5
Anybody But Me,Brenda Lee,31,31,9,9
Tower Of Strength,Gene McDaniels,5,5,9,9
Muskrat,The Everly Brothers,82,82,4,4
You Don't Know What It Means,Jackie Wilson,79,79,3,3
Pocketful Of Rainbows,Deane Hawley,93,93,1,1
Linda,Adam Wade,94,94,1,1
Hang On,Floyd Cramer,95,95,2,2
Broken Heart And A Pillow Filled With Tears,Patti Page,91,91,4,4
Three Steps From The Altar,Shep And The Limelites,59,59,7,7
Moon River,Jerry Butler,20,20,8,8
Morning After,Mar-Keys,60,60,6,6
Heartaches,The Marcels,7,7,8,8
Here Comes The Night,Ben E. King,81,81,2,2
The Door To Paradise,Bobby Rydell,85,85,2,2
Come September,Billy Vaughn And His Orchestra,73,73,6,6
Rock-A-Bye Your Baby With A Dixie Melody,Aretha Franklin,37,37,8,8
Laugh,The Velvets featuring Virgil Johnson,90,90,1,1
Moon River,Henry Mancini And His Orchestra,26,26,8,8
I Apologize,Timi Yuro,72,72,3,3
Guilty Of Loving You,Jerry Fuller,94,94,2,2
Image - Part 1,Hank Levine And Orchestra,98,98,1,1
Late Date,The Parkays,89,89,2,2
Make Believe Wedding,The Castells,98,98,2,2
Young Boy Blues,Ben E. King,66,66,6,6
I Wanna Thank You,Bobby Rydell,21,21,7,7
September In The Rain,Dinah Washington,23,23,7,7
I'll Be Seeing You,Frank Sinatra,58,58,7,7
"God, Country And My Baby",Johnny Burnette,18,18,7,7
Rockin' Bicycle,Fats Domino,83,83,1,1
Tonight,Ferrante & Teicher,13,13,7,7
Under The Moon Of Love,Curtis Lee,46,46,7,7
The Bridge Of Love,Joe Dowell,50,50,7,7
Goodbye Cruel World,James Darren,4,4,7,7
'Til,The Angels,47,47,6,6
Why Not Now,Matt Monro,92,92,3,3
In The Middle Of A Heartache,Wanda Jackson,29,29,7,7
For Me And My Gal,Freddy Cannon,71,71,6,6
Gypsy Woman,The Impressions,32,32,7,7
Backtrack,Faron Young,89,89,3,3
School Is In,Gary U.S. Bonds,28,28,5,5
Crazy,Patsy Cline,9,9,6,6
My Heart Belongs To Only You,Jackie Wilson,65,65,6,6
The Way I Am,Jackie Wilson,58,58,6,6
Somewhere Along The Way,Steve Lawrence,67,67,5,5
Everybody's Gotta Pay Some Dues,The Miracles,52,52,6,6
Wasn't The Summer Short?,Johnny Mathis,89,89,1,1
Soothe Me,Sims Twins,88,88,3,3
Who Can I Count On,Patsy Cline,99,99,1,1
Blue Moon,The Ventures,54,54,6,6
Danny Boy,Andy Williams,64,64,5,5
Sometime,Gene Thomas,53,53,5,5
I Don't Know Why,Linda Scott,38,38,5,5
Let There Be Drums,Sandy Nelson,27,27,5,5
Town Without Pity,Gene Pitney,44,44,5,5
"Turn Around, Look At Me",Glen Campbell,97,97,3,3
Walk On By,Leroy Van Dyke,12,12,5,5
On Bended Knees,Clarence Henry,64,64,5,5
I Wonder (If Your Love Will Ever Belong To Me),The Pentagons,84,84,5,5
Your Ma Said You Cried In Your Sleep Last Night,Kenny Dino,50,50,4,4
Smile,Timi Yuro,42,42,4,4
Tonight,Eddie Fisher,57,57,4,4
Fly By Night,Andy Williams,82,82,2,2
Language Of Love,John D. Loudermilk,41,41,4,4
I Cried My Last Tear,Ernie K-Doe,72,72,4,4
It's Too Soon To Know,Etta James,56,56,4,4
The Gypsy Rover,The Highwaymen,63,63,4,4
Steps 1 And 2,Jack Scott,86,86,3,3
Just Because,The McGuire Sisters,99,99,1,1
Losing Your Love,Jim Reeves,100,100,1,1
The Twist,Chubby Checker,1,16,21,3
Run To Him,Bobby Vee,17,17,3,3
"Happy Birthday, Sweet Sixteen",Neil Sedaka,28,28,3,3
The Lion Sleeps Tonight,The Tokens,36,36,3,3
Johnny Will,Pat Boone,66,66,3,3
Up A Lazy River,Si Zentner And His Orchestra,45,45,3,3
The Comancheros,Claude King,84,84,3,3
It's All Because,Linda Scott,74,74,3,3
It Will Stand,The Showmen,82,82,3,3
Tennessee Flat-Top Box,Johnny Cash,90,90,3,3
"Well, I Told You",The Chantels,60,60,3,3
A Certain Girl,Ernie K-Doe,75,75,3,3
It Do Me So Good,Ann-Margret,97,97,2,2
"Never, Never",The Jive Five With Joe Rene And Orchestra,77,77,3,3
I Know (You Don't Love Me No More),Barbara George,80,80,3,3
Funny How Time Slips Away,Jimmy Elledge,76,76,3,3
Peppermint Twist - Part I,Joey Dee & the Starliters,43,43,2,2
When The Boy In Your Arms (Is The Boy In Your Heart),Connie Francis,54,54,2,2
Revenge,Brook Benton,71,71,2,2
When I Fall In Love,The Lettermen,55,55,2,2
If You Gotta Make A Fool Of Somebody,James Ray,87,87,2,2
Love (I'm So Glad) I Found You,The Spinners,91,91,1,1
There's No Other (Like My Baby),The Crystals,68,68,2,2
Greetings (This is Uncle Sam),Valadiers,89,89,2,2
What A Walk,Bobby Lewis,81,81,2,2
You're Following Me,Perry Como,92,92,2,2
Unchain My Heart,Ray Charles and his Orchestra,62,62,1,1
Hey! Little Girl,Del Shannon,78,78,1,1
I'll Never Stop Wanting You,Brian Hyland,83,83,1,1
Searching,Jack Eubanks,91,91,1,1
Happy Times (Are Here To Stay),Tony Orlando,93,93,1,1
Let's Go Trippin',Dick Dale and The Del-Tones,94,94,1,1
Poor Fool,Ike & Tina Turner,95,95,1,1
Walkin' With My Angel,Bobby Vee,96,96,1,1
Little Altar Boy,Vic Dana,99,99,1,1
Cotton Fields,The Highwaymen,100,100,1,1
