song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
So Sad (To Watch Good Love Go Bad),The Everly Brothers,7,7,12,12
Let The Good Times Roll,Shirley & Lee,48,48,5,5
Lucille,The Everly Brothers,21,21,10,10
I'm Not Afraid,Ricky Nelson,27,27,8,8
Three Nights A Week,Fats Domino,15,15,11,11
Save The Last Dance For Me,The Drifters,1,1,13,13
Sleep,Little Willie John,13,13,13,13
And Now,Della Reese,69,69,5,5
Let's Think About Living,Bob Luman,7,7,13,13
Put Your Arms Around Me Honey,Fats Domino,58,58,6,6
(You've Got To) Move Two Mountains,Marv Johnson,20,20,11,11
Rocking Goose,Johnny And The Hurricanes,60,60,6,6
Alvin For President,David Seville And The Chipmunks,95,95,2,2
Nobody Knows You When You're Down And Out,Nina Simone,93,93,2,2
Beachcomber,Bobby Darin,100,100,1,1
I Want To Be Wanted,Brenda Lee,1,1,12,12
"Yes Sir, That's My Baby",Ricky Nelson,34,34,6,6
Since I Met You Baby,Bobby Vee,81,81,1,1
Brontosaurus Stomp,The Piltdown Men,75,75,3,3
Journey Of Love,The Crests featuring Johnny Mastro,81,81,4,4
Tonight's The Night,The Chiffons,76,76,4,4
Five Brothers,Marty Robbins,74,74,4,4
Don't Be Cruel,Bill Black's Combo,11,11,12,12
Tonights The Night,The Shirelles,39,39,12,12
Shimmy Like Kate,The Olympics,42,42,11,11
Just Call Me (And I'll Understand),Lloyd Price and His Orchestra,79,79,4,4
Time Machine,Dante and the Evergreens,73,73,6,6
"Let's Go, Let's Go, Let's Go",Hank Ballard And The Midnighters,6,6,11,11
You Talk Too Much,Joe Jones,3,3,11,11
North To Alaska,Johnny Horton,7,7,11,11
Is You Is Or Is You Ain't My Baby,Buster Brown,81,81,3,3
Blue Angel,Roy Orbison,9,9,11,11
Twistin' U.S.A.,Danny & The Juniors,27,27,9,9
My Dearest Darling,Etta James,38,38,11,11
Togetherness,Frankie Avalon,26,26,11,11
Somebody To Love,Bobby Darin,45,45,9,9
Artificial Flowers,Bobby Darin,20,20,10,10
Temptation,Roger Williams,56,56,6,6
Over The Mountain; Across The Sea,Johnnie & Joe,89,89,2,2
Georgia On My Mind,Ray Charles,1,1,10,10
Summer's Gone,Paul Anka,11,11,10,10
Alabam,Cowboy Copas,63,63,10,10
You Talk Too Much,Frankie Ford,87,87,4,4
Wait,Jimmy Clanton,91,91,3,3
Love Walked In,Dinah Washington,30,30,9,9
I Wish I'd Never Been Born,Patti Page,52,52,7,7
Just A Little,Brenda Lee,40,40,5,5
Stay,Maurice Williams & The Zodiacs,1,1,9,9
Theme From The Sundowners,Felix Slatkin Orchestra and Chorus,70,70,8,8
The Sundowners,Billy Vaughn And His Orchestra,51,51,9,9
Shoppin' For Clothes,The Coasters,83,83,4,4
My Hero,The Blue Notes,78,78,4,4
To Each His Own,The Platters,21,21,8,8
The Hucklebuck,Chubby Checker,14,14,8,8
Peter Gunn,Duane Eddy His Twangy Guitar And The Rebels,27,27,8,8
Alone At Last,Jackie Wilson,8,8,8,8
Poetry In Motion,Johnny Tillotson,2,2,8,8
It's Not The End Of Everything,Tommy Edwards,78,78,2,2
Humdinger,Freddy Cannon,59,59,4,4
Hush-Hush,Jimmy Reed,75,75,2,2
Everglades,The Kingston Trio,60,60,5,5
Serenata,Sarah Vaughan,82,82,5,5
Whole Lotta Shakin' Goin' On,Chubby Checker,42,42,8,8
Don't Let Love Pass Me By,Frankie Avalon,85,85,2,2
Harmony,Billy Bland,91,91,2,2
Have Mercy Baby,The Bobbettes,66,66,8,8
(The Clickity Clack Song) Four Little Heels,Brian Hyland,73,73,3,3
One Of The Lucky Ones,Anita Bryant,62,62,7,7
Last Date,Floyd Cramer,2,2,8,8
If She Should Come To You (La Montana),Anthony Newley,67,67,5,5
New Orleans,U.S. Bonds,6,6,7,7
Lonely Teenager,Dion,32,32,7,7
Patsy,Jack Scott,65,65,4,4
Ballad Of The Alamo,Marty Robbins,48,48,7,7
The Girl With The Story In Her Eyes,Safaris with The Phantom's Band,85,85,3,3
Side Car Cycle,Charlie Ryan and the Timberline Riders,84,84,6,6
Midnight Lace,Ray Ellis,84,84,4,4
The Last One To Know,The Fleetwoods,96,96,1,1
Night Theme,The Mark II,75,75,7,7
Ballad Of The Alamo,Bud & Travis,64,64,7,7
Midnight Lace - Part I,Ray Conniff His Orchestra And Chorus,92,92,4,4
A Thousand Stars,Kathy Young With The Innocents,5,5,6,6
That's How Much,Brian Hyland,74,74,4,4
Sailor (Your Home Is The Sea),Lolita,12,12,6,6
My Girl Josephine,Fats Domino,24,24,6,6
Am I Losing You,Jim Reeves,33,33,6,6
Dear John,Pat Boone,44,44,6,6
Last Date,Lawrence Welk And His Orchestra,70,70,3,3
Alabam,Pat Boone,54,54,6,6
I'll Save The Last Dance For You,Damita Jo,28,28,6,6
Wait For Me,The Playmates,37,37,6,6
Dance With Me Georgie,The Bobbettes,95,95,1,1
"(Theme from) ""The Dark At The Top Of The Stairs""",Ernie Freeman,70,70,6,6
Midnight Lace,David Carroll And His Orchestra,98,98,1,1
Am I The Man,Jackie Wilson,37,37,6,6
Isn't It Amazing,The Crests featuring Johnny Mastro,100,100,1,1
He Will Break Your Heart,Jerry Butler,11,11,5,5
Perfidia,The Ventures,18,18,5,5
Natural Born Lover,Fats Domino,50,50,5,5
Like Strangers,The Everly Brothers,22,22,5,5
Whole Lot Of Shakin' Going On,Conway Twitty,55,55,5,5
You're Sixteen,Johnny Burnette,21,21,5,5
Ruby Duby Du,Tobin Mathews & Co.,30,30,5,5
Irresistable You,Bobby Peterson,96,96,1,1
Ruby Duby Du From Key Witness,Charles Wolcott,41,41,5,5
Once In Awhile,The Chimes,64,64,5,5
Kissin' And Twistin',Fabian,91,91,2,2
The Green Leaves Of Summer,The Brothers Four,65,65,5,5
Sway,Bobby Rydell,16,16,4,4
Many Tears Ago,Connie Francis,14,14,4,4
Gonzo,James Booker,49,49,4,4
Senza Mamma (With No One),Connie Francis,87,87,1,1
Psycho,Bobby Hendricks,73,73,3,3
Ol' Mac Donald,Frank Sinatra,25,25,4,4
(Theme From) The Sundowners,Mantovani & His Orchestra,93,93,1,1
A Thousand Miles Away,The Heartbeats,96,96,1,1
Don't Go To Strangers,Etta Jones,72,72,4,4
Cry Cry Cry,Bobby Bland,71,71,4,4
Are You Lonesome To-night?,Elvis Presley With The Jordanaires,1,1,3,3
Wonderland By Night,Bert Kaempfert And His Orchestra,20,20,3,3
Fools Rush In (Where Angels Fear To Tread),Brook Benton,31,31,3,3
I Gotta Know,Elvis Presley With The Jordanaires,34,34,3,3
Exodus,Ferrante & Teicher,40,40,3,3
Wonderland By Night,Louis Prima,78,78,3,3
I Missed Me,Jim Reeves,53,53,3,3
Push Push,Austin Taylor,90,90,2,2
The Bells,James Brown,74,74,3,3
The Big Time Spender (Parts I & II),Cornbread & Biscuits,77,77,3,3
Gee,Jan & Dean,89,89,3,3
Bumble Bee,LaVern Baker,93,93,3,3
Sweet Dreams,Don Gibson,96,96,3,3
Send Me The Pillow You Dream On,The Browns Featuring Jim Edward Brown,76,76,3,3
Ruby,Ray Charles,61,61,2,2
Gee Whiz,The Innocents,59,59,2,2
Main Theme from Exodus (Ari's Theme),Mantovani & His Orch.,62,62,2,2
Hardhearted Hannah,Ray Charles,66,66,2,2
Will You Love Me Tomorrow,The Shirelles,73,73,2,2
Stranger From Durango,Richie Allen,90,90,2,2
"Corinna, Corinna",Ray Peterson,84,84,2,2
Fallen Angel,Webb Pierce,99,99,1,1
Gloria's Theme,Adam Wade,94,94,2,2
Rubber Ball,Bobby Vee,67,67,1,1
Blue Tango,Bill Black's Combo,75,75,1,1
Wings Of A Dove,Ferlin Husky,79,79,1,1
Walk Slow,Little Willie John,81,81,1,1
Doll House,Donnie Brooks,86,86,1,1
Ramona,The Blue Diamonds,87,87,1,1
Come Rain Or Come Shine,Ray Charles,95,95,1,1
Have You Ever Been Lonely (Have You Ever Been Blue),Teresa Brewer,100,100,1,1
