song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Life Ain't Easy,Dr. Hook And The Medicine Show,68,68,7,7
Country Sunshine,Dottie West,49,49,9,9
The Love I Lost (Part 1),Harold Melvin And The Blue Notes,10,10,9,9
Take A Closer Look At The Woman You're With,Wilson Pickett,90,90,5,5
West Coast Woman,Painter,79,79,5,5
Redneck Friend,Jackson Browne,85,85,9,9
Love Is All,Engelbert Humperdinck,91,91,3,3
You're A Special Part Of Me,Diana Ross & Marvin Gaye,12,12,8,8
Photograph,Ringo Starr,1,1,8,8
I Got A Name,Jim Croce,10,10,8,8
Top Of The World,Carpenters,3,3,8,8
Roll In My Sweet Baby's Arms/I'm So Lonesome I Could Cry,Hank Wilson,78,78,5,5
My Pretending Days Are Over,The Dells,51,51,8,8
Little Girl Gone,Donna Fargo,57,57,8,8
"Hey, Little Girl",Foster Sylvers,92,92,5,5
Hello It's Me,Todd Rundgren,16,16,8,8
Let Me Be Your Lovemaker,Betty Wright,55,55,6,6
Cheaper To Keep Her,Johnnie Taylor,15,15,7,7
Ooh Baby,Gilbert O'Sullivan,25,25,7,7
Sweet Understanding Love,Four Tops,33,33,7,7
Oh! No Not My Baby,Rod Stewart,59,59,7,7
I Won't Last A Day Without You,Maureen McGovern,89,89,5,5
Stealin',Uriah Heep,91,91,7,7
"""Having A Party"" Medley",The Ovations (Featuring Louis Williams),63,63,7,7
Sail Around The World,David Gates,50,50,6,6
Rockin' Roll Baby,The Stylistics,27,27,6,6
D'yer Mak'er,Led Zeppelin,40,40,6,6
The Joker,The Steve Miller Band,29,29,6,6
Dream On,Aerosmith,63,63,6,6
If I Were Only A Child Again,Curtis Mayfield,71,71,4,4
You're In Good Hands,Jermaine Jackson,79,79,5,5
Show And Tell,Al Wilson,37,37,6,6
Mr. Skin,Spirit,92,92,2,2
Goodbye Yellow Brick Road,Elton John,9,9,5,5
Be,Neil Diamond,35,35,5,5
If You're Ready (Come Go With Me),The Staple Singers,18,18,5,5
Corazón,Carole King,43,43,5,5
Mammy Blue,Stories,53,53,5,5
Fell For You,The Dramatics,46,46,5,5
Let Me Serenade You,Three Dog Night,26,26,5,5
Painted Ladies,Ian Thomas,61,61,5,5
Back For A Taste Of Your Love,Syl Johnson,72,72,5,5
I Wanna Know Your Name,The Intruders,79,79,5,5
"Never, Never Gonna Give Ya Up",Barry White,30,30,5,5
Smokin' In The Boy's Room,Brownsville Station,51,51,5,5
Come Get To This,Marvin Gaye,31,31,4,4
My Music,Loggins & Messina,32,32,4,4
Some Guys Have All The Luck,The Persuaders,55,55,4,4
Leave Me Alone (ruby Red Dress),Helen Reddy,20,20,4,4
"I Don't Know What It Is, But It Sure Is Funky",Ripple,68,68,4,4
There Ain't No Way,Lobo,69,69,4,4
My Old School,Steely Dan,65,65,4,4
Vado Via,Drupi,88,88,4,4
Pretty Lady,Lighthouse,67,67,4,4
Mind Games,John Lennon,41,41,3,3
Living For The City,Stevie Wonder,38,38,3,3
Who's In The Strawberry Patch With Sally,Tony Orlando & Dawn,44,44,3,3
Me And Baby Brother,War,57,57,3,3
Let Me Try Again (Laisse Moi Le Temps),Frank Sinatra,83,83,3,3
Rock 'N Roll (I Gave You The Best Years of My Life),Kevin Johnson,76,76,3,3
Rock On,David Essex,85,85,3,3
Spiders & Snakes,Jim Stafford,78,78,3,3
Time In A Bottle,Jim Croce,48,48,2,2
Keep Your Head To The Sky,"Earth, Wind & Fire",75,75,2,2
Tell Her She's Lovely,El Chicano,73,73,2,2
Let Me Be There,Olivia Newton-John,77,77,2,2
Smarty Pants,First Choice,80,80,2,2
It's All Over,The Independents,71,71,2,2
I Found Sunshine,The Chi-lites,86,86,2,2
This Time I'm Gone For Good,"Bobby ""Blue"" Bland",70,70,2,2
Baby Come Close,Smokey Robinson,95,95,2,2
River,Joe Simon,91,91,2,2
A Song I'd Like To Sing,Kris Kristofferson & Rita Coolidge,93,93,2,2
Come Live With Me,Ray Charles,94,94,2,2
Helen Wheels,Paul McCartney And Wings,66,66,1,1
I've Got To Use My Imagination,Gladys Knight And The Pips,74,74,1,1
Frisky,Sly & The Family Stone,81,81,1,1
Sister Mary Elephant (Shudd-Up!),Cheech & Chong,84,84,1,1
When I Fall In Love/Are You Lonesome Tonight,Donny Osmond,87,87,1,1
Walk Like A Man,Grand Funk,90,90,1,1
The Way We Were,Barbra Streisand,92,92,1,1
Ain't Got No Home,The Band,96,96,1,1
If We Make It Through December,Merle Haggard,97,97,1,1
Until You Come Back To Me (That's What I'm Gonna Do),Aretha Franklin,98,98,1,1
Last Kiss,Wednesday,99,99,1,1
