song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
You Got The Love,Rufus Featuring Chaka Khan,16,16,8,8
"I Wash My Hands Of The Whole Damn Deal, Part I",The New Birth,88,88,3,3
I Feel A Song (In My Heart)/Don't Burn Down The Bridge,Gladys Knight And The Pips,23,23,8,8
In The Bottle,Brother To Brother,46,46,7,7
Kung Fu Fighting,Carl Douglas,2,2,8,8
Early Morning Love,Sammy Johns,68,68,8,8
Ride 'em Cowboy,Paul Davis,41,41,8,8
Wishing You Were Here,Chicago,11,11,7,7
Angie Baby,Helen Reddy,10,10,7,7
Three Ring Circus,Blue Magic,36,36,7,7
Loose Booty,Sly & The Family Stone,84,84,4,4
Heavy Fallin' Out,The Stylistics,41,41,7,7
Ask Me,"Ecstasy, Passion & Pain",52,52,7,7
Laughter In The Rain,Neil Sedaka,24,24,7,7
Give Me A Reason To Be Gone,Maureen McGovern,71,71,7,7
Don't Eat The Yellow Snow,Frank Zappa,86,86,4,4
Candy's Going Bad,Golden Earring,91,91,4,4
Let's Straighten It Out,Latimore,31,31,6,6
Promised Land,Elvis Presley,18,18,6,6
"Fire, Baby I'm On Fire",Andy Kim,28,28,6,6
Country Side Of Life,Wet Willie,66,66,4,4
"Whatever You Got, I Want",Jackson 5,39,39,6,6
Easy Street,Edgar Winter Group,83,83,4,4
Bring Back The Love Of Yesterday,The Dells,87,87,3,3
"You're The First, The Last, My Everything",Barry White,17,17,5,5
Woman To Woman,Shirley Brown,26,26,5,5
Willie And The Hand Jive,Eric Clapton,32,32,5,5
Nobody,The Doobie Brothers,58,58,5,5
Bungle In The Jungle,Jethro Tull,40,40,5,5
Evil Boll-weevil,Grand Canyon,72,72,5,5
Never Can Say Goodbye,Gloria Gaynor,44,44,5,5
Sexy Ida (Part 1),Ike & Tina Turner,74,74,5,5
Shoe Shoe Shine,Dynamic Superiors,75,75,5,5
Junior's Farm/Sally G,Paul McCartney And Wings,15,15,4,4
Must Of Got Lost,The J. Geils Band,30,30,4,4
Ain't Too Proud To Beg,The Rolling Stones,27,27,4,4
Dream On,The Righteous Brothers,43,43,4,4
One Man Woman/One Woman Man,Paul Anka with Odia Coates,37,37,4,4
Black Lassie (Featuring Johnny Stash),Cheech & Chong,58,58,4,4
Just One Look,Anne Murray,86,86,2,2
U.S. Of A,Donna Fargo,86,86,4,4
Funky President (People It's Bad)/Coldblooded,James Brown,62,62,4,4
Feel Like Making Love,Bob James,88,88,2,2
Where Are All My Friends,Harold Melvin And The Blue Notes,80,80,4,4
Boogie On Reggae Woman,Stevie Wonder,38,38,3,3
Only You,Ringo Starr,34,34,3,3
The Heartbreak Kid,Bo Donaldson And The Heywoods,45,45,3,3
Mandy,Barry Manilow,47,47,3,3
You And I,Johnny Bristol,50,50,3,3
Someday,Dave Loggins,60,60,3,3
Morning Side Of The Mountain,Donny & Marie Osmond,52,52,3,3
Mississippi Cotton Picking Delta Town,Charley Pride,70,70,3,3
Without Love,Aretha Franklin,55,55,3,3
California My Way,The Main Ingredient,75,75,3,3
I Feel Sanctified,Commodores,78,78,3,3
Ride The Tiger,Jefferson Starship,84,84,3,3
Sunshine Roses,Gene Cotton,82,82,3,3
Let This Be A Lesson To You,The Independents,88,88,3,3
I'll Be Your Everything,Percy Sledge,68,68,3,3
Dark Horse,George Harrison,53,53,2,2
Please Mr. Postman,Carpenters,56,56,2,2
Dancin' Fool,The Guess Who,57,57,2,2
Free Bird,Lynyrd Skynyrd,76,76,2,2
Get Dancin',Disco Tex & The Sex-O-Lettes Featuring Sir Monti Rock III,78,78,2,2
Dreams Are Ten A Penny,The First Class,86,86,2,2
"Ruby, Baby","Billy ""Crash"" Craddock",80,80,2,2
My Eyes Adored You,Frankie Valli,90,90,2,2
I Wouldn't Treat A Dog (The Way You Treated Me),Bobby Bland,88,88,2,2
Lucy In The Sky With Diamonds,Elton John,48,48,1,1
Doctor's Orders,Carol Douglas,79,79,1,1
The Entertainer,Billy Joel,81,81,1,1
Best Of My Love,Eagles,83,83,1,1
From His Woman To You,Barbara Mason,85,85,1,1
I Belong To You,Love Unlimited,87,87,1,1
Philadelphia,B.B. King,89,89,1,1
