song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
The Story In Your Eyes,The Moody Blues,23,23,11,11
Go Away Little Girl,Donny Osmond,1,1,15,15
Top Forty,Sha Na Na,84,84,3,3
Crazy Love,Helen Reddy,51,51,9,9
We Got A Dream,Ocean,82,82,5,5
Amanda,Dionne Warwicke,83,83,5,5
"Slipped, Tripped And Fell In Love",Clarence Carter,84,84,5,5
California On My Mind,Morning Mist,96,96,3,3
I Woke Up In Love This Morning,The Partridge Family Starring Shirley Jones Featuring David Cassidy,13,13,11,11
Uncle Albert/Admiral Halsey,Paul & Linda McCartney,1,1,13,13
Bangla-Desh/Deep Blue,George Harrison,23,23,7,7
The Night They Drove Old Dixie Down,Joan Baez,3,3,15,15
Rain Dance,The Guess Who,19,19,12,12
Sweet City Woman,Stampeders,8,8,14,14
If You Really Love Me,Stevie Wonder,8,8,14,14
Surrender,Diana Ross,38,38,8,8
The Breakdown (Part I),Rufus Thomas,31,31,10,10
Hymn 43,Jethro Tull,91,91,2,2
The Love We Had (Stays On My Mind),The Dells,30,30,12,12
Wear This Ring (With Love),Detroit Emeralds,91,91,4,4
I'd Rather Be Sorry,Ray Price,70,70,6,6
Marianne,Stephen Stills,42,42,8,8
Waiting At The Bus Stop,Bobby Sherman,54,54,5,5
Stagger Lee,Tommy Roe,25,25,12,12
Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,26,26,13,13
Easy Loving,Freddie Hart,17,17,15,15
How Can I Unlove You,Lynn Anderson,63,63,7,7
Don't Try To Lay No Boogie-Woogie On The King Of Rock And Roll,John Baldry,73,73,7,7
"Another Time, Another Place",Engelbert Humperdinck,43,43,8,8
A Song For You,Andy Williams,82,82,4,4
The Year That Clayton Delaney Died,Tom T. Hall,42,42,12,12
I'm Just Me,Charley Pride,94,94,2,2
Roll On,The New Colony Six,56,56,9,9
Trapped By A Thing Called Love,Denise LaSalle,13,13,14,14
Lucky Me,Moments,98,98,2,2
Make It Funky (Part 1),James Brown,22,22,9,9
So Far Away/Smackwater Jack,Carole King,14,14,10,10
Annabella,"Hamilton, Joe Frank & Reynolds",46,46,7,7
"Call My Name, I'll Be There",Wilson Pickett,52,52,7,7
Gimme Shelter,Grand Funk Railroad,61,61,6,6
A Natural Man,Lou Rawls,19,19,14,14
Is That The Way,Tin Tin,59,59,6,6
All My Trials,Ray Stevens,70,70,6,6
Think His Name,Johnny Rivers,65,65,6,6
Thin Line Between Love & Hate,The Persuaders,15,15,12,12
Hijackin' Love,Johnnie Taylor (The Soul Philosopher),64,64,6,6
Feel So Bad,Ray Charles,68,68,8,8
A Part Of You,Brenda & The Tabulations,94,94,5,5
Superstar/Bless The Beasts And Children,Carpenters,2,2,13,13
Ko-Ko Joe,Jerry Reed,51,51,6,6
California Kid And Reemo,Lobo,72,72,3,3
"A Long Time, A Long Way To Go",Runt-Todd Rundgren,92,92,2,2
Carey,Joni Mitchell,93,93,1,1
He'd Rather Have The Rain,Heaven Bound with Tony Scotti,83,83,5,5
Desdemona,The Searchers,94,94,2,2
Military Madness,Graham Nash,73,73,6,6
Women's Love Rights,Laura Lee,36,36,11,11
We're Friends By Day (And Lovers By Night),Whatnauts,100,100,1,1
One Fine Morning,Lighthouse,24,24,12,12
Talk It Over In The Morning,Anne Murray,57,57,7,7
MacArthur Park (Part II),Four Tops,38,38,8,8
Ghetto Woman,B.B. King,68,68,5,5
Get It While You Can,Janis Joplin,78,78,2,2
Birds Of A Feather,The Raiders,23,23,10,10
Yo-Yo,The Osmonds,3,3,12,12
Pin The Tail On The Donkey,The Newcomers,74,74,5,5
Some Of Shelly's Blues,Nitty Gritty Dirt Band,64,64,8,8
That's The Way A Woman Is,Messengers,62,62,9,9
Handbags And Gladrags,Chase,84,84,5,5
Can You Get To That,Funkadelic,93,93,3,3
Solo,Billie Sans,91,91,4,4
Summer Side Of Life,Gordon Lightfoot,98,98,2,2
Black Seeds Keep On Growing,The Main Ingredient,97,97,3,3
Charity Ball,Fanny,40,40,10,10
"One Tin Soldier, The Legend of Billy Jack",Coven,26,26,11,11
"Gypsys, Tramps & Thieves",Cher,1,1,11,11
Never My Love,The 5th Dimension,12,12,11,11
It's A Cryin' Shame,Gayle McCormick,44,44,11,11
You've Got To Crawl (Before You Walk),The 8th Day,28,28,11,11
It's For You,Springwell,60,60,10,10
I Like What You Give,Nolan,70,70,8,8
Only You Know And I Know,Delaney & Bonnie,20,20,10,10
I'm Comin' Home,Tommy James,40,40,7,7
I Don't Need No Doctor,Humble Pie,73,73,6,6
Peace Train,Cat Stevens,7,7,10,10
You Send Me,Ponderosa Twins + One,78,78,7,7
"Hot Pants - I'm Coming, Coming, I'm Coming",Bobby Byrd,85,85,4,4
All My Hard Times,Joe Simon,93,93,2,2
Everything's Alright,Yvonne Elliman,92,92,6,6
Your Move (I've Seen All Good People),Yes,45,45,10,10
I'd Love To Change The World,Ten Years After,40,40,10,10
Spill The Wine,The Isley Brothers,49,49,6,6
She's All I Got,Freddie North,39,39,9,9
What Are You Doing Sunday,Dawn Featuring Tony Orlando,39,39,9,9
Long Ago And Far Away,James Taylor,31,31,8,8
You Brought The Joy,Freda Payne,52,52,8,8
Rub It In,Layng Martine,65,65,8,8
Do I Love You,Paul Anka,53,53,9,9
"Freedom Comes, Freedom Goes",The Fortunes,72,72,5,5
Co-Co,The Sweet,99,99,2,2
Valerie,Cymarron,96,96,4,4
Inner City Blues (Make Me Wanna Holler),Marvin Gaye,9,9,8,8
Questions 67 And 68/I'm A Man,Chicago,24,24,8,8
Love,The Lettermen,42,42,8,8
Two Divided By Love,The Grass Roots,16,16,8,8
It's Impossible,The New Birth,52,52,8,8
Wild Night,Van Morrison,30,30,8,8
Desiderata,Les Crane,10,10,8,8
Midnight Man,James Gang,80,80,4,4
It's Only Love,Elvis Presley,51,51,6,6
Mammy Blue,Pop-Tops,57,57,8,8
Walk Easy My Son,Jerry Butler,93,93,2,2
I'm So Glad,The Fuzz,95,95,3,3
Touch,The Supremes,71,71,4,4
Olena,Don Nix,94,94,3,3
"Baby, I'm Yours",Jody Miller,91,91,4,4
Theme From Shaft,Isaac Hayes,1,1,7,7
Everybody's Everything,Santana,13,13,7,7
You Think You're Hot Stuff,Jean Knight,57,57,5,5
Absolutely Right,Five Man Electrical Band,26,26,7,7
Jennifer,Bobby Sherman,60,60,7,7
Bless You,Martha Reeves & The Vandellas,53,53,6,6
Life Is A Carnival,The Band,72,72,6,6
Respect Yourself,The Staple Singers,20,20,7,7
Are You Old Enough,Mark Lindsay,87,87,3,3
All I Ever Need Is You,Sonny & Cher,12,12,7,7
Mother,Barbra Streisand,79,79,5,5
"Theme From ""Summer Of '42""",Peter Nero,29,29,7,7
Banks Of The Ohio,Olivia Newton-John,94,94,4,4
Tell Me Why,Matthews' Southern Comfort,98,98,2,2
Where Did Our Love Go,Donnie Elbert,27,27,7,7
Imagine,John Lennon/Plastic Ono Band,3,3,6,6
Have You Seen Her,The Chi-lites,4,4,6,6
Baby I'm - A Want You,Bread,3,3,6,6
Don't Wanna Live Inside Myself,Bee Gees,53,53,6,6
I Say A Little Prayer/By The Time I Get To Phoenix,Glen Campbell/Anne Murray,81,81,5,5
Dolly Dagger,Jimi Hendrix,74,74,6,6
Gimme Some Lovin'-Pt. 1,"Traffic, Etc.",68,68,6,6
My Part/Make It Funky (Part 3),James Brown,68,68,6,6
You've Lost That Lovin' Feelin',Roberta Flack & Donny Hathaway,71,71,6,6
If It's Alright With You,Rose Colored Glass,95,95,4,4
Rock Steady,Aretha Franklin,9,9,5,5
Till,Tom Jones,41,41,5,5
Scorpio,Dennis Coffey & The Detroit Guitar Band,25,25,5,5
Grandma's Hands,Bill Withers,49,49,5,5
Brand New Key,Melanie,33,33,5,5
Got To Be There,Michael Jackson,7,7,5,5
"Lisa, Listen To Me","Blood, Sweat & Tears",73,73,5,5
Long Promised Road,The Beach Boys,89,89,5,5
I Bet He Don't Love You (Like I Love You),The Intruders,92,92,4,4
Walk Right Up To The Sun,The Delfonics,82,82,5,5
Family Affair,Sly & The Family Stone,5,5,4,4
You Are Everything,The Stylistics,35,35,4,4
An American Trilogy,Mickey Newbury,50,50,4,4
Superstar (Remember How You Got Where You Are),The Temptations,28,28,4,4
Long Ago Tomorrow,B.J. Thomas,72,72,4,4
Cherish,David Cassidy,18,18,4,4
For Ladies Only,Steppenwolf,79,79,4,4
I'm Still Waiting,Diana Ross,63,63,4,4
Friends With You,John Denver,60,60,4,4
Tell Mama,Savoy Brown,86,86,4,4
Behind Blue Eyes,The Who,48,48,4,4
Show Me How,The Emotions,96,96,3,3
"White Lies, Blue Eyes",Bullet,67,67,4,4
Fool Me,Joe South,88,88,4,4
I Want To Pay You Back (For Loving Me),The Chi-lites,95,95,2,2
I'm A Greedy Man - Part I,James Brown,43,43,3,3
Stones/Crunchy Granola Suite,Neil Diamond,23,23,3,3
An Old Fashioned Love Song,Three Dog Night,14,14,3,3
Ain't Nobody Home,B.B. King,66,66,3,3
Sunshine,Jonathan Edwards,52,52,3,3
Help Me Make It Through The Night,O.C. Smith,92,92,3,3
Get Down,Curtis Mayfield,93,93,3,3
Let It Be,Joan Baez,61,61,3,3
Hallelujah,Sweathog,56,56,3,3
One Monkey Don't Stop No Show Part I,The Honey Cone,51,51,2,2
Can I Get A Witness,Lee Michaels,59,59,2,2
(I Know) I'm Losing You,Rod Stewart With Faces,38,38,2,2
Satisfaction,Smokey Robinson & The Miracles,64,64,2,2
Kiss An Angel Good Mornin',Charley Pride,65,65,2,2
My Boy,Richard Harris,85,85,2,2
Turn Your Radio On,Ray Stevens,84,84,2,2
You Keep Me Holding On,Tyrone Davis,97,97,2,2
Lookin' Back,Bob Seger,96,96,2,2
The Witch Queen Of New Orleans,Redbone,83,83,2,2
Pretty As You Feel,Jefferson Airplane,90,90,2,2
American Pie (Parts I & II),Don McLean,69,69,1,1
Hey Girl/I Knew You When,Donny Osmond,70,70,1,1
Clean Up Woman,Betty Wright,76,76,1,1
Hey Big Brother,Rare Earth,77,77,1,1
Nothing To Hide,Tommy James,78,78,1,1
Drowning In The Sea Of Love,Joe Simon,80,80,1,1
Me And Bobby McGee,Jerry Lee Lewis,81,81,1,1
I'd Like To Teach The World To Sing (In Perfect Harmony),The Hillside Singers,87,87,1,1
Truckin',Grateful Dead,91,91,1,1
Sour Suite,The Guess Who,94,94,1,1
Love Is Funny That Way,Jackie Wilson,98,98,1,1
I'm Gonna Be A Country Girl Again,Buffy Sainte-Marie,99,99,1,1
Tightrope Ride,The Doors,100,100,1,1
