song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
C'mon And Swim,Bobby Freeman,5,5,12,12
A Hard Day's Night,The Beatles,1,1,13,13
People Say,The Dixie Cups,12,12,9,9
Everybody Needs Somebody To Love,Solomon Burke,58,58,8,8
Sole Sole Sole,Siw Malmkvist-Umberto Marcato,58,58,5,5
Thank You Baby,The Shirelles,63,63,7,7
Looking For Love,Connie Francis,45,45,7,7
Invisible Tears,The Ray Conniff Singers,57,57,10,10
Hey Girl Don't Bother Me,The Tams,41,41,8,8
Ain't She Sweet,The Beatles,19,19,9,9
No One To Cry To,Ray Charles,55,55,6,6
Bama Lama Bama Loo,Little Richard,82,82,4,4
It Hurts To Be In Love,Gene Pitney,7,7,16,16
A House Is Not A Home,Brook Benton,75,75,7,7
A Quiet Place,Garnet Mimms & The Enchanters,78,78,7,7
Baby Come Home,Ruby And The Romantics,75,75,4,4
A Shot In The Dark,Henry Mancini And His Orchestra,97,97,2,2
Worry,Johnny Tillotson,45,45,10,10
She's My Girl,Bobby Shafto,99,99,1,1
Say You,Ronnie Dove,40,40,11,11
I Should Have Known Better,The Beatles,53,53,4,4
And I Love Her,The Beatles,12,12,9,9
Such A Night,Elvis Presley With The Jordanaires,16,16,8,8
In The Misty Moonlight,Jerry Wallace,19,19,11,11
I'll Keep You Satisfied,Billy J. Kramer With The Dakotas,30,30,7,7
Maybe I Know,Lesley Gore,14,14,10,10
I Want You To Meet My Baby,Eydie Gorme,43,43,8,8
"Hello Mudduh, Hello Fadduh! (A Letter From Camp) (New 1964 Version)",Allan Sherman,59,59,6,6
Ringo's Theme (This Boy),George Martin And His Orch.,53,53,8,8
Summer Means Fun,Bruce & Terry,72,72,5,5
Sunny,Neil Sedaka,86,86,3,3
It's All Over Now,The Rolling Stones,26,26,10,10
Because,The Dave Clark Five,3,3,10,10
I'll Cry Instead,The Beatles,25,25,7,7
A Tear Fell,Ray Charles,50,50,5,5
You Never Can Tell,Chuck Berry,14,14,9,9
I Stand Accused,Jerry Butler,61,61,6,6
I've Got No Time To Lose,Carla Thomas,67,67,9,9
Frankie And Johnny,The Greenwood County Singers,75,75,5,5
Selfish One,Jackie Ross,11,11,10,10
G.T.O.,Ronny And The Daytonas,4,4,13,13
Sailor Boy,The Chiffons,81,81,3,3
If I Fell,The Beatles,53,53,9,9
I'm Happy Just To Dance With You,The Beatles,95,95,1,1
A House Is Not A Home,Dionne Warwick,71,71,6,6
Shout,Lulu And The Luvers,94,94,3,3
All Grown Up,The Crystals,98,98,1,1
Bachelor Boy,Cliff Richard And The Shadows,99,99,1,1
You're No Good,The Swinging Blue Jeans,97,97,2,2
House Of The Rising Sun,The Animals,1,1,11,11
Sweet William,Millie Small,40,40,7,7
I'll Always Love You,Brenda Holloway,60,60,5,5
He's In Town,The Tokens,43,43,8,8
Clinging Vine,Bobby Vinton,17,17,8,8
When You Loved Me,Brenda Lee,47,47,7,7
Father Sebastian,The Ramblers,86,86,4,4
Silly Ol' Summertime,The New Christy Minstrels,92,92,2,2
We'll Sing In The Sunshine,Gale Garnett,4,4,17,17
One Piece Topless Bathing Suit,The Rip Chords,96,96,1,1
Me Japanese Boy I Love You,Bobby Goldsboro,74,74,6,6
Haunted House,Jumpin' Gene Simmons,11,11,11,11
If I'm A Fool For Loving You,Bobby Wood,74,74,5,5
Bread And Butter,The Newbeats,2,2,12,12
Maybelline,Johnny Rivers,12,12,9,9
Out Of Sight,James Brown And His Orchestra,24,24,10,10
Funny (How Time Slips Away),Joe Hinton,13,13,12,12
Where Love Has Gone,Jack Jones,62,62,6,6
You'll Never Get To Heaven (If You Break My Heart),Dionne Warwick,34,34,9,9
Some Day We're Gonna Love Again,The Searchers,34,34,8,8
Baby I Need Your Loving,Four Tops,11,11,12,12
Always Together,Al Martino,33,33,8,8
A Summer Song,Chad & Jeremy,7,7,14,14
Soul Dressing,Booker T. & The MG's,95,95,2,2
It's A Cotton Candy World,Jerry Wallace,99,99,1,1
I Can't Get You Out Of My Heart,Al Martino,44,99,11,2
I'm On The Outside (Looking In),Little Anthony And The Imperials,15,15,10,10
Dancing In The Street,Martha & The Vandellas,2,2,14,14
Remember (Walkin' in the Sand),The Shangri-Las,5,5,11,11
(There's) Always Something There To Remind Me,Lou Johnson,49,49,7,7
There's Nothing I Can Say,Rick Nelson,47,47,6,6
Johnny B. Goode,Dion Di Muci,71,71,4,4
Michael,Trini Lopez,42,42,8,8
I Guess I'm Crazy,Jim Reeves,82,82,5,5
From A Window,Billy J. Kramer With The Dakotas,23,23,10,10
I Don't Care (Just As Long As You Love Me),Buck Owens,92,92,3,3
Squeeze Her-Tease Her (But Love Her),Jackie Wilson,89,89,2,2
Rhythm,Major Lance,24,24,10,10
The James Bond Theme,Billy Strange,58,58,10,10
Lovers Always Forgive,Gladys Knight And The Pips,89,89,5,5
A Taste Of Honey,Tony Bennett,94,94,3,3
"Oh, Pretty Woman",Roy Orbison And The Candy Men,1,1,14,14
Save It For Me,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",10,10,8,8
Knock! Knock! (Who's There?),The Orlons,64,64,6,6
Candy To Me,Eddie Holland,58,58,6,6
She Wants T' Swim,Chubby Checker,50,50,7,7
Sincerely,The 4 Seasons,75,75,4,4
20-75,Willie Mitchell,31,31,10,10
Yet...I Know (Et Pourtant),Steve Lawrence,77,77,6,6
Lover's Prayer,Wallace Brothers,97,97,2,2
Can't Get Over (The Bossa Nova),Eydie Gorme,87,87,3,3
Do Wah Diddy Diddy,Manfred Mann,1,1,13,13
You Must Believe Me,The Impressions,15,15,10,10
Let It Be Me,Betty Everett & Jerry Butler,5,5,13,13
Last Kiss,J. Frank Wilson and The Cavaliers,2,2,13,13
Matchbox,The Beatles,17,17,8,8
When I Grow Up (To Be A Man),The Beach Boys,9,9,10,10
The Cat,Jimmy Smith,67,67,6,6
"Mercy, Mercy",Don Covay & The Goodtimers,35,35,10,10
Hold Me,P.J. Proby,70,70,4,4
"Softly, As I Leave You",Frank Sinatra,27,27,11,11
Chug-A-Lug,Roger Miller,9,9,13,13
I Wanna Thank You,The Enchanters,91,91,3,3
Slow Down,The Beatles,25,25,7,7
Rockin' Robin,The Rivieras,96,96,3,3
Girl (Why You Wanna Make Me Blue),The Temptations,26,26,8,8
On The Street Where You Live,Andy Williams,28,28,8,8
Gonna Send You Back To Walker (Gonna Send You Back To Georgia),The Animals,57,57,3,3
Pearly Shells (Popo O Ewa),Burl Ives,60,60,6,6
Little Honda,The Hondells,9,9,12,12
La La La La La,The Blendells,62,62,8,8
Come A Little Bit Closer,Jay & The Americans,3,3,12,12
I Wouldn't Trade You For The World,The Bachelors,69,69,6,6
Tobacco Road,The Nashville Teens,14,14,11,11
It's All Over,Ben E. King,72,72,5,5
Good Night Baby,The Butterflys,51,51,7,7
Soon I'll Wed My Love,John Gary,89,89,4,4
Society Girl,The Rag Dolls,91,91,3,3
Funny Girl,Barbra Streisand,44,44,9,9
One More Tear,The Raindrops,97,97,1,1
Death Of An Angel,The Kingsmen,42,42,9,9
"Someone, Someone",Brian Poole And The Tremeloes,97,97,2,2
That's What Love Is Made Of,The Miracles,35,35,6,6
Baby Don't You Do It,Marvin Gaye,27,27,9,9
Ride The Wild Surf,Jan & Dean,16,16,8,8
It's For You,Cilla Black,79,79,3,3
I Don't Want To See Tomorrow,Nat King Cole,34,34,9,9
Do You Want To Dance,Del Shannon,43,43,7,7
Teen Beat '65,Sandy Nelson,44,44,10,10
Have I The Right?,The Honeycombs,5,5,11,11
Runnin' Out Of Fools,Aretha Franklin,57,57,10,10
Till The End Of Time,The Ray Charles Singers,83,83,3,3
Sally Was A Good Old Girl,Fats Domino,99,99,2,2
The Clock,Baby Washington,100,100,1,1
I Like It,Gerry And The Pacemakers,17,17,9,9
I've Got Sand In My Shoes,The Drifters,33,33,7,7
Cousin Of Mine,Sam Cooke,31,31,8,8
All Cried Out,Dusty Springfield,41,41,7,7
Try Me,Jimmy Hughes,65,65,4,4
I'm Crying,The Animals,19,19,9,9
The Door Is Still Open To My Heart,Dean Martin,6,6,10,10
Baby Be Mine,The Jelly Beans,51,51,7,7
Smack Dab In The Middle,Ray Charles and his Orchestra,52,52,7,7
Beach Girl,Pat Boone,72,72,5,5
You Really Got Me,The Kinks,7,7,10,10
Gator Tails And Monkey Ribs,The Spats Featuring Dick Johnson,96,96,1,1
L-O-V-E,Nat King Cole,81,81,4,4
Bless Our Love,Gene Chandler,39,39,9,9
I Had A Talk With My Man,Mitty Collier,41,41,10,10
Baby Love,The Supremes,1,1,9,9
Everybody Knows (I Still Love You),The Dave Clark Five,15,15,8,8
I Wanna Be With You,Nancy Wilson,57,57,5,5
Who Can I Turn To (When Nobody Needs Me),Tony Bennett,33,33,9,9
When You're Young And In Love,Ruby And The Romantics,48,48,8,8
I Don't Want To See You Again,Peter And Gordon,16,16,9,9
Lumberjack,Brook Benton,53,53,7,7
Baby Baby All The Time,The Superbs,83,83,5,5
"The Anaheim, Azusa & Cucamonga Sewing Circle, Book Review And Timing Associ",Jan & Dean,77,77,3,3
So Long Dearie,Louis Armstrong,56,56,6,6
Somebody New,Chuck Jackson,93,93,2,2
Don't Spread It Around,Barbara Lynn,93,93,3,3
Little Queenie,Bill Black's Combo,73,73,4,4
I Can't Believe What You Say (For Seeing What You Do),Ike & Tina Turner,95,95,3,3
The Things In This House,Bobby Darin,86,86,3,3
The Dartell Stomp,The Mustangs,92,92,3,3
Ain't That Loving You Baby,Elvis Presley,16,16,8,8
Jump Back,Rufus Thomas,49,49,7,7
Opportunity,The Jewels,66,66,8,8
I See You,Cathy & Joe,82,82,2,2
Leader Of The Pack,The Shangri-Las,1,1,8,8
Ask Me,Elvis Presley With The Jordanaires,12,12,8,8
Something You Got,Ramsey Lewis Trio,63,63,6,6
Up Above My Head (I Hear Music In The Air),Al (He's the King) Hirt,85,85,5,5
If You Want This Love,Sonny Knight,73,73,7,7
Shaggy Dog,Mickey Lee Lane,38,38,8,8
Yes I Do,Solomon Burke,92,92,3,3
That's Where It's At,Sam Cooke,93,93,3,3
Just A Moment Ago,Soul Sisters,100,100,1,1
Is It True,Brenda Lee,17,17,7,7
Wendy,The Beach Boys,44,44,6,6
I'm Into Something Good,Herman's Hermits,19,19,7,7
Time Is On My Side,The Rolling Stones,8,8,7,7
Little Honda,The Beach Boys,65,65,5,5
She's Not There,The Zombies,4,4,7,7
Look Away,Garnet Mimms,73,73,5,5
Needle In A Haystack,The Velvelettes,45,45,7,7
When You Walk In The Room,The Searchers,35,35,7,7
"Gone, Gone, Gone",The Everly Brothers,44,44,7,7
Hey Now,Lesley Gore,76,76,6,6
Garden In The Rain,Vic Dana,97,97,3,3
I'm Gonna Be Strong,Gene Pitney,11,11,6,6
Reach Out For Me,Dionne Warwick,20,20,6,6
Ain't Doing Too Bad (Part 1),Bobby Bland,49,49,6,6
Slaughter On Tenth Avenue,The Ventures,35,35,6,6
Right Or Wrong,Ronnie Dove,16,16,6,6
Don't Ever Leave Me,Connie Francis,42,42,6,6
What Good Am I Without You,Marvin Gaye & Kim Weston,61,61,6,6
You Should Have Seen The Way He Looked At Me,The Dixie Cups,39,39,6,6
Everything's Alright,The Newbeats,18,18,6,6
Little Marie,Chuck Berry,54,54,6,6
Walking In The Rain,The Ronettes,29,29,6,6
Oh No Not My Baby,Maxine Brown,41,41,6,6
Chained And Bound,Otis Redding,70,70,6,6
Listen Lonely Girl,Johnny Mathis,69,69,6,6
"My Love, Forgive Me (Amore, Scusami)",Robert Goulet,40,40,6,6
Ringo,Lorne Greene,5,5,5,5
Mr. Lonely,Bobby Vinton,6,6,5,5
Sidewalk Surfin',Jan & Dean,27,27,5,5
Ain't It The Truth,Mary Wells,47,47,5,5
S-W-I-M,Bobby Freeman,56,56,5,5
Maybe Tonight,The Shirelles,88,88,2,2
Mountain Of Love,Johnny Rivers,10,10,5,5
She Understands Me,Johnny Tillotson,39,39,5,5
Sometimes I Wish I Were A Boy,Lesley Gore,86,86,4,4
Four Strong Winds,Bobby Bare,60,60,5,5
Heartbreak Hill,Fats Domino,99,99,2,2
"It Ain't Me, Babe",Johnny Cash,58,58,5,5
Goin' Out Of My Head,Little Anthony And The Imperials,24,24,4,4
"Dance, Dance, Dance",The Beach Boys,15,15,4,4
Big Man In Town,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",22,22,4,4
Too Many Fish In The Sea,The Marvelettes,50,50,4,4
We Could,Al Martino,43,43,4,4
California Bound,Ronny And The Daytonas,72,72,4,4
The Dodo,Jumpin' Gene Simmons,83,83,3,3
Beautician Blues,B.B. King,82,82,3,3
Never Trust A Woman,B.B. King,90,90,3,3
Stop Takin' Me For Granted,Mary Wells,88,88,3,3
Times Have Changed,Irma Thomas,98,98,2,2
Come See About Me,The Supremes,13,13,3,3
Sha La La,Manfred Mann,28,28,3,3
The Jerk,The Larks,26,26,3,3
Any Way You Want It,The Dave Clark Five,46,46,3,3
Saturday Night At The Movies,The Drifters,30,30,3,3
Come See About Me,Nella Dodds,74,74,3,3
One More Time,The Ray Charles Singers,64,64,3,3
"Run, Run, Run",The Gestures,63,63,3,3
Why (Doncha Be My Girl),The Chartbusters,92,92,2,2
Willow Weep For Me,Chad & Jeremy,55,55,3,3
Almost There,Andy Williams,67,67,3,3
Do Anything You Wanna (Part I),Harold Betters,84,84,3,3
Since I Don't Have You,Chuck Jackson,62,62,3,3
I've Got The Skill,Jackie Ross,89,89,2,2
The Wedding,Julie Rogers,51,51,2,2
Keep Searchin' (We'll Follow The Sun),Del Shannon,71,71,2,2
How Sweet It Is To Be Loved By You,Marvin Gaye,65,65,2,2
High Heel Sneakers,Jerry Lee Lewis,91,91,1,1
Here She Comes,The Tymes,93,93,2,2
Thou Shalt Not Steal,Dick and DeeDee,77,77,2,2
Scratchy,Travis Wammack,94,94,2,2
Amen,The Impressions,59,59,2,2
The 81,Candy & The Kisses,82,82,2,2
I Won't Forget You,Jim Reeves,95,95,2,2
It's All Over,Walter Jackson,80,80,2,2
Unless You Care,Terry Black,100,100,1,1
Without The One You Love (Life's Not Worth While),Four Tops,68,68,1,1
Dear Heart,Jack Jones,75,75,1,1
The Price,Solomon Burke,76,76,1,1
Dear Heart,Andy Williams,78,78,1,1
Walk Away,Matt Monro,79,79,1,1
As Tears Go By,Marianne Faithfull,81,81,1,1
Love Potion Number Nine,The Searchers,83,83,1,1
A Woman's Love,Carla Thomas,85,85,1,1
Roses Are Red My Love,"The ""You Know Who"" Group!",86,86,1,1
Silly Little Girl,The Tams,87,87,1,1
Hey Little One,J. Frank Wilson and The Cavaliers,88,88,1,1
(There's) Always Something There To Remind Me,Sandie Shaw,89,89,1,1
I'm Gonna Love You Too,The Hullaballoos,90,90,1,1
Don't Forget I Still Love You,Bobbi Martin,92,92,1,1
Do-Wacka-Do,Roger Miller,96,96,1,1
You're The Only World I Know,Sonny James,97,97,1,1
Getting Mighty Crowded,Betty Everett,98,98,1,1
A Happy Guy,Rick Nelson,99,99,1,1
It'll Never Be Over For Me,Baby Washington,100,100,1,1
