song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Okefenokee,Freddie Cannon,43,43,9,9
Twice As Nice,Clyde McPhatter,91,91,2,2
Poco-Loco,Gene & Eunice,48,48,13,13
I Looked At Heaven,Tommy Edwards,100,100,1,1
Just Ask Your Heart,Frankie Avalon,7,7,14,14
Put Your Head On My Shoulder,Paul Anka,2,2,14,14
Somethin Else,Eddie Cochran,58,58,9,9
You're Gonna Miss Me,Connie Francis,34,34,10,10
The Three Bells (The Jimmy Brown Story),Dick Flood,23,23,8,8
Suzie Baby,Bobby Vee and The Shadows,77,77,4,4
Betty My Angel,Jerry Fuller,90,90,2,2
I Cried,Joe Damiano,91,91,3,3
Sweet Bird Of Youth,Nat King Cole,96,96,2,2
The Caterpillar Crawl,The Strangers,49,49,7,7
I'm A Hog For You,The Coasters,38,38,8,8
Lonely Street,Andy Williams,5,5,13,13
Mr. Blue,The Fleetwoods,1,1,13,13
The Battle Of Kookamonga,Homer And Jethro,14,14,10,10
Come On And Get Me,Fabian,29,29,8,8
Battle Hymn Of The Republic,The Mormon Tabernacle Choir,13,13,13,13
Where,The Platters,44,44,9,9
Breaking Up Is Hard To Do,Jivin' Gene And The Jokers,69,69,4,4
Teen Beat,Sandy Nelson,4,4,13,13
The Shape I'm In,Johnny Restivo,80,80,3,3
You Were Mine,Fireflies,21,21,13,13
You Better Know It,Jackie Wilson,37,37,10,10
Fools Hall Of Fame,Pat Boone,29,29,9,9
Deck Of Cards,Wink Martindale,7,7,12,12
Love Potion No. 9,The Clovers,23,23,12,12
Every Little Thing I Do,Dion & The Belmonts,48,48,8,8
(Seven Little Girls) Sitting In The Back Seat,Paul Evans and the Curls,9,9,12,12
A Worried Man,The Kingston Trio,20,20,11,11
Fog Cutter,The Frantics,93,93,1,1
Private Eye,The Olympics,95,95,1,1
Wish It Were Me,The Platters,61,61,7,7
One More Sunrise (Morgen),Leslie Uggams,98,98,1,1
I'll Never Fall In Love Again,Johnnie Ray,75,75,6,6
I Ain't Never,The Four Preps,79,79,2,2
Got The Feeling,Fabian,54,54,5,5
Ski King,E.C. Beatty,50,50,6,6
Say Man,Bo Diddley,20,20,11,11
Don't You Know,Della Reese,2,2,11,11
Boogie Bear,Boyd Bennett,73,73,4,4
Shout - Part 1,The Isley Brothers,47,47,9,9
Tucumcari,Jimmie Rodgers,32,32,9,9
Two Fools,Frankie Avalon,54,54,5,5
Six Boys And Seven Girls,Anita Bryant,62,62,6,6
Plenty Good Lovin',Connie Francis,69,69,7,7
In The Mood,Ernie Fields & Orch.,5,5,11,11
"Darling, I Love You",Al Martino,63,63,6,6
Danny Boy,Conway Twitty,11,11,10,10
I'll Be Seeing You,Tommy Sands,51,51,5,5
Living Doll,Cliff Richard and The Drifters,30,30,10,10
It Happened Today,The Skyliners,59,59,8,8
Boo Boo Stick Beat,Chet Atkins,49,49,8,8
Torquay,Fireballs,39,39,10,10
"First Love, First Tears",Duane Eddy His Twangy Guitar And The Rebels,59,59,9,9
The Enchanted Sea,The Islanders,15,15,10,10
Woo-Hoo,Rock-A-Teens,16,16,9,9
Misty,Johnny Mathis,12,12,9,9
Some Kind-A Earthquake,Duane Eddy His Twangy Guitar And The Rebels,37,37,8,8
If I Give My Heart To You,Kitty Kallen,34,34,9,9
Heartaches By The Number,Guy Mitchell,4,4,9,9
Joey's Song,Bill Haley And His Comets,46,46,9,9
Unforgettable,Dinah Washington,17,17,9,9
Just To Be With You,The Passions,84,84,8,8
Bad Girl,The Miracles,93,93,2,2
Love Walked In,The Flamingos,88,88,3,3
We Got Love,Bobby Rydell,8,8,8,8
I Dig Girls,Bobby Rydell,46,46,6,6
Oh! Carol,Neil Sedaka,13,13,8,8
Running Bear,Johnny Preston,59,59,7,7
If You Don't Want My Lovin',"Carl Dobkins, Jr.",67,67,3,3
I Don't Know,Ruth Brown,64,64,6,6
Goodbye Charlie,Patti Page,90,90,3,3
Dance With Me,The Drifters,15,15,8,8
The Story Of Our Love,Johnny Mathis,93,93,2,2
There Comes A Time,Jack Scott,71,71,5,5
So Many Ways,Brook Benton,6,6,7,7
Talk To Me,Frank Sinatra,38,38,7,7
A Lover's Prayer,Dion & The Belmonts,73,73,3,3
Tennessee Waltz,Jerry Fuller,63,63,6,6
Living Doll,David Hill,92,92,2,2
Igmoo (The Pride Of South Central High),Stonewall Jackson,95,95,2,2
High School U.S.A.,Tommy Facenda,28,28,7,7
The Clouds,The Spacemen,41,41,7,7
Midnight Stroll,The Revels,35,35,7,7
Don't Take The Stars,The Mystics,98,98,2,2
Believe Me,Royal Teens,26,26,6,6
Tennessee Waltz,Bobby Comstock,52,52,6,6
Pretend,Carl Mann,57,57,6,6
Be My Guest,Fats Domino,9,9,6,6
The Enchanted Sea,The Exotic Sounds of Martin Denny,28,28,6,6
You Mean Everything To Me,The Fleetwoods,84,84,2,2
The Hunch,Bobby Peterson Quintet,71,71,6,6
Come Into My Heart,Lloyd Price and His Orchestra,30,30,6,6
I'll Be Seeing You,Poni-Tails,87,87,3,3
First Name Initial,Annette With The Afterbeats,48,48,6,6
I've Been Around,Fats Domino,33,33,6,6
The Hunch,Paul Gayten,68,68,6,6
My Heart Became Of Age,Annette With The Afterbeats,74,74,3,3
There's A Girl,Jan & Dean,97,97,3,3
Always,Sammy Turner,19,19,5,5
"(If You Cry) True Love, True Love",The Drifters,33,33,5,5
You Went Back On Your Word,Clyde McPhatter,72,72,3,3
Starry Eyed,Gary Stites,77,77,5,5
Scarlet Ribbons (For Her Hair),The Browns,21,21,5,5
Tiny Tim,LaVern Baker,63,63,5,5
You Got What It Takes,Marv Johnson,32,32,5,5
Reveille Rock,Johnny And The Hurricanes,25,25,5,5
Fancy Nancy,Skip And Flip,71,71,5,5
Honestly And Truly,Tommy Edwards,65,65,5,5
Smooth Operator,Sarah Vaughan,57,57,5,5
Wheel Of Fortune,The Knightsbridge Strings,88,88,3,3
Marina,Rocco Granata and the International Quintet,36,36,4,4
Uh! Oh! Part 2,The Nutty Squirrels,25,25,4,4
Happy Anniversary,Jane Morgan,83,83,4,4
El Paso,Marty Robbins,27,27,4,4
Happy Anniversary,The Four Lads,77,77,4,4
One More Chance,Rod Bernard,74,74,4,4
Don't Destroy Me,Crash Craddock,94,94,1,1
I'm Movin' On,Ray Charles and his Orchestra,49,49,4,4
Old Shep,Ralph DeMarco,91,91,2,2
"There, I've Said It Again",Sam Cooke,81,81,4,4
Wont'cha Come Home,Lloyd Price and His Orchestra,43,43,4,4
The Big Hurt,Miss Toni Fisher,18,18,3,3
The Best Of Everything,Johnny Mathis,62,62,3,3
Hound Dog Man,Fabian,32,32,3,3
Goodnight My Love (Pleasant Dreams),Ray Peterson,73,73,3,3
Gilee,Sonny Spencer,82,82,3,3
Marina,Jacky Noguez And His Orchestra,87,87,3,3
God Bless America,Connie Francis,46,46,3,3
(New In) The Ways Of Love,Tommy Edwards,67,67,3,3
I'll Walk The Line,Don Costa And His Orchestra And Chorus,72,72,3,3
So Young,Clyde Stacy,99,99,2,2
This Friendly World,Fabian,41,41,2,2
Way Down Yonder In New Orleans,Freddie Cannon,60,60,2,2
It's Time To Cry,Paul Anka,40,40,2,2
Among My Souvenirs,Connie Francis,56,56,2,2
Pretty Blue Eyes,Steve Lawrence,54,54,2,2
Talk That Talk,Jackie Wilson,83,83,2,2
Sandy,Larry Hall,64,64,2,2
Why,Frankie Avalon,53,53,2,2
We Told You Not To Marry,Titus Turner,93,93,2,2
I Wanna Be Loved,Ricky Nelson,50,50,1,1
Tear Drop,Santo & Johnny,76,76,1,1
Marina,Willy Alberti,81,81,1,1
Mighty Good,Ricky Nelson,86,86,1,1
Symphony,Sammy Turner,90,90,1,1
Shadows,5 Satins,95,95,1,1
Beyond The Sunset,Pat Boone,96,96,1,1
Smokie - Part 2,Bill Black's Combo,98,98,1,1
Teach Me Tiger,April Stevens,99,99,1,1
