song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
I Call Your Name,Switch,95,95,4,4
Head Games,Foreigner,30,30,3,3
Chiquitita,ABBA,48,48,3,3
Deja Vu,Dionne Warwick,60,60,3,3
Rapper's Delight,Sugarhill Gang,63,63,3,3
Video Killed The Radio Star,The Buggles,65,65,3,3
Mistrusted Love,Mistress,70,70,3,3
The Shape Of Things To Come,The Headboys,76,76,3,3
Coward Of The County,Kenny Rogers,46,46,2,2
Don't Do Me Like That,Tom Petty And The Heartbreakers,61,61,2,2
Third Time Lucky (First Time I Was A Fool),Foghat,56,56,2,2
Rotation,Herb Alpert,71,71,2,2
I'd Rather Leave While I'm In Love,Rita Coolidge,72,72,2,2
Savannah Nights,Tom Johnston,74,74,2,2
Since You Been Gone,Rainbow,79,79,2,2
"Yes, I'm Ready",Teri DeSario With K.C.,81,81,2,2
What's A Matter Baby,Ellen Foley,92,92,2,2
Forever Mine,The O'Jays,82,82,1,1
She's In Love With You,Suzi Quatro,83,83,1,1
I Wanna Be Your Lover,Prince,85,85,1,1
Message In A Bottle,The Police,86,86,1,1
Roller-Skatin' Mate (Part I),Peaches & Herb,89,89,1,1
You Know That I Love You,Santana,90,90,1,1
Do You Love What You Feel,Rufus And Chaka Khan,96,96,1,1
Cruel Shoes,Steve Martin,97,97,1,1
Dig The Gold,Joyce Cobb,98,98,1,1
