song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Better Than Revenge (Taylor's Version),Taylor Swift,28,28,1,1
Castles Crumbling (Taylor's Version) (From The Vault),Taylor Swift Featuring Hayley Williams,31,31,1,1
Speak Now (Taylor's Version),Taylor Swift,33,33,1,1
When Emma Falls In Love (Taylor's Version) (From The Vault),Taylor Swift,34,34,1,1
Electric Touch (Taylor's Version) (From The Vault),Taylor Swift Featuring Fall Out Boy,35,35,1,1
Mean (Taylor's Version),Taylor Swift,39,39,1,1
Foolish One (Taylor's Version) (From The Vault),Taylor Swift,40,40,1,1
The Story Of Us (Taylor's Version),Taylor Swift,42,42,1,1
Timeless (Taylor's Version) (From The Vault),Taylor Swift,48,48,1,1
Haunted (Taylor's Version),Taylor Swift,50,50,1,1
Long Live (Taylor's Version),Taylor Swift,53,53,1,1
Last Kiss (Taylor's Version),Taylor Swift,57,57,1,1
Never Grow Up (Taylor's Version),Taylor Swift,58,58,1,1
Innocent (Taylor's Version),Taylor Swift,63,63,1,1
Super Shy,NewJeans,48,48,8,8
Ours (Taylor's Version),Taylor Swift,69,69,1,1
Superman (Taylor's Version),Taylor Swift,74,74,1,1
Point Me 2,FendiDa Rappa With Cardi B,82,82,1,1
LaLa,Myke Towers,43,43,14,14
Seven,Jung Kook Featuring Latto,1,1,13,13
Try That In A Small Town,Jason Aldean,1,1,13,13
What Was I Made For?,Billie Eilish,14,14,13,13
Overdrive,Post Malone,47,47,3,3
S91,Karol G,45,45,6,6
Rush,Troye Sivan,77,77,2,2
Save Me The Trouble,Dan + Shay,84,84,1,1
Turn Yo Clic Up,Quavo & Future,83,83,2,2
Quema,Ryan Castro x Pe$o Pluma,92,92,1,1
Angels Don't Always Have Wings,Thomas Rhett,69,69,9,9
Thang For You,Rylo Rodriguez Featuring NoCap,91,91,2,2
Johnny Dang,"That Mexican OT, Paul Wall & DRODi",65,65,12,12
K-POP,"Travis Scott, Bad Bunny & The Weeknd",7,7,8,8
White Horse,Chris Stapleton,31,31,12,12
Deli,Ice Spice,41,41,12,12
Heartbroken,"Diplo, Jessie Murph & Polo G",64,64,5,5
Speed Drive,Charli xcx,73,73,5,5
ETA,NewJeans,81,81,1,1
I'm Just Ken,Ryan Gosling,87,87,3,3
Oklahoma Smokeshow,Zach Bryan,80,80,9,8
But I Got A Beer In My Hand,Luke Bryan,92,92,3,3
Cool With You,NewJeans,93,93,1,1
Talibans II,Burna Boy & Byron Messia,99,99,1,1
Equal Dirt,Rylo Rodriguez,100,100,1,1
Meltdown,Travis Scott Featuring Drake,3,3,11,11
FE!N,Travis Scott Featuring Playboi Carti,5,5,9,9
I Know ?,Travis Scott,11,11,11,11
Hyaena,Travis Scott,14,14,2,2
Thank God,Travis Scott,16,16,3,3
Topia Twins,Travis Scott Featuring Rob49 & 21 Savage,17,17,4,4
My Eyes,Travis Scott,19,19,4,4
Modern Jam,Travis Scott Featuring Teezo Touchdown,23,23,2,2
Delresto (Echoes),Travis Scott & Beyonce,25,25,2,2
Telekinesis,Travis Scott Featuring SZA & Future,26,26,11,11
Sirens,Travis Scott,27,27,2,2
God's Country,Travis Scott,28,28,2,2
Skitzo,Travis Scott Featuring Young Thug,34,34,2,2
Circus Maximus,Travis Scott Featuring The Weeknd & Swae Lee,36,36,1,1
Til Further Notice,Travis Scott Featuring James Blake & 21 Savage,38,38,2,2
In Your Love,Tyler Childers,43,43,10,10
Lost Forever,Travis Scott Featuring Westside Gunn,46,46,1,1
Looove,Travis Scott Featuring Kid Cudi,49,49,1,1
Parasail,Travis Scott Featuring Yung Lean & Dave Chappelle,53,53,1,1
Jealousy,Offset & Cardi B,55,55,3,3
Enough Is Enough,Post Malone,56,56,1,1
Something Real,Post Malone,67,67,1,1
On The Radar Freestyle,Drake & Central Cee,80,80,1,1
Too Cool To Die,Post Malone,87,87,1,1
Don't Understand,Post Malone,88,88,1,1
Aqui Te Espero,Ivan Cornejo,89,89,1,1
Novacandy,Post Malone,90,90,1,1
Paint The Town Red,Doja Cat,1,1,10,10
Blank Space,Taylor Swift,1,46,38,2
Good Good,"Usher, Summer Walker & 21 Savage",28,28,9,9
El Amor de Su Vida,Grupo Frontera & Grupo Firme,68,68,8,8
Rich Men North Of Richmond,Oliver Anthony Music,1,1,9,9
Bad Idea Right?,Olivia Rodrigo,7,7,9,9
Mi Ex Tenia Razon,Karol G,22,22,9,9
Qlona,Karol G & Peso Pluma,28,28,9,9
Supposed To Be Loved,"DJ Khaled, Lil Baby, Future & Lil Uzi Vert",52,52,1,1
The Painter,Cody Johnson,55,55,2,2
Una Noche En Medellin (Remix),"Karol G, Cris Mj & Ryan Castro",68,68,1,1
Aint Gotta Dollar,Oliver Anthony Music,82,82,2,2
Oki Doki,Karol G,83,83,1,1
Pretty Little Poison,Warren Zeiders,59,59,6,6
Amargura,Karol G,85,85,5,5
Love Me Again,V,96,96,1,1
Mona Lisa,Dominic Fike,89,89,2,2
Lose Control,Teddy Swims,58,58,9,9
Call Your Friends,Rod Wave,18,18,8,8
Standing Room Only,Tim McGraw,61,61,6,6
Barely Holdin' On,Polo G,68,68,1,1
F*ck U Thought,Lil Durk,77,77,1,1
Summer Too Hot,Chris Brown,93,93,4,4
"Burn, Burn, Burn",Zach Bryan,99,99,2,1
I Remember Everything,Zach Bryan Featuring Kacey Musgraves,1,1,7,7
Used To Be Young,Miley Cyrus,8,8,7,7
Hey Driver,Zach Bryan Featuring The War And Treaty,14,14,7,7
Spotless,Zach Bryan Featuring The Lumineers,17,17,6,6
East Side Of Sorrow,Zach Bryan,18,18,6,6
Single Soon,Selena Gomez,19,19,7,7
Tourniquet,Zach Bryan,20,20,7,7
Overtime,Zach Bryan,22,22,3,3
Summertime's Close,Zach Bryan,23,23,3,3
Fear And Friday's,Zach Bryan,24,24,3,3
Ticking,Zach Bryan,29,29,3,3
El Dorado,Zach Bryan,31,31,3,3
Holy Roller,Zach Bryan Featuring Sierra Ferrell,37,37,3,3
Smaller Acts,Zach Bryan,38,38,3,3
Fear And Friday's (Poem),Zach Bryan,39,39,1,1
Jake's Piano - Long Island,Zach Bryan,41,41,2,2
Tradesman,Zach Bryan,44,44,2,2
Oklahoman Son,Zach Bryan,47,47,2,2
Sittin' On Top Of The World,Burna Boy,80,80,3,3
There I Go,Gucci Mane Featuring J. Cole & Mike Will Made-It,94,94,1,1
Primera Cita,Carin Leon,97,97,2,2
On My Mama,Victoria Monet,76,76,4,4
Last Time I Saw You,Nicki Minaj,23,23,2,2
Margaritaville,Jimmy Buffett,8,38,23,1
Demons,Doja Cat,46,46,2,2
Come See Me,Rod Wave,19,19,6,6
Que Onda,Calle 24 x Chino Pacas x Fuerza Regida,61,61,3,3
SkeeYee,Sexyy Red,62,62,6,6
Keep Going Up!,"Timbaland, Nelly Furtado & Justin Timberlake",84,84,1,1
Get Him Back!,Olivia Rodrigo,11,11,5,5
All-American Bitch,Olivia Rodrigo,13,13,4,4
Bongos,Cardi B & Megan Thee Stallion,14,14,5,5
The Grudge,Olivia Rodrigo,16,16,4,4
Making The Bed,Olivia Rodrigo,19,19,3,3
Logical,Olivia Rodrigo,20,20,3,3
Lacy,Olivia Rodrigo,23,23,3,3
Ballad Of A Homeschooled Girl,Olivia Rodrigo,24,24,2,2
Love Is Embarrassing,Olivia Rodrigo,25,25,3,3
Pretty Isn't Pretty,Olivia Rodrigo,30,30,2,2
Teenage Dream,Olivia Rodrigo,39,39,2,2
Slow Dancing,V,51,51,1,1
Bipolar,Peso Pluma x Jasiel Nunez x Junior H,60,60,4,4
Slime You Out,Drake Featuring SZA,1,1,4,4
Turks & Caicos,Rod Wave Featuring 21 Savage,24,24,4,4
Boyz Don't Cry,Rod Wave,25,25,4,4
Great Gatsby,Rod Wave,30,30,4,4
Greedy,Tate McRae,14,14,4,4
Long Journey,Rod Wave,39,39,3,3
Nostalgia,Rod Wave & Wet,40,40,2,2
Crazy,Rod Wave,48,48,2,2
HG4,Rod Wave,51,51,3,3
Checkmate,Rod Wave,55,55,2,2
Love For A Thug,Rod Wave,56,56,1,1
2018,Rod Wave & Sadie Jean,61,61,1,1
Keep It G,Rod Wave,71,71,1,1
Pass You By,Rod Wave,73,73,1,1
Love Story/Interlude,Rod Wave,79,79,1,1
Back Lit,Rod Wave,80,80,1,1
Another One Of Me,"Diddy, French Montana & The Weeknd Featuring 21 Savage",87,87,1,1
Strangers,Kenya Grace,56,56,4,4
Rap Beef,Rod Wave,93,93,1,1
Lil Boo Thang,Paul Russell,51,51,4,4
Sarah's Place,Zach Bryan Featuring Noah Kahan,14,14,3,3
Agora Hills,Doja Cat,18,18,3,3
Boys Of Faith,Zach Bryan Featuring Bon Iver,26,26,2,2
Deep Satin,Zach Bryan,45,45,1,1
Nine Ball,Zach Bryan,54,54,1,1
El Jefe,Shakira X Fuerza Regida,55,55,1,1
500lbs,Lil Tecca,60,60,3,3
One More Time,blink-182,62,62,1,1
Un Preview,Bad Bunny,43,43,3,3
"Pain, Sweet, Pain",Zach Bryan,66,66,1,1
My Love Mine All Mine,Mitski,49,49,3,3
Segun Quien,Maluma & Carin Leon,69,69,3,3
HVN On Earth,Lil Tecca & Kodak Black,88,88,1,1
Can't Have Mine,Dylan Scott,81,81,3,3
3D,Jung Kook & Jack Harlow,5,5,2,2
Better Place,*NSYNC,25,25,2,2
Mamaw's House,Thomas Rhett Featuring Morgan Wallen,55,55,1,1
Water,Tyla,63,63,2,2
Stick Season,Noah Kahan,74,74,2,2
Shaq & Kobe,Rick Ross & Meek Mill,83,83,1,1
Stars Like Confetti,Dustin Lynch,89,89,2,2
God Gave Me A Girl,Russell Dickerson,90,90,2,2
The Secret Recipe,Lil Yachty & J. Cole,92,92,1,1
First Person Shooter,Drake Featuring J. Cole,1,1,1,1
IDGAF,Drake Featuring Yeat,2,2,1,1
Virginia Beach,Drake,3,3,1,1
Calling For You,Drake Featuring 21 Savage,5,5,1,1
Daylight,Drake,8,8,1,1
Fear Of Heights,Drake,10,10,1,1
Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,11,11,1,1
Gently,Drake Featuring Bad Bunny,12,12,1,1
Amen,Drake Featuring Teezo Touchdown,15,15,1,1
7969 Santa,Drake,16,16,1,1
8am In Charlotte,Drake,17,17,1,1
What Would Pluto Do,Drake,18,18,1,1
Bahamas Promises,Drake,20,20,1,1
Tried Our Best,Drake,21,21,1,1
Members Only,Drake Featuring PARTYNEXTDOOR,24,24,1,1
All The Parties,Drake Featuring Chief Keef,26,26,1,1
Drew A Picasso,Drake,27,27,1,1
Another Late Night,Drake Featuring Lil Yachty,29,29,1,1
Away From Home,Drake,32,32,1,1
BBL Love Interlude,Drake,36,36,1,1
Polar Opposites,Drake,37,37,1,1
Screw The World Interlude,Drake,42,42,1,1
Wild Ones,Jessie Murph & Jelly Roll,49,49,1,1
She Calls Me Back,Noah Kahan With Kacey Musgraves,76,76,1,1
Y Lloro,Junior H,97,97,1,1
