song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Stereo Love,Edward Maya & Vika Jigulina,37,37,6,6
Memories,David Guetta Featuring Kid Cudi,58,58,6,6
Loca,Shakira Featuring El Cata or Dizzee Rascal,32,32,6,6
Back To December,Taylor Swift,6,6,3,3
Lucky,Glee Cast,27,27,1,1
"River Deep, Mountain High",Glee Cast,41,41,1,1
Happy Days Are Here Again / Get Happy,Glee Cast,48,48,1,1
Don't Go Breaking My Heart,Glee Cast,50,50,1,1
Move That Body,Nelly Featuring T-Pain & Akon,54,54,1,1
Little Miss,Sugarland,80,80,1,1
This,Darius Rucker,83,83,1,1
Sing!,Glee Cast,87,87,1,1
Le Jazz Hot,Glee Cast,94,94,1,1
This Ain't No Love Song,Trace Adkins,88,88,5,5
Mean,Taylor Swift,11,11,1,1
Firework,Katy Perry,9,9,4,4
Gonna Get This,Hannah Montana Featuring Iyaz,66,66,1,1
Whip My Hair,Willow,11,11,4,4
Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",18,18,4,4
The End,Kings of Leon,82,82,1,1
What's My Name?,Rihanna Featuring Drake,1,1,4,4
Rap Song,T-Pain Featuring Rick Ross,89,89,1,1
Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,90,90,4,4
Lay It Down,Lloyd,71,71,4,4
Tighten Up,The Black Keys,93,93,1,1
Strip Me,Natasha Bedingfield,95,95,2,2
We R Who We R,Ke$ha,1,1,3,3
Sparks Fly,Taylor Swift,17,17,2,2
Innocent,Taylor Swift,27,27,1,1
Yeah 3X,Chris Brown,33,33,3,3
The Story Of Us,Taylor Swift,41,41,1,1
Dear John,Taylor Swift,54,54,1,1
Better Than Revenge,Taylor Swift,56,56,1,1
Haunted,Taylor Swift,63,63,1,1
Last Kiss,Taylor Swift,71,71,1,1
I Won't Let Go,Rascal Flatts,72,72,1,1
Enchanted,Taylor Swift,75,75,1,1
Mr. Rager,Kid Cudi,77,77,1,1
Never Grow Up,Taylor Swift,84,84,1,1
Long Live,Taylor Swift,85,85,1,1
Time Warp,Glee Cast,89,89,1,1
One In A Million,Ne-Yo,94,94,3,3
Someone Else Calling You Baby,Luke Bryan,86,86,3,3
Felt Good On My Lips,Tim McGraw,26,26,2,2
Sleazy Remix 2.0 Get Sleazier,"Ke$ha Featuring Lil Wayne, Wiz Khalifa, T.I. & Andre 3000",51,51,1,1
Roman's Revenge,Nicki Minaj Featuring Eminem,56,56,1,1
"Bon, Bon",Pitbull,61,61,2,2
Somewhere With You,Kenny Chesney,58,58,2,2
Get Back Up,T.I. Featuring Chris Brown,70,70,1,1
Lo Mejor De Mi Vida Eres Tu,Ricky Martin Featuring Natalia Jimenez,74,74,1,1
Sick,New Hollow,86,86,2,2
Voices,Chris Young,89,89,2,2
Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,56,56,2,2
Bullets In The Gun,Toby Keith,97,97,2,2
The Big Bang,ROCKMAFIA,98,98,1,1
Who Are You When I'm Not Looking,Blake Shelton,81,81,2,2
Teenage Dream,Glee Cast,8,8,1,1
The Time (Dirty Bit),The Black Eyed Peas,12,12,1,1
Start Me Up / Livin' On A Prayer,Glee Cast,31,31,1,1
Stop! In The Name Of Love / Free Your Mind,Glee Cast,38,38,1,1
One Love (People Get Ready),Glee Cast,41,41,1,1
Marijuana,Kid Cudi,54,54,1,1
The Show Goes On,Lupe Fiasco,57,57,1,1
Down On Me,Jeremih Featuring 50 Cent,67,67,1,1
Hello World,Lady Antebellum,70,70,1,1
What If,Jason Derulo,76,76,1,1
Cannibal,Ke$ha,77,77,1,1
Scott Mescudi Vs. The World,Kid Cudi Featuring Cee-Lo,92,92,1,1
Make A Movie,Twista Featuring Chris Brown,94,94,1,1
