song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
He Can't Love You,Michael Stanley Band,72,72,2,2
Killin' Time,Fred Knoblock & Susan Anton,77,77,2,2
Easy Love,Dionne Warwick,78,78,2,2
I Need Your Lovin',Teena Marie,80,80,2,2
Hey Nineteen,Steely Dan,65,65,1,1
9 To 5,Dolly Parton,73,73,1,1
Need Your Loving Tonight,Queen,76,76,1,1
Cold Love,Donna Summer,81,81,1,1
Trickle Trickle,The Manhattan Transfer,82,82,1,1
Smoky Mountain Rain,Ronnie Milsap,83,83,1,1
Love T.K.O.,Teddy Pendergrass,85,85,1,1
Miss Sun,Boz Scaggs,87,87,1,1
Keep On Loving You,REO Speedwagon,88,88,1,1
Gypsy Spirit,Pendulum,98,98,1,1
