song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Use Me,Bill Withers,2,2,12,12
Tight Rope,Leon Russell,11,11,12,12
Sweet Caroline (Good Times Never Seemed So Good),Bobby Womack & Peace,51,51,9,9
Why/Lonely Boy,Donny Osmond,13,13,12,12
You Wear It Well,Rod Stewart,13,13,10,10
From The Beginning,"Emerson, Lake & Palmer",39,39,11,11
I Will Never Pass This Way Again,Glen Campbell,61,61,7,7
Toast To The Fool,The Dramatics,67,67,9,9
A Piece Of Paper,Gladstone,45,45,11,11
I've Got To Have You,Sammi Smith,77,77,7,7
"For Emily, Whenever I May Find Her",Simon & Garfunkel,53,53,7,7
Don't Ever Be Lonely (A Poor Little Fool Like Me),Cornelius Brothers & Sister Rose,23,23,11,11
Thunder And Lightning,Chi Coltrane,17,17,13,13
Good Time Charlie's Got The Blues,Danny O'Keefe,9,9,13,13
Loving You Just Crossed My Mind,Sam Neely,29,29,12,12
Listen To The Music,The Doobie Brothers,11,11,13,13
Think (About It),Lyn Collins,66,66,7,7
Lady Eleanor,Lindisfarne,82,82,5,5
Fool's Paradise,The Sylvers,94,94,3,3
Whatever Turns You On,Travis Wammack,95,95,4,4
If I Could Reach You,The 5th Dimension,10,10,12,12
Rock Me Baby,David Cassidy,38,38,8,8
Witchy Woman,Eagles,9,9,12,12
Slaughter,Billy Preston,50,50,8,8
(It's The Way) Nature Planned It,Four Tops,53,53,9,9
I Can See Clearly Now,Johnny Nash,1,1,12,12
Summer Breeze,Seals & Crofts,6,6,12,12
Money Back Guarantee,Five Man Electrical Band,72,72,5,5
"Carry Me, Carrie",Dr. Hook And The Medicine Show,71,71,6,6
Colorado,Danny Holien,66,66,8,8
Don't Hide Your Love,Cher,46,46,8,8
(They Long To Be) Close To You,Jerry Butler & Brenda Lee Eager,91,91,3,3
Evil Ways,Carlos Santana & Buddy Miles,84,84,5,5
Midnight Rider,Joe Cocker and The Chris Stainton Band,27,27,8,8
I'll Be Around,The Spinners,3,3,11,11
Woman Don't Go Astray,King Floyd,53,53,11,11
That's How Love Goes,Jermaine Jackson,46,46,11,11
Don't Do It,The Band,34,34,11,11
Spaceman,Nilsson,23,23,10,10
Buzzy Brown,Tim Davis,91,91,3,3
Best Thing,Styx,82,82,6,6
I'll Make You Music,Beverly Bremers,63,63,9,9
Keep On Running,Stevie Wonder,90,90,3,3
We Can Make It Together,Steve & Eydie Featuring The Osmonds,68,68,10,10
With Pen In Hand,Bobby Goldsboro,94,94,5,5
Let It Rain,Eric Clapton,49,49,10,10
All The Young Dudes,Mott the Hoople,37,37,10,10
I'd Love You To Want Me,Lobo,2,2,10,10
Rock 'N Roll Soul,Grand Funk Railroad,29,29,10,10
Can't You Hear The Song?,Wayne Newton,48,48,8,8
One More Chance,Ocean,76,76,4,4
American City Suite,Cashman & West,27,27,10,10
"Mean Little Woman, Rosalie",Tommy Roe,92,92,3,3
"Dance, Dance, Dance",The New Seekers featuring Marty Kristian,84,84,5,5
Poor Boy,Casey Kelly,52,52,9,9
A Lonely Man/The Man & The Woman (The Boy & The Girl),The Chi-lites,57,57,5,5
Guilty,Al Green,69,69,7,7
If You Don't Know Me By Now,Harold Melvin And The Blue Notes,7,7,9,9
The Mosquito,The Doors,85,85,4,4
If You Can Beat Me Rockin' (You Can Have My Chair),Laura Lee,65,65,8,8
Dinah Flo,Boz Scaggs,86,86,4,4
Funny Face,Donna Fargo,21,21,9,9
Take Me Bak 'Ome,Slade,97,97,2,2
Why Can't We Be Lovers,Holland-Dozier,57,57,9,9
Sing A Song/Make Your Own Kind Of Music,Barbra Streisand,94,94,3,3
So Long Dixie,"Blood, Sweat & Tears",44,44,9,9
Elected,Alice Cooper,26,26,8,8
Rockin' Pneumonia - Boogie Woogie Flu,Johnny Rivers,26,26,8,8
If You Let Me,Eddie Kendricks,66,66,8,8
Wedding Song (There Is Love),Petula Clark,65,65,8,8
Sunny Days,Lighthouse,38,38,8,8
Dedicated To The One I Love,The Temprees,93,93,2,2
Man Sized Job,Denise LaSalle,55,55,8,8
I Just Want To Make Love To You,Foghat,91,91,3,3
Happier Than The Morning Sun,B.J. Thomas,100,100,2,2
Operator (That's Not the Way it Feels),Jim Croce,20,20,7,7
Papa Was A Rollin' Stone,The Temptations,5,5,7,7
Baby Sitter,Betty Wright,50,50,7,7
No,Bulldog,61,61,7,7
I'm Stone In Love With You,The Stylistics,15,15,7,7
Deteriorata,National Lampoon,91,91,4,4
Runnin' Back To Saskatoon,The Guess Who,96,96,3,3
Something's Wrong With Me,Austin Roberts,18,18,7,7
Ventura Highway,America,13,13,6,6
It Never Rains In Southern California,Albert Hammond,14,14,6,6
Theme From The Men,Isaac Hayes,43,43,6,6
Convention '72,The Delegates,8,8,6,6
I Love You More Than You'll Ever Know,Donny Hathaway,60,60,6,6
Together Alone,Melanie,86,86,4,4
Sunday Morning Sunshine,Harry Chapin,75,75,6,6
Crazy Horses,The Osmonds,19,19,6,6
You Ought To Be With Me,Al Green,8,8,6,6
"Hey, You Love",Mouth & MacNeal,87,87,3,3
Down To The Nightclub,Tower of Power,73,73,6,6
Misty Blue,Joe Simon,91,91,5,5
The People Tree,"Sammy Davis, Jr. with The Mike Curb Congregation",92,92,5,5
Song Seller,The Raiders,96,96,3,3
What Am I Crying For?,Dennis Yost And The Classics IV,52,52,6,6
I Guess I'll Miss The Man,The Supremes,85,85,6,6
Dialogue (Part I & II),Chicago,28,28,5,5
Work To Do,The Isley Brothers,59,59,5,5
Clair,Gilbert O'Sullivan,17,17,5,5
Corner Of The Sky,Jackson 5,27,27,5,5
Dancing In The Moonlight,King Harvest,67,67,5,5
Special Someone,The Heywoods,69,69,5,5
Do Ya,The Move,93,93,5,5
Redwood Tree,Van Morrison,98,98,2,2
Suite: Man And Woman,Tony Cole,97,97,4,4
I Didn't Know I Loved You (Till I Saw You Rock And Roll),Gary Glitter,47,47,4,4
Me And Mrs. Jones,Billy Paul,23,23,4,4
Living In The Past,Jethro Tull,36,36,4,4
In Heaven There Is No Beer,Clean Living,62,62,4,4
Lies,J.J. Cale,46,46,4,4
I Found My Dad,Joe Simon,78,78,4,4
One Night Affair,Jerry Butler,60,60,4,4
Good Time Sally,Rare Earth,72,72,4,4
Long Dark Road,The Hollies,45,45,4,4
"Lovin' You, Lovin' Me",Candi Staton,84,84,4,4
I Got A Thing About You Baby,Billy Lee Riley,93,93,2,2
Roberta,Bones,94,94,2,2
Celebration,Tommy James,95,95,3,3
Sweet Surrender,Bread,30,30,3,3
Keeper Of The Castle,Four Tops,41,41,3,3
992 Arguments,The O'Jays,64,64,3,3
And You And I (Part II),Yes,58,58,3,3
Walk On Water,Neil Diamond,34,34,3,3
Your Mama Don't Dance,Kenny Loggins & Jim Messina,55,55,3,3
Annabelle,Daniel Boone,86,86,3,3
Smoke Gets In Your Eyes,Blue Haze,82,82,3,3
"You Turn Me On, I'm A Radio",Joni Mitchell,70,70,3,3
Mama Told Me Not To Come,Wilson Pickett,99,99,2,2
Alive,Bee Gees,54,54,2,2
I Got A Bag Of My Own,James Brown,68,68,2,2
Angel,Rod Stewart,75,75,2,2
Superstition,Stevie Wonder,71,71,2,2
Superfly,Curtis Mayfield,40,40,2,2
Day And Night,The Wackers,76,76,2,2
Sitting,Cat Stevens,51,51,2,2
Pieces Of April,Three Dog Night,66,66,2,2
The World Is A Ghetto,War,92,92,2,2
Mama Weer All Crazee Now,Slade,95,95,2,2
Do It Again,Steely Dan,87,87,2,2
You Can Do Magic,Limmie & Family Cookin',99,99,2,2
I Wanna Be With You,Raspberries,77,77,1,1
Rocky Mountain High,John Denver,81,81,1,1
Everybody Loves A Love Song,Mac Davis,83,83,1,1
Been To Canaan,Carole King,88,88,1,1
What Would The Children Think,Rick Springfield,89,89,1,1
The Jean Genie,David Bowie,90,90,1,1
Why Can't We Live Together,Timmy Thomas,94,94,1,1
You're A Lady,Peter Skellern,96,96,1,1
America,Simon & Garfunkel,97,97,1,1
You're A Lady,Dawn Featuring Tony Orlando,98,98,1,1
I'm Sorry,Joey Heatherton,100,100,1,1
