song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
We Found Love,Rihanna Featuring Calvin Harris,1,1,8,8
It's Not Unusual,Glee Cast,65,65,1,1
You Can't Stop The Beat,Glee Cast,67,67,1,1
Y.U. Mad,Birdman Featuring Nicki Minaj & Lil Wayne,68,68,1,1
Fix A Heart,Demi Lovato,69,69,1,1
Tattoos On This Town,Jason Aldean,42,42,8,8
We Got The Beat,Glee Cast,83,83,1,1
Drink In My Hand,Eric Church,40,40,8,8
Unbroken,Demi Lovato,98,98,1,1
Strange Clouds,B.o.B Featuring Lil Wayne,7,7,7,7
It Will Rain,Bruno Mars,9,9,7,7
When We Stand Together,Nickelback,48,48,7,7
5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,11,11,7,7
Somewhere,Glee Cast,75,75,1,1
Dedication To My Ex (Miss That),Lloyd Featuring Andre 3000 & Lil Wayne,79,79,5,5
Fight For You,Jason Derulo,83,83,1,1
After Midnight,blink-182,88,88,1,1
I Don't Want This Night To End,Luke Bryan,34,34,7,7
Keep Me In Mind,Zac Brown Band,44,44,7,7
Calling All The Monsters,China Anne McClain,86,86,2,2
Crawling Back To You,Daughtry,41,41,6,6
I Like It Like That,Hot Chelle Rae Featuring New Boyz,51,51,6,6
Fix You,Glee Cast,53,53,1,1
Hangover,Taio Cruz Featuring Flo Rida,62,62,1,1
I'm Flexin',T.I. Featuring Big K.R.I.T.,66,66,1,1
I Like How It Feels,Enrique Iglesias Featuring Pitbull & The WAV.s,76,76,1,1
Run The World (Girls),Glee Cast,91,91,1,1
Dance (A$$),Big Sean Featuring Nicki Minaj,20,20,6,6
Party,Beyonce Featuring Andre 3000,54,54,6,6
"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,10,10,5,5
Heartbeat,The Fray,43,43,4,4
Countdown,Beyonce,71,71,5,5
Still Got It,Tyga Featuring Drake,89,89,1,1
Good Good Night,Roscoe Dash,91,91,1,1
Criminal,Britney Spears,55,55,5,5
The One That Got Away,Katy Perry,15,15,5,5
Domino,Jessie J,58,58,5,5
Make Me Proud,Drake Featuring Nicki Minaj,9,9,5,5
Lost In Paradise,Evanescence,99,99,1,1
Mistletoe,Justin Bieber,11,11,3,3
A Thousand Years,Christina Perri,46,46,4,4
You The Boss,Rick Ross Featuring Nicki Minaj,84,84,4,4
You,Chris Young,66,66,4,4
Promise,Romeo Santos Featuring Usher,83,83,4,4
Focused,Wale Featuring Kid Cudi,97,97,1,1
Princess Of China,Coldplay Featuring Rihanna,20,20,2,2
Red Solo Cup,Toby Keith,37,37,3,3
Sweat,Bow Wow Featuring Lil Wayne,48,48,1,1
The Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber Featuring Usher,58,58,1,1
Stronger (What Doesn't Kill You),Kelly Clarkson,64,64,1,1
Shake It Out,Florence + The Machine,82,82,3,3
Lotus Flower Bomb,Wale Featuring Miguel,60,60,3,3
Lonely Boy,The Black Keys,91,91,1,1
Lessons In Love,Kaskade Featuring Neon Trees,94,94,1,1
Storm Warning,Hunter Hayes,98,98,1,1
Bait A Hook,Justin Moore,100,100,1,1
Party On Fifth Ave.,Mac Miller,64,64,2,2
Last Friday Night,Glee Cast,72,72,1,1
Ambition,Wale Featuring Meek Mill & Rick Ross,81,81,1,1
All I Want For Christmas Is You (SuperFestive!),Justin Bieber Duet With Mariah Carey,86,86,1,1
Blackout,Breathe Carolina,87,87,2,2
Over You,Miranda Lambert,93,93,1,1
Reality,Kenny Chesney,95,95,2,2
Drummer Boy,Justin Bieber Featuring Busta Rhymes,99,99,1,1
First Of The Year (Equinox),Skrillex,100,100,1,1
If This Was A Movie,Taylor Swift,10,10,1,1
Ours,Taylor Swift,13,13,1,1
Superman,Taylor Swift,26,26,1,1
Run,Matt Nathanson Featuring Sugarland,53,53,1,1
Smile Back,Mac Miller,55,55,1,1
Footloose,Blake Shelton,63,63,1,1
Uptown Girl,Glee Cast,68,68,1,1
Home,Dierks Bentley,70,70,1,1
You Da One,Rihanna,73,73,1,1
Come Home,Faith Hill,82,82,1,1
Haunted,Taylor Swift,63,98,2,1
