song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
The Impossible Dream,Roger Williams,55,55,7,7
Soul-Limbo,Booker T. & The MG's,17,17,10,10
Prayer Meetin',Willie Mitchell,45,45,7,7
Hard To Handle,Otis Redding,51,51,7,7
Snoopy For President,The Royal Guardsmen,85,85,2,2
Mrs. Bluebird,Eternity's Children,69,69,7,7
Slip Away,Clarence Carter,6,6,16,16
Love Makes A Woman,Barbara Acklin,15,15,12,12
Two-Bit Manchild,Neil Diamond,66,66,6,6
People Got To Be Free,The Rascals,1,1,14,14
Halfway To Paradise,Bobby Vinton,23,23,7,7
You Met Your Match,Stevie Wonder,35,35,7,7
I Can't Stop Dancing,Archie Bell & The Drells,9,9,10,10
God Bless Our Love,The Ballads,65,65,7,7
Don't Give Up,Petula Clark,37,37,7,7
I Get The Sweetest Feeling,Jackie Wilson,34,34,8,8
And Suddenly,The Cherry People,45,45,8,8
Yesterday's Dreams,Four Tops,49,49,6,6
I Loved And I Lost,The Impressions,61,61,8,8
Tuesday Afternoon (Forever Afternoon),The Moody Blues,24,24,11,11
Give Me One More Chance,Wilmer And The Dukes,80,80,6,6
Light My Fire,Jose Feliciano,3,3,12,12
"I Guess I'll Have To Cry, Cry, Cry",James Brown And The Famous Flames,55,55,6,6
Happy,Nancy Sinatra,74,74,4,4
You're All I Need To Get By,Marvin Gaye & Tammi Terrell,7,7,12,12
"1, 2, 3, Red Light",1910 Fruitgum Co.,5,5,13,13
Breaking Up Is Hard To Do,The Happenings,67,67,5,5
Do It Again,The Beach Boys,20,20,10,10
Somebody Cares,Tommy James And The Shondells,53,53,5,5
I've Never Found A Girl (To Love Me Like You Do),Eddie Floyd,40,40,9,9
Life,Sly & The Family Stone,93,93,3,3
I'm Gonna Do What They Do To Me,B.B. King,74,74,5,5
Mr. Bojangles,Jerry Jeff Walker,77,77,5,5
Never Going Back,The Lovin' Spoonful,73,73,5,5
Soul Meeting,The Soul Clan,91,91,4,4
Brown Eyed Woman,Bill Medley,43,43,11,11
Please Return Your Love To Me,The Temptations,26,26,7,7
Can't You Find Another Way (Of Doing It),Sam & Dave,54,54,6,6
Mister Bo Jangles,Bobby Cole,79,79,3,3
Down At Lulu's,Ohio Express,33,33,9,9
Mr. Businessman,Ray Stevens,28,28,7,7
Girls Can't Do What The Guys Do,Betty Wright,33,33,8,8
Anyway That You Want Me,The American Breed,88,88,4,4
Give A Damn,Spanky And Our Gang,43,43,8,8
Workin' On A Groovy Thing,Patti Drew,62,62,11,11
Sudden Stop,Percy Sledge,63,63,5,5
Montage From How Sweet It Is (I Know That You Know),The Love Generation,86,86,3,3
Sally Had A Party,Flavor,95,95,5,5
The Fool On The Hill,Sergio Mendes & Brasil '66,6,6,12,12
Morning Dew,Lulu,52,52,8,8
Keep The One You Got,Joe Tex,52,52,5,5
Magic Bus,The Who,25,25,9,9
Hip City - Pt. 2,Jr. Walker & The All Stars,31,31,11,11
I Heard It Thru The Grapevine,King Curtis & The Kingpins,83,83,3,3
I Can't Dance To That Music You're Playin',Martha Reeves & The Vandellas,42,42,8,8
I Am Your Man,Bobby Taylor & The Vancouvers,85,85,3,3
Time Has Come Today,The Chambers Brothers,11,11,14,14
Tell Someone You Love Them,"Dino, Desi & Billy",92,92,4,4
M'Lady,Sly & The Family Stone,93,93,3,3
Mister Nico,Four Jacks And A Jill,96,96,2,2
On The Road Again,Canned Heat,16,16,11,11
The House That Jack Built,Aretha Franklin,6,6,9,9
I Say A Little Prayer,Aretha Franklin,10,10,11,11
Hush,Deep Purple,4,4,10,10
Special Occasion,Smokey Robinson & The Miracles,26,26,9,9
Girl Watcher,The O'Kaysions,5,5,14,14
The Snake,Al Wilson,27,27,10,10
Little Green Apples,O.C. Smith,2,2,16,16
I've Gotta Get A Message To You,Bee Gees,8,8,13,13
Fly Me To The Moon,Bobby Womack,52,52,13,13
Harper Valley P.T.A.,Jeannie C. Riley,1,1,13,13
I Wish It Would Rain,Gladys Knight And The Pips,41,41,10,10
Six Man Band,The Association,47,47,6,6
Don't Change Your Love,Five Stairsteps & Cubie,59,59,9,9
In-A-Gadda-Da-Vida,Iron Butterfly,30,30,12,12
The Woman I Love,B.B. King,94,94,3,3
Who Is Gonna Love Me?,Dionne Warwick,33,33,9,9
Bring Back Those Rockabye Baby Days,Tiny Tim,95,95,2,2
The Funky Judge,Bull & The Matadors,39,39,14,14
She's About A Mover,Otis Clay,97,97,3,3
The Weight,Jackie DeShannon,55,55,8,8
To Wait For Love,Herb Alpert,51,51,6,6
Help Yourself,Tom Jones,35,35,8,8
(The Lament Of The Cherokee) Indian Reservation,Don Fardon,20,20,9,9
Midnight Confessions,The Grass Roots,5,5,14,14
Barefoot In Baltimore,Strawberry Alarm Clock,67,67,4,4
Down On Me,Big Brother And The Holding Company,43,43,8,8
Unchained Melody,The Sweet Inspirations,73,73,5,5
My Way Of Life,Frank Sinatra,64,64,6,6
Down Here On The Ground,Lou Rawls,69,69,5,5
Piece Of My Heart,Big Brother And The Holding Company,12,12,12,12
Private Number,Judy Clay & William Bell,75,75,6,6
"Hey, Western Union Man",Jerry Butler,16,16,13,13
The Weight,The Band,63,63,7,7
(There's) Always Something There To Remind Me,Dionne Warwick,65,65,5,5
Break Your Promise,The Delfonics,35,35,10,10
Do What You Gotta Do,Bobby Vee,83,83,4,4
That Kind Of Woman,Merrilee Rush & The Turnabouts,76,76,6,6
The Mule,The James Boys,82,82,4,4
Light My Fire,The Doors,1,87,23,6
Help Yourself (To All Of My Lovin'),James & Bobby Purify,94,94,3,3
If Love Is In Your Heart,Friend And Lover,86,86,2,2
Since You've Been Gone,Ramsey Lewis,98,98,2,2
Naturally Stoned,The Avant-Garde,40,40,10,10
Say It Loud - I'm Black And I'm Proud (Part 1),James Brown,10,10,11,11
My Special Angel,The Vogues,7,7,10,10
"Baby, Come Back",The Equals,32,32,9,9
Fire,The Crazy World Of Arthur Brown,2,2,13,13
Street Fighting Man,The Rolling Stones,48,48,6,6
Then You Can Tell Me Goodbye,Eddy Arnold,84,84,4,4
"Shoot'em Up, Baby",Andy Kim,31,31,10,10
Shape Of Things To Come,Max Frost And The Troopers,22,22,12,12
Suzie Q. (Part One),Creedence Clearwater Revival,11,11,12,12
Fool For You,The Impressions,22,22,12,12
Lady Madonna,Fats Domino,100,100,2,2
Hey Jude,The Beatles,1,1,12,12
Revolution,The Beatles,12,12,11,11
Chained,Marvin Gaye,32,32,10,10
I Met Her In Church,The Box Tops,37,37,6,6
Poor Baby,The Cowsills,44,44,6,6
Gentle On My Mind,Glen Campbell,39,39,16,9
For The Love Of Ivy,The Mamas & The Papas,81,81,5,5
Do The Best You Can,The Hollies,93,93,1,1
"The Biplane, Ever More",The Irish Rovers,91,91,5,5
(I Can Feel Your Love) Slipping Away,Barbara Mason,97,97,1,1
Hold Me Tight,Johnny Nash,5,5,12,12
Horse Fever,Cliff Nobles & Co.,68,68,5,5
Over You,Gary Puckett And The Union Gap,7,7,11,11
All Along The Watchtower,The Jimi Hendrix Experience,20,20,9,9
I Found A True Love,Wilson Pickett,42,42,7,7
There Was A Time,Gene Chandler,82,82,3,3
Battle Of New Orleans,Harpers Bizarre,95,95,2,2
The Choice,The O'Jays,94,94,3,3
Elenore,The Turtles,6,6,11,11
Tomboy,Ronnie Dove,96,96,3,3
I Love You Madly,Fantastic Four,56,56,9,9
Court Of Love,The Unifics,25,25,9,9
I've Got Dreams To Remember,Otis Redding,41,41,7,7
Those Were The Days,Mary Hopkin,2,2,10,10
Bang-Shang-A-Lang,The Archies,24,24,10,10
Ice In The Sun,The Status Quo,70,70,3,3
"Oh Lord, Why Lord",Los Pop Tops,78,78,4,4
Message From Maria,Joe Simon,75,75,4,4
Do The Choo Choo,Archie Bell & The Drells,44,44,7,7
Sweet Young Thing Like You,Ray Charles,83,83,2,2
I Ain't Got To Love Nobody Else,The Masqueraders,57,57,5,5
Sweet Blindness,The 5th Dimension,13,13,10,10
Puffin' On Down The Track,Hugh Masekela,71,71,5,5
The B.B. Jones,B.B. King,98,98,1,1
Almost In Love,Elvis Presley With The Jordanaires,95,95,2,2
Peace Of Mind,Nancy Wilson,55,55,7,7
White Room,Cream,6,6,9,9
Lalena,Donovan,33,33,6,6
Destination: Anywhere,The Marvelettes,63,63,5,5
Take Me For A Little While,Vanilla Fudge,38,38,8,8
Alfie,Eivets Rednow,66,66,6,6
Magic Carpet Ride,Steppenwolf,3,3,9,9
You Got The Love,Professor Morrison's Lollipop,88,88,3,3
Quick Joey Small (Run Joey Run),Kasenetz-Katz Singing Orchestral Circus,28,28,9,9
You Put It On Me,B.B. King,82,82,5,5
Up-Hard,Willie Mitchell,91,91,4,4
Nitty Gritty,Ricardo Ray,90,90,3,3
I'm In A Different World,Four Tops,51,51,6,6
Smell Of Incense,Southwest F.O.B.,56,56,5,5
Sunday Sun,Neil Diamond,68,68,5,5
Keep On Lovin' Me Honey,Marvin Gaye & Tammi Terrell,24,24,7,7
Always Together,The Dells,18,18,8,8
Hitchcock Railway,Jose Feliciano,77,77,3,3
A Little Less Conversation,Elvis Presley With The Jordanaires,69,69,4,4
Cinderella Sunshine,Paul Revere & The Raiders Featuring Mark Lindsay,58,58,6,6
On The Way Home,Buffalo Springfield,82,82,3,3
Porpoise Song,The Monkees,62,62,6,6
Harper Valley P.T.A.,King Curtis & The Kingpins,93,93,2,2
Cycles,Frank Sinatra,23,23,8,8
Baroque-A-Nova,Mason Williams,96,96,2,2
Little Arrows,Leapy Lee,19,19,8,8
Do Something To Me,Tommy James And The Shondells,38,38,8,8
"You Need Me, Baby",Joe Tex,81,81,3,3
Ride My See-Saw,The Moody Blues,61,61,5,5
Love Child,Diana Ross & The Supremes,1,1,7,7
Hi-Heel Sneakers,Jose Feliciano,25,25,7,7
Chewy Chewy,Ohio Express,15,15,7,7
Pickin' Wild Mountain Berries,Peggy Scott & Jo Jo Benson,37,37,7,7
Bring It On Home To Me,Eddie Floyd,21,21,7,7
Where Do I Go,Carla Thomas,86,86,2,2
From The Teacher To The Preacher,Gene Chandler & Barbara Acklin,57,57,7,7
"Listen, They're Playing My Song",Ray Charles,92,92,2,2
Battle Hymn Of The Republic,Andy Williams with the St. Charles Borromeo Choir,35,35,7,7
Soul Drippin',The Mauds,85,85,4,4
Les Bicyclettes De Belsize,Engelbert Humperdinck,31,31,7,7
Isn't It Lonely Together,Robert Knight,97,97,2,2
Never My Love,The Sandpebbles,98,98,2,2
Do What You Gotta Do,Nina Simone,83,83,5,5
Who's Making Love,Johnnie Taylor,6,6,6,6
"Abraham, Martin And John",Dion,5,5,6,6
Cinnamon,Derek,34,34,6,6
Shake,Shadows Of Knight,46,46,6,6
The Straight Life,Bobby Goldsboro,36,36,6,6
Harper Valley P.T.A. (Later That Same Day),Ben Colder,67,67,5,5
1432 Franklin Pike Circle Hero,Bobby Russell,36,36,6,6
Stormy,Classics IV Featuring Dennis Yost,11,11,6,6
"Shame, Shame",Magic Lanterns,30,30,6,6
It's Crazy,Eddie Harris,88,88,2,2
Goody Goody Gumdrops,1910 Fruitgum Co.,45,45,6,6
I Walk Alone,Marty Robbins,66,66,6,6
Peace Brother Peace,Bill Medley,48,48,6,6
Aunt Dora's Love Soul Shack,Arthur Conley,85,85,4,4
Mornin' Glory,Bobbie Gentry & Glen Campbell,74,74,6,6
Golden Gate Park,Rejoice!,96,96,1,1
Do Your Own Thing,Brook Benton,99,99,2,2
Jesse Brady,The McCoys,98,98,2,2
I Love How You Love Me,Bobby Vinton,12,12,5,5
"Promises, Promises",Dionne Warwick,20,20,5,5
Wichita Lineman,Glen Campbell,8,8,5,5
For Once In My Life,Stevie Wonder,7,7,5,5
For Once In My Life,Jackie Wilson,70,70,3,3
Everybody Got To Believe In Somebody,Sam & Dave,73,73,3,3
Sweet Darlin',Martha Reeves & The Vandellas,80,80,5,5
Fire,Five By Five,52,52,5,5
The Star-Spangled Banner,Jose Feliciano,50,50,5,5
Crown Of Creation,Jefferson Airplane,70,70,5,5
Billy You're My Friend,Gene Pitney,92,92,3,3
Not Enough Indians,Dean Martin,43,43,5,5
California Earthquake,Mama Cass,67,67,5,5
Talking About My Baby,Gloria Walker,60,60,5,5
The Yard Went On Forever,Richard Harris,64,64,5,5
"Come On, React!",The Fireballs,86,86,5,5
Too Weak To Fight,Clarence Carter,39,39,4,4
Both Sides Now,Judy Collins,13,13,4,4
Goodbye My Love,James Brown,49,49,4,4
Slow Drag,The Intruders,55,55,4,4
Kentucky Woman,Deep Purple,44,44,4,4
Hang 'Em High,Booker T. & The MG's,51,51,4,4
I Put A Spell On You,Creedence Clearwater Revival,72,72,4,4
Let's Make A Promise,Peaches & Herb,75,75,4,4
Stand By Your Man,Tammy Wynette,71,71,4,4
A Whiter Shade Of Pale,The Hesitations,100,100,2,2
Cloud Nine,The Temptations,26,26,3,3
Scarborough Fair,Sergio Mendes & Brasil '66,41,41,3,3
Rockin' In The Same Old Boat,Bobby Bland,69,69,3,3
A Man And A Half,Wilson Pickett,75,75,3,3
Put Your Head On My Shoulder,The Lettermen,47,47,3,3
People,The Tymes,54,54,3,3
With A Little Help From My Friends,Joe Cocker,80,80,3,3
(She's) Some Kind Of Wonderful,The Fantastic Johnny C,87,87,2,2
Just Ain't No Love,Barbara Acklin,87,87,3,3
Baby Let's Wait,The Royal Guardsmen,90,90,3,3
Ballad Of Two Brothers,Autry Inman,56,56,3,3
Hard To Handle,Patti Drew,93,93,2,2
I've Got Love For My Baby,Young Hearts,94,94,3,3
Hooked On A Feeling,B.J. Thomas,58,58,3,3
I Worry About You,Joe Simon,98,98,1,1
I Heard It Through The Grapevine,Marvin Gaye,16,16,2,2
See Saw,Aretha Franklin,22,22,2,2
Till,The Vogues,42,42,2,2
I Can't Turn You Loose,The Chambers Brothers,53,53,2,2
Right Relations,Johnny Rivers,63,63,2,2
American Boys,Petula Clark,76,76,2,2
Love Machine,The O'Kaysions,81,81,2,2
Chitty Chitty Bang Bang,Paul Mauriat,82,82,2,2
The Ol' Race Track,The Mills Brothers,83,83,2,2
Coo Coo,Big Brother And The Holding Company,84,84,2,2
Do You Wanna Dance,The Mamas & The Papas,88,88,2,2
Keep On Dancing,Alvin Cash,89,89,2,2
Living In The U.s.a.,The Steve Miller Band,94,94,2,2
Born To Be With You,Sonny James,96,96,2,2
White Houses,Eric Burdon & The Animals,97,97,2,2
Don't Cry My Love,The Impressions,78,78,2,2
Lo Mucho Que Te Quiero (The More I Love You),Rene & Rene,61,61,2,2
Papa's Got A Brand New Bag,Otis Redding,57,57,1,1
Son-Of-A Preacher Man,Dusty Springfield,62,62,1,1
Soulful Strut,Young-Holt Unlimited,65,65,1,1
Crosstown Traffic,The Jimi Hendrix Experience,73,73,1,1
My Song,Aretha Franklin,77,77,1,1
Good Time Girl,Nancy Sinatra,91,91,1,1
Don't Make The Good Girls Go Bad,Della Humphrey,92,92,1,1
Everyday People,Sly & The Family Stone,93,93,1,1
This Is My Country,The Impressions,98,98,1,1
Bella Linda,The Grass Roots,99,99,1,1
If I Can Dream,Elvis Presley,100,100,1,1
