song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Hot,Young Thug Featuring Gunna,11,11,12,12
Bad Bad Bad,Young Thug Featuring Lil Baby,32,32,9,9
Motivation,Normani,33,33,10,10
Slide Away,Miley Cyrus,47,47,6,6
What's The Move,Young Thug Featuring Lil Uzi Vert,55,55,1,1
Just How It Is,Young Thug,60,60,1,1
Surf,Young Thug Featuring Gunna,61,61,1,1
Sup Mate,Young Thug Featuring Future,70,70,1,1
Won't Be Late,Swae Lee Featuring Drake,75,75,1,1
Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,78,78,2,2
Light It Up,Young Thug,82,82,1,1
Juicy,Doja Cat & Tyga,67,67,2,2
Lil Baby,Young Thug,84,84,1,1
Ecstasy,Young Thug Featuring Machine Gun Kelly,92,92,1,1
Every Little Thing,Russell Dickerson,50,50,10,10
Did It Again,Lil Tecca,64,64,7,7
The Man,Taylor Swift,23,23,3,3
I Forgot That You Existed,Taylor Swift,28,28,2,2
Cruel Summer,Taylor Swift,29,29,2,2
Paper Rings,Taylor Swift,45,45,1,1
Miss Americana & The Heartbreak Prince,Taylor Swift,49,49,1,1
I Think He Knows,Taylor Swift,51,51,1,1
Good As Hell,Lizzo,6,6,11,11
Cornelia Street,Taylor Swift,57,57,1,1
London Boy,Taylor Swift,62,62,1,1
Soon You'll Get Better,Taylor Swift Featuring Dixie Chicks,63,63,1,1
Death By A Thousand Cuts,Taylor Swift,67,67,1,1
Afterglow,Taylor Swift,75,75,1,1
False God,Taylor Swift,77,77,1,1
Playing Games,Summer Walker,16,16,10,10
Daylight,Taylor Swift,89,89,1,1
One Man Band,Old Dominion,28,28,11,11
It's Nice To Have A Friend,Taylor Swift,92,92,1,1
Circles,Post Malone,2,2,10,10
Doin' Time,Lana Del Rey,59,59,2,2
Babushka Boi,A$AP Rocky,69,69,1,1
Heat,Chris Brown Featuring Gunna,39,39,10,10
Out Of Luck,Lil Tecca,80,80,1,1
Shots,Lil Tecca,84,84,1,1
Bezerk,Big Sean Featuring A$AP Ferg & Hit-Boy,89,89,1,1
Good Vibes,Chris Janson,48,48,10,10
God Only Knows,for KING & COUNTRY,94,94,1,1
The Bones,Maren Morris,53,53,7,7
Love Me,Lil Tecca,97,97,1,1
La Cancion,J Balvin & Bad Bunny,93,93,4,4
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,8,8,9,9
Hollywood's Bleeding,Post Malone,15,15,6,6
Enemies,Post Malone Featuring DaBaby,16,16,9,9
Saint-Tropez,Post Malone,18,18,6,6
Die For Me,Post Malone Featuring Future & Halsey,20,20,5,5
On The Road,Post Malone Featuring Meek Mill & Lil Baby,22,22,4,4
A Thousand Bad Times,Post Malone,29,29,3,3
I'm Gonna Be,Post Malone,33,33,2,2
Staring At The Sun,Post Malone Featuring SZA,34,34,2,2
Allergic,Post Malone,37,37,2,2
Myself,Post Malone,52,52,1,1
I Know,Post Malone,53,53,1,1
Liar,Camila Cabello,52,52,9,9
Internet,Post Malone,58,58,1,1
Shameless,Camila Cabello,60,60,3,3
Self Control,YoungBoy Never Broke Again,50,50,9,9
homecoming queen?,Kelsea Ballerini,82,82,1,1
223's,YNW Melly & 9lokknine,34,34,9,9
Don't Call Me Angel (Charlie's Angels),"Ariana Grande, Miley Cyrus & Lana Del Rey",13,13,7,7
Camelot,NLE Choppa,37,37,8,8
Graveyard,Halsey,42,42,8,8
Behind Barz,Drake,75,75,2,2
Mood Swings,A Boogie wit da Hoodie,76,76,1,1
Hot Girl Bummer,Blackbear,45,45,8,8
"1, 2 Many",Luke Combs & Brooks & Dunn,97,97,1,1
Remember You Young,Thomas Rhett,68,68,8,8
INTRO,DaBaby,13,13,6,6
Memories,Maroon 5,9,9,7,7
Adicto,"Tainy, Anuel AA & Ozuna",86,86,2,2
Stuck In A Dream,Lil Mosey x Gunna,87,87,2,2
Loco Contigo,"DJ Snake, J. Balvin & Tyga",96,96,1,1
BOP,DaBaby,19,19,6,6
VIBEZ,DaBaby,21,21,6,6
TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,28,28,4,4
iPHONE,DaBaby & Nicki Minaj,43,43,1,1
OFF THE RIP,DaBaby,47,47,1,1
POP STAR,DaBaby Featuring Kevin Gates,49,49,2,2
RAW SHIT,DaBaby Featuring Migos,51,51,2,2
GOSPEL,"DaBaby Featuring Chance the Rapper, Gucci Mane & YK Osiris",55,55,1,1
Writing On The Wall,"French Montana Featuring Post Malone, Cardi B & Rvssian",56,56,3,3
REALLY,DaBaby Featuring Stunna 4 Vegas,63,63,1,1
XXL,DaBaby,69,69,1,1
PROLLY HEARD,DaBaby,73,73,1,1
Chicken Noodle Soup,J-Hope Featuring Becky G.,81,81,1,1
Heartache Medication,Jon Pardi,75,75,6,6
By My Lonely,Kevin Gates,86,86,1,1
There He Go,DaBaby,89,89,1,1
HIGHEST IN THE ROOM,Travis Scott,1,1,5,5
"10,000 Hours",Dan + Shay & Justin Bieber,4,4,5,5
Bandit,Juice WRLD & YoungBoy Never Broke Again,10,10,5,5
Come Thru,Summer Walker & Usher,42,42,5,5
I'll Kill You,Summer Walker Featuring Jhene Aiko,61,61,3,3
Stretch You Out,Summer Walker Featuring A Boogie wit da Hoodie,68,68,1,1
Body,Summer Walker,73,73,1,1
Drunk Dialing...LODT,Summer Walker,79,79,1,1
Over It,Summer Walker,80,80,1,1
Nice To Meet Ya,Niall Horan,78,78,4,4
Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock",64,64,5,5
Potential,Summer Walker,92,92,1,1
Dance Monkey,Tones And I,23,23,5,5
Lights Up,Harry Styles,17,17,3,3
Lonely Child,YoungBoy Never Broke Again,44,44,4,4
Make No Sense,YoungBoy Never Broke Again,57,57,4,4
Carter Son,YoungBoy Never Broke Again,62,62,2,2
Kinfolks,Sam Hunt,64,64,4,4
Hot Now,YoungBoy Never Broke Again,66,66,4,4
All Dat,Moneybagg Yo X Megan Thee Stallion,70,70,2,2
In Control,YoungBoy Never Broke Again,73,73,2,2
Time I'm On,YoungBoy Never Broke Again,79,79,1,1
Rich As Hell,YoungBoy Never Broke Again,79,79,2,2
Lose You To Love Me,Selena Gomez,1,1,3,3
Somebody,"Internet Money, Lil Tecca & A Boogie wit da Hoodie",97,97,3,3
DHL,Frank Ocean,98,98,1,1
Follow God,Kanye West,7,7,2,2
Closed On Sunday,Kanye West,17,17,2,2
Selah,Kanye West,19,19,2,2
On God,Kanye West,23,23,2,2
Look At Her Now.,Selena Gomez,27,27,2,2
Everything We Need,Kanye West Featuring Ty Dolla $ign & Ant Clemons,33,33,1,1
God Is,Kanye West,36,36,1,1
Use This Gospel,Kanye West Featuring Clipse & Kenny G,37,37,1,1
Thriller,Michael Jackson,4,44,19,1
Every Hour,Kanye West Featuring Sunday Service Choir,45,45,1,1
Water,Kanye West Featuring Ant Clemons,51,51,1,1
Hands On,Kanye West Featuring Fred Hammond,60,60,1,1
Jesus Is Lord,Kanye West,63,63,1,1
Start Wit Me,Roddy Ricch & Gunna,75,75,2,2
What She Wants Tonight,Luke Bryan,93,93,1,1
Don't Start Now,Dua Lipa,30,30,1,1
Roxanne,Arizona Zervas,34,34,1,1
Immortal,21 Savage,55,55,1,1
It All Comes Out In The Wash,Miranda Lambert,70,70,1,1
Love Me More,Trippie Redd,79,79,1,1
In My Room,Frank Ocean,85,85,1,1
Ridin' Roads,Dustin Lynch,88,88,1,1
For My Daughter,Kane Brown,90,90,1,1
Easy,DaniLeigh Featuring Chris Brown,91,91,1,1
Big Boy Diamonds,Gucci Mane Featuring Kodak Black & London On Da Track,100,100,1,1
