song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Clueless,Polo G Featuring Pop Smoke & Fivio Foreign,79,79,1,1
Heart Of A Giant,Polo G Featuring Rod Wave,83,83,1,1
Party Lyfe,Polo G Featuring DaBaby,85,85,1,1
Go Part 1,Polo G Featuring G Herbo,86,86,1,1
transparentsoul,Willow Featuring Travis Barker,76,76,6,6
Epidemic,Polo G,47,88,4,1
Boom,Polo G,89,89,1,1
Fiel,"Los Legendarios, Wisin & Jhay Cortez",62,62,9,9
Bloody Canvas,Polo G,97,97,1,1
You,Regard x Troye Sivan x Tate McRae,58,58,11,11
Ball If I Want To,DaBaby,39,39,9,9
Fancy Like,Walker Hayes,3,3,20,20
We Didn't Have Much,Justin Moore,41,41,13,13
Waves,Luke Bryan,24,24,17,17
Lumberjack,"Tyler, The Creator",45,45,2,2
Working,Tate McRae X Khalid,88,88,6,6
My Boy,Elvie Shane,28,28,19,19
Bad Habits,Ed Sheeran,2,2,19,19
You Right,Doja Cat & The Weeknd,11,11,19,19
WUSYANAME,"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign",14,14,7,7
Ain't Shit,Doja Cat,24,24,14,14
Juggernaut,"Tyler, The Creator Featuring Lil Uzi Vert & Pharrell Williams",40,40,2,2
AM,Nio Garcia X J Balvin X Bad Bunny,41,41,10,10
Lemonhead,"Tyler, The Creator Featuring 42 Dugg",42,42,1,1
Hot Wind Blows,"Tyler, The Creator Featuring Lil Wayne",48,48,1,1
Red Light Green Light,DaBaby,50,50,5,5
Corso,"Tyler, The Creator",55,55,1,1
I Don't Do Drugs,Doja Cat Featuring Ariana Grande,57,57,1,1
Sir Baudelaire,"Tyler, The Creator Featuring DJ Drama",59,59,1,1
Sweet / I Thought You Wanted To Dance,"Tyler, The Creator Featuring Brent Faiyaz & Fana Hues",60,60,1,1
Massa,"Tyler, The Creator",66,66,1,1
RunItUp,"Tyler, The Creator Featuring Teezo Touchdown",68,68,1,1
Beggin',Maneskin,13,13,19,19
Manifesto,"Tyler, The Creator Featuring Domo Genesis",84,84,1,1
Woman,Doja Cat,62,62,14,14
Get Into It (Yuh),Doja Cat,68,68,13,13
Wilshire,"Tyler, The Creator",95,95,1,1
Rise!,"Tyler, The Creator Featuring Daisy World",99,99,1,1
Am I The Only One,Aaron Lewis,14,14,2,2
Wasting Time,Brent Faiyaz Featuring Drake,49,49,2,2
Renegade,Big Red Machine Featuring Taylor Swift,73,73,1,1
Cry No More,G Herbo Featuring Polo G & Lil Tjay,81,81,1,1
Essence,Wizkid Featuring Justin Bieber & Tems,9,9,18,18
A-O-K,Tai Verdes,34,34,18,18
You Should Probably Leave,Chris Stapleton,39,39,18,18
I Was On A Boat That Day,Old Dominion,37,37,18,18
Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,26,26,18,18
Permission To Dance,BTS,1,1,7,7
Stay,The Kid Laroi & Justin Bieber,1,1,17,17
Motley Crew,Post Malone,13,13,9,9
Whole Lotta Money,Bia Featuring Nicki Minaj,16,16,17,17
NDA,Billie Eilish,39,39,5,5
Memory,Kane Brown X Blackbear,50,50,17,17
The Jackie,BAS With J. Cole & Lil Tjay,78,78,1,1
Volando,"Mora, Bad Bunny & Sech",89,89,1,1
De Museo,Bad Bunny,94,94,1,1
Next Girl,Carly Pearce,86,86,4,4
Wild Side,Normani Featuring Cardi B,14,14,16,16
Tell The Vision,Pop Smoke Featuring Kanye West & Pusha T,49,49,1,1
Holy Smokes,Trippie Redd Featuring Lil Uzi Vert,50,50,3,3
Bout A Million,Pop Smoke Featuring 21 Savage & 42 Dugg,54,54,1,1
Woo Baby,Pop Smoke Featuring Chris Brown,64,64,3,3
Mr. Jones,Pop Smoke Featuring Future,71,71,1,1
More Time,Pop Smoke,80,80,1,1
Manslaughter,Pop Smoke Featuring Rick Ross & The-Dream,82,82,1,1
Demeanor,Pop Smoke Featuring Dua Lipa,86,86,1,1
2055,Sleepy Hallow,51,51,16,16
Love Again,Dua Lipa,41,41,16,16
30,Pop Smoke Featuring Bizzy Banks,97,97,1,1
Industry Baby,Lil Nas X & Jack Harlow,1,1,15,15
If I Didn't Love You,Jason Aldean & Carrie Underwood,15,15,15,15
Not Sober,The Kid Laroi Featuring Polo G & Stunna Gambino,41,41,3,3
Don't Go Yet,Camila Cabello,42,42,9,9
Over The Top,Smiley Featuring Drake,57,57,4,4
Pepas,Farruko,25,25,15,15
Better Believe,"Belly, The Weeknd & Young Thug",88,88,1,1
Lick Back,EST Gee,89,89,1,1
Memory I Don't Mess With,Lee Brice,33,33,15,15
5500 Degrees,"EST Gee Featuring Lil Baby, 42 Dugg & Rylo Rodriguez",92,92,2,2
Still Chose You,The Kid Laroi Featuring Mustard,100,100,1,1
Happier Than Ever,Billie Eilish,11,11,14,14
Skate,Silk Sonic (Bruno Mars & Anderson .Paak),14,14,8,8
Volvi,Aventura x Bad Bunny,22,22,14,14
Getting Older,Billie Eilish,69,69,1,1
Billie Bossa Nova,Billie Eilish,70,70,1,1
Oxytocin,Billie Eilish,72,72,1,1
I Didn't Change My Number,Billie Eilish,80,80,1,1
Baddest,"Yung Bleu, Chris Brown & 2 Chainz",56,56,14,14
Halley's Comet,Billie Eilish,90,90,1,1
My Future,Billie Eilish,6,91,7,1
Gyalis,Capella Grey,38,38,14,14
You Time,Scotty McCreery,50,50,12,12
From The Garden,Isaiah Rashad Featuring Lil Uzi Vert,99,99,1,1
Take My Breath,The Weeknd,6,6,13,13
SUVs (Black On Black),Jack Harlow & Pooh Shiesty,67,67,2,2
Cold As You,Luke Combs,34,34,14,13
EPMD 2,Nas Featuring Eminem & EPMD,79,79,1,1
Repeat It,Lil Tecca & Gunna,80,80,3,3
Buy Dirt,Jordan Davis Featuring Luke Bryan,31,31,13,13
Lose,KSI x Lil Wayne,86,86,1,1
I Hope Ur Miserable Until Ur Dead,Nessa Barrett,88,88,1,1
Knowing You,Kenny Chesney,57,57,12,12
Rare,Nas,100,100,1,1
Rumors,Lizzo Featuring Cardi B,4,4,7,7
Paralyzed,Sueco,65,65,2,2
Mind Of Melvin,YNW Melly Featuring Lil Uzi Vert,78,78,1,1
Papercuts,Machine Gun Kelly,79,79,1,1
Cold Heart (PNAU Remix),Elton John & Dua Lipa,14,14,9,9
Brainwashed,Tom MacDonald,89,89,1,1
Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,36,36,12,12
I Like Dat,T-Pain & Kehlani,97,97,1,1
Steal My Love,Dan + Shay,98,98,1,1
Summer Of Love,Shawn Mendes & Tainy,48,48,8,8
Matt Hardy 999,Trippie Redd Featuring Juice WRLD,49,49,2,2
Rich MF,Trippie Redd Featuring Lil Durk & Polo G,56,56,1,1
Already Won,Rod Wave Featuring Lil Durk,60,60,1,1
Betrayal,Trippie Redd Featuring Drake,67,67,1,1
Don't Go,"Skrillex, Justin Bieber & Don Toliver",69,69,1,1
One Mississippi,Kane Brown,59,59,6,6
Visiting Hours,Ed Sheeran,75,75,1,1
MP5,Trippie Redd Featuring SoFaygo,86,86,1,1
I Guess I'm In Love,Clinton Kane,90,90,1,1
Get Ready,Rod Wave Featuring Kodak Black,91,91,1,1
Danny Phantom,Trippie Redd Featuring XXXTENTACION,92,92,1,1
What's Wrong,Rod Wave,93,93,1,1
Demon Time,Trippie Redd Featuring Ski Mask The Slump God,94,94,1,1
Tick Tock,Young Thug,96,96,1,1
Time Heals,Rod Wave,99,99,1,1
Hurricane,Kanye West,6,6,10,10
Jail,Kanye West,10,10,3,3
Off The Grid,Kanye West,11,11,4,4
Ok Ok,Kanye West,12,12,2,2
Junya,Kanye West,16,16,2,2
Moon,Kanye West,17,17,5,5
Family Ties,Baby Keem & Kendrick Lamar,18,18,10,10
Praise God,Kanye West,20,20,6,6
Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk,22,22,10,10
Jesus Lord,Kanye West,26,26,2,2
Jonah,Kanye West,27,27,2,2
Believe What I Say,Kanye West,28,28,2,2
God Breathed,Kanye West,30,30,1,1
Remote Control,Kanye West,40,40,2,2
Heaven And Hell,Kanye West,42,42,1,1
24,Kanye West,43,43,1,1
Pure Souls,Kanye West,52,52,1,1
No Child Left Behind,Kanye West,53,53,1,1
Donda,Kanye West,58,58,1,1
Keep My Spirit Alive,Kanye West,59,59,1,1
Jail Pt 2,Kanye West,63,63,1,1
"I Am Not A Woman, I'm A God",Halsey,64,64,1,1
New Again,Kanye West,68,68,1,1
Lord I Need You,Kanye West,70,70,1,1
Come To Life,Kanye West,77,77,1,1
Tell The Vision,Kanye West,90,90,1,1
In Da Getto,J Balvin & Skrillex,90,90,3,3
Way 2 Sexy,Drake Featuring Future & Young Thug,1,1,9,9
Girls Want Girls,Drake Featuring Lil Baby,2,2,9,9
Fair Trade,Drake Featuring Travis Scott,3,3,9,9
Champagne Poetry,Drake,4,4,7,7
Knife Talk,Drake Featuring 21 Savage & Project Pat,4,4,9,9
In The Bible,Drake Featuring Lil Durk & Giveon,7,7,8,8
Papi's Home,Drake,8,8,4,4
TSU,Drake,9,9,5,5
Love All,Drake Featuring Jay-Z,10,10,5,5
No Friends In The Industry,Drake,11,11,8,8
N 2 Deep,Drake Featuring Future,12,12,4,4
Pipe Down,Drake,14,14,4,4
7am On Bridle Path,Drake,16,16,3,3
Race My Mind,Drake,18,18,3,3
IMY2,Drake Featuring Kid Cudi,22,22,2,2
Yebba's Heartbreak,Drake & Yebba,24,24,2,2
You Only Live Twice,Drake Featuring Lil Wayne & Rick Ross,25,25,2,2
Fountains,Drake Featuring Tems,26,26,2,2
Get Along Better,Drake Featuring Ty Dolla $ign,27,27,2,2
Fucking Fans,Drake,32,32,1,1
The Remorse,Drake,35,35,1,1
Blue Note$ II,Meek Mill Featuring Lil Uzi Vert,72,72,2,2
Shivers,Ed Sheeran,6,6,8,8
Have Mercy,Chloe,28,28,8,8
Range Brothers,Baby Keem & Kendrick Lamar,53,53,1,1
Life Support,YoungBoy Never Broke Again,48,48,5,5
Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,21,21,8,8
Lonely,DaBaby X Lil Wayne,63,63,2,2
Lalisa,LISA,84,84,1,1
Thats What I Want,Lil Nas X,10,10,7,7
Wildest Dreams (Taylor's Version),Taylor Swift,37,37,1,1
Scoop,Lil Nas X Featuring Doja Cat,42,42,1,1
Dolla Sign Slime,Lil Nas X Featuring Megan Thee Stallion,47,47,1,1
On My Side,YoungBoy Never Broke Again,37,37,2,2
Dead Right Now,Lil Nas X,72,72,1,1
Love Nwantiti (Ah Ah Ah),CKay,31,31,7,7
Tales Of Dominica,Lil Nas X,86,86,1,1
One Of Me,Lil Nas X Featuring Elton John,88,88,1,1
Lost In The Citadel,Lil Nas X,90,90,1,1
Am I Dreaming,Lil Nas X Featuring Miley Cyrus,97,97,1,1
Same Boat,Zac Brown Band,48,48,7,7
My Universe,Coldplay x BTS,1,1,6,6
Bad Morning,YoungBoy Never Broke Again,28,28,3,3
Your Heart,Joyner Lucas & J. Cole,32,32,3,3
Too Easy,Gunna & Future,38,38,6,6
No Where,YoungBoy Never Broke Again,40,40,2,2
Hold Me Down,YoungBoy Never Broke Again,53,53,1,1
Nevada,YoungBoy Never Broke Again,58,58,4,4
50 Shots,YoungBoy Never Broke Again,59,59,1,1
Smoke Strong,YoungBoy Never Broke Again,61,61,1,1
Break Or Make Me,YoungBoy Never Broke Again,62,62,1,1
Sincerely,YoungBoy Never Broke Again,67,67,1,1
I Can't Take It Back,YoungBoy Never Broke Again,69,69,1,1
Forgiato,YoungBoy Never Broke Again,80,80,1,1
Rich Shit,YoungBoy Never Broke Again,83,83,1,1
For Tonight,Giveon,80,80,5,5
Baddest Thing,YoungBoy Never Broke Again,92,92,1,1
Chosen,Blxst & Tyga Featuring Ty Dolla $ign,53,53,6,6
Toxic Punk,YoungBoy Never Broke Again,99,99,1,1
Intro (Hate On Me),Meek Mill,36,36,1,1
Hot,Meek Mill Featuring Moneybagg Yo,60,60,1,1
Expensive Pain,Meek Mill,66,66,1,1
On My Soul,Meek Mill,69,69,1,1
Jugaste y Sufri,Eslabon Armado Featuring DannyLux,69,69,5,5
Outside (100 MPH),Meek Mill,76,76,1,1
Last One Standing,"Skylar Grey, Polo G, Mozzy & Eminem",78,78,1,1
The Feels,Twice,83,83,1,1
Me (FWM),Meek Mill Featuring A$AP Ferg,89,89,1,1
Love Train,Meek Mill,90,90,1,1
Feelin Like Tunechi,Lil Wayne Featuring Rich The Kid,91,91,1,1
Ride For You,Meek Mill Featuring Kehlani,95,95,1,1
Esta Danada,Ivan Cornejo,61,61,5,5
Whiskey And Rain,Michael Ray,67,67,5,5
Who Want Smoke??,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",17,17,4,4
Lo Siento BB:/,"Tainy, Bad Bunny & Julieta Venegas",51,51,4,4
Flocky Flocky,Don Toliver Featuring Travis Scott,53,53,2,2
Easy On Me,Adele,1,1,4,4
WFM,RealestK,67,67,4,4
Tequila Little Time,Jon Pardi,68,68,4,4
Freedom Was A Highway,Jimmie Allen & Brad Paisley,82,82,4,4
Like A Lady,Lady A,85,85,3,3
Life Goes On,Oliver Tree,91,91,2,2
'Til You Can't,Cody Johnson,65,65,4,4
Who's In Your Head,Jonas Brothers,92,92,4,4
Just About Over You,Priscilla Block,95,95,4,4
Bubbly,Young Thug With Drake & Travis Scott,20,20,3,3
Pissed Me Off,Lil Durk,39,39,3,3
Lets Go Brandon,Loza Alexander,38,38,3,3
Ex For A Reason,Summer Walker & JT,56,56,1,1
Better Days,NEIKED X Mae Muller X Polo G,29,29,3,3
Livin It Up,Young Thug With Post Malone & A$AP Rocky,68,68,1,1
Stressed,Young Thug With J. Cole & T-Shyne,69,69,1,1
Rich N***a Shit,Young Thug With Juice WRLD,78,78,1,1
Let Somebody Go,Coldplay X Selena Gomez,91,91,1,1
"Ya Superame (En Vivo Desde Culiacan, Sinaloa)",Grupo Firme,91,91,3,3
Peepin Out The Window,Young Thug With Future & BSlime,95,95,1,1
Moth To A Flame,Swedish House Mafia & The Weeknd,27,27,2,2
Let's Go Brandon,Bryson Gray Featuring Tyson James & Chandler Crump,28,28,2,2
Not In The Mood,"Lil Tjay, Fivio Foreign & Kay Flock",61,61,1,1
Switches & Dracs,Moneybagg Yo Featuring Lil Durk & EST Gee,69,69,2,2
Poke It Out,Wale Featuring J. Cole,79,79,2,2
Scorpio,Moneybagg Yo,87,87,1,1
Big Energy,Latto,76,76,2,2
Half Of My Hometown,Kelsea Ballerini Featuring Kenny Chesney,87,87,2,2
Money,LISA,90,90,2,2
To Be Loved By You,Parker McCollum,96,96,2,2
Thriller,Michael Jackson,4,19,21,1
Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",1,37,38,1
Ghostbusters,Ray Parker Jr.,1,40,22,1
Overpass Graffiti,Ed Sheeran,41,41,1,1
Somebody's Watching Me,Rockwell,2,42,20,1
Demon High,Lil Uzi Vert,61,61,1,1
Rap Freaks,Yung Miami,81,81,1,1
Eat It,Megan Thee Stallion,82,82,1,1
Ghost Town,Benson Boone,100,100,1,1
